Time	FF	Vm	Ii	
0.193	0	0	0	
0.194	0	0	0	
0.195	0	0	0	
0.196	0	0	0	
0.197	0	0	0	
0.198	0	0	0	
0.199	0	0	0	
0.2	0	0	0	
0.201	0	0	0	
0.202	0	0	0	
0.203	0	0	0	
0.204	0	0	0	
0.205	0	0	0	
0.206	0	0	0	
0.207	0	0	0	
0.208	0	0	0	
0.209	0	0	0	
0.21	0	0	0	
0.211	0	0	0	
0.212	0	0	0	
0.213	0	0	0	
0.214	0	0	0	
0.215	0	0	0	
0.216	0	0	0	
0.217	0	0	0	
0.218	0	0	0	
0.219	0	0	0	
0.22	0	0	0	
0.221	0	0	0	
0.222	0	0	0	
0.223	0	0	0	
0.224	0	0	0	
0.225	0	0	0	
0.226	0	0	0	
0.227	0	0	0	
0.228	0	0	0	
0.229	0	0	0	
0.23	0	0	0	
0.231	0	0	0	
0.232	0	0	0	
0.233	0	0	0	
0.234	0	0	0	
0.235	0	0	0	
0.236	0	0	0	
0.237	0	0	0	
0.238	0	0	0	
0.239	0	0	0	
0.24	0	0	0	
0.241	0	0	0	
0.242	0	0	0	
0.243	0	0	0	
0.244	0	0	0	
0.245	0	0	0	
0.246	0	0	0	
0.247	0	0	0	
0.248	0	0	0	
0.249	0	0	0	
0.25	0	0	0	
0.251	0	0	0	
0.252	0	0	0	
0.253	0	0	0	
0.254	0	0	0	
0.255	0	0	0	
0.256	0	0	0	
0.257	0	0	0	
0.258	0	0	0	
0.259	0	0	0	
0.26	0	0	0	
0.261	0	0	0	
0.262	0	0	0	
0.263	0	0	0	
0.264	0	0	0	
0.265	0	0	0	
0.266	0	0	0	
0.267	0	0	0	
0.268	0	0	0	
0.269	0	0	0	
0.27	0	0	0	
0.271	0	0	0	
0.272	0	0	0	
0.273	0	0	0	
0.274	0	0	0	
0.275	0	0	0	
0.276	0	0	0	
0.277	0	0	0	
0.278	0	0	0	
0.279	0	0	0	
0.28	0	0	0	
0.281	0	0	0	
0.282	0	0	0	
0.283	0	0	0	
0.284	0	0	0	
0.285	0	0	0	
0.286	0	0	0	
0.287	0	0	0	
0.288	0	0	0	
0.289	0	0	0	
0.29	0	0	0	
0.291	0	0	0	
0.292	0	0	0	
0.293	0	0	0	
0.294	0	0	0	
0.295	0	0	0	
0.296	0	0	0	
0.297	0	0	0	
0.298	0	0	0	
0.299	0	0	0	
0.3	0	0	0	
0.301	0	0	0	
0.302	0	0	0	
0.303	0	0	0	
0.304	0	0	0	
0.305	0	0	0	
0.306	0	0	0	
0.307	0	0	0	
0.308	0	0	0	
0.309	0	0	0	
0.31	0	0	0	
0.311	0	0	0	
0.312	0	0	0	
0.313	0	0	0	
0.314	0	0	0	
0.315	0	0	0	
0.316	0	0	0	
0.317	0	0	0	
0.318	0	0	0	
0.319	0	0	0	
0.32	0	0	0	
0.321	0	0	0	
0.322	0	0	0	
0.323	0	0	0	
0.324	0	0	0	
0.325	0	0	0	
0.326	0	0	0	
0.327	0	0	0	
0.328	0	0	0	
0.329	0	0	0	
0.33	0	0	0	
0.331	0	0	0	
0.332	0	0	0	
0.333	0	0	0	
0.334	0	0	0	
0.335	0	0	0	
0.336	0	0	0	
0.337	0	0	0	
0.338	0	0	0	
0.339	0	0	0	
0.34	0	0	0	
0.341	0	0	0	
0.342	0	0	0	
0.343	0	0	0	
0.344	0	0	0	
0.345	0	0	0	
0.346	0	0	0	
0.347	0	0	0	
0.348	0	0	0	
0.349	0	0	0	
0.35	0	0	0	
0.351	0	0	0	
0.352	0	0	0	
0.353	0	0	0	
0.354	0	0	0	
0.355	0	0	0	
0.356	0	0	0	
0.357	0	0	0	
0.358	0	0	0	
0.359	0	0	0	
0.36	0	0	0	
0.361	0	0	0	
0.362	0	0	0	
0.363	0	0	0	
0.364	0	0	0	
0.365	0	0	0	
0.366	0	0	0	
0.367	0	0	0	
0.368	0	0	0	
0.369	0	0	0	
0.37	0	0	0	
0.371	0	0	0	
0.372	0	0	0	
0.373	0	0	0	
0.374	0	0	0	
0.375	0	0	0	
0.376	0	0	0	
0.377	0	0	0	
0.378	0	0	0	
0.379	0	0	0	
0.38	0	0	0	
0.381	0	0	0	
0.382	0	0	0	
0.383	0	0	0	
0.384	0	0	0	
0.385	0	0	0	
0.386	0	0	0	
0.387	0	0	0	
0.388	0	0	0	
0.389	0	0	0	
0.39	0	0	0	
0.391	0	0	0	
0.392	0	0	0	
0.393	0	0	0	
0.394	0	0	0	
0.395	0	0	0	
0.396	0	0	0	
0.397	0	0	0	
0.398	0	0	0	
0.399	0	0	0	
0.4	0	0	0	
0.401	0	0	0	
0.402	0	0	0	
0.403	0	0	0	
0.404	0	0	0	
0.405	0	0	0	
0.406	0	0	0	
0.407	0	0	0	
0.408	0	0	0	
0.409	0	0	0	
0.41	0	0	0	
0.411	0	0	0	
0.412	0	0	0	
0.413	0	0	0	
0.414	0	0	0	
0.415	0	0	0	
0.416	0	0	0	
0.417	0	0	0	
0.418	0	0	0	
0.419	0	0	0	
0.42	0	0	0	
0.421	0	0	0	
0.422	0	0	0	
0.423	0	0	0	
0.424	0	0	0	
0.425	0	0	0	
0.426	0	0	0	
0.427	0	0	0	
0.428	0	0	0	
0.429	0	0	0	
0.43	0	0	0	
0.431	0	0	0	
0.432	0	0	0	
0.433	0	0	0	
0.434	0	0	0	
0.435	0	0	0	
0.436	0	0	0	
0.437	0	0	0	
0.438	0	0	0	
0.439	0	0	0	
0.44	0	0	0	
0.441	0	0	0	
0.442	0	0	0	
0.443	0	0	0	
0.444	0	0	0	
0.445	0	0	0	
0.446	0	0	0	
0.447	0	0	0	
0.448	0	0	0	
0.449	0	0	0	
0.45	0	0	0	
0.451	0	0	0	
0.452	0	0	0	
0.453	0	0	0	
0.454	0	0	0	
0.455	0	0	0	
0.456	0	0	0	
0.457	0	0	0	
0.458	0	0	0	
0.459	0	0	0	
0.46	0	0	0	
0.461	0	0	0	
0.462	0	0	0	
0.463	0	0	0	
0.464	0	0	0	
0.465	0	0	0	
0.466	0	0	0	
0.467	0	0	0	
0.468	0	0	0	
0.469	0	0	0	
0.47	0	0	0	
0.471	0	0	0	
0.472	0	0	0	
0.473	0	0	0	
0.474	0	0	0	
0.475	0	0	0	
0.476	0	0	0	
0.477	0	0	0	
0.478	0	0	0	
0.479	0	0	0	
0.48	0	0	0	
0.481	0	0	0	
0.482	0	0	0	
0.483	0	0	0	
0.484	0	0	0	
0.485	0	0	0	
0.486	0	0	0	
0.487	0	0	0	
0.488	0	0	0	
0.489	0	0	0	
0.49	0	0	0	
0.491	0	0	0	
0.492	0	0	0	
0.493	0	0	0	
0.494	0	0	0	
0.495	0	0	0	
0.496	0	0	0	
0.497	0	0	0	
0.498	0	0	0	
0.499	0	0	0	
0.5	0	0	0	
0.501	0	0	0	
0.502	0	0	0	
0.503	0	0	0	
0.504	0	0	0	
0.505	0	0	0	
0.506	0	0	0	
0.507	0	0	0	
0.508	0	0	0	
0.509	0	0	0	
0.5100001	0	0	0	
0.511	0	0	0	
0.512	0	0	0	
0.513	0	0	0	
0.514	0	0	0	
0.515	0	0	0	
0.516	0	0	0	
0.517	0	0	0	
0.518	0	0	0	
0.5190001	0	0	0	
0.52	0	0	0	
0.521	0	0	0	
0.522	0	0	0	
0.523	0	0	0	
0.524	0	0	0	
0.525	0	0	0	
0.526	0	0	0	
0.527	0	0	0	
0.528	0	0	0	
0.529	0	0	0	
0.53	0	0	0	
0.531	0	0	0	
0.532	0	0	0	
0.5330001	0	0	0	
0.534	0	0	0	
0.535	0	0	0	
0.536	0	0	0	
0.537	0	0	0	
0.538	0	0	0	
0.539	0	0	0	
0.54	0	0	0	
0.541	0	0	0	
0.5420001	0	0	0	
0.543	0	0	0	
0.544	0	0	0	
0.545	0	0	0	
0.546	0	0	0	
0.5470001	0	0	0	
0.548	0	0	0	
0.549	0	0	0	
0.55	0	0	0	
0.551	0	0	0	
0.552	0	0	0	
0.553	0	0	0	
0.554	0	0	0	
0.555	0	0	0	
0.5560001	0	0	0	
0.557	0	0	0	
0.558	0	0	0	
0.559	0	0	0	
0.56	0	0	0	
0.561	0	0	0	
0.562	0	0	0	
0.563	0	0	0	
0.564	0	0	0	
0.565	0	0	0	
0.566	0	0	0	
0.567	0	0	0	
0.568	0	0	0	
0.569	0	0	0	
0.5700001	0	0	0	
0.571	0	0	0	
0.572	0	0	0	
0.573	0	0	0	
0.574	0	0	0	
0.575	0	0	0	
0.576	0	0	0	
0.577	0	0	0	
0.578	0	0	0	
0.5790001	0	0	0	
0.58	0	0	0	
0.581	0	0	0	
0.582	0	0	0	
0.583	0	0	0	
0.5840001	0	0	0	
0.585	0	0	0	
0.586	0	0	0	
0.587	0	0	0	
0.588	0	0	0	
0.589	0	0	0	
0.59	0	0	0	
0.591	0	0	0	
0.592	0	0	0	
0.5930001	0	0	0	
0.594	0	0	0	
0.595	0	0	0	
0.596	0	0	0	
0.597	0	0	0	
0.598	0	0	0	
0.599	0	0	0	
0.6	0	0	0	
0.601	0	0	0	
0.6020001	0	0	0	
0.603	0	0	0	
0.604	0	0	0	
0.605	0	0	0	
0.606	0	0	0	
0.6070001	0	0	0	
0.608	0	0	0	
0.609	0	0	0	
0.61	0	0	0	
0.611	0	0	0	
0.612	0	0	0	
0.613	0	0	0	
0.614	0	0	0	
0.615	0	0	0	
0.6160001	0	0	0	
0.617	0	0	0	
0.618	0	0	0	
0.619	0	0	0	
0.62	0	0	0	
0.6210001	0	0	0	
0.622	0	0	0	
0.623	0	0	0	
0.624	0	0	0	
0.625	0	0	0	
0.626	0	0	0	
0.627	0	0	0	
0.628	0	0	0	
0.629	0	0	0	
0.6300001	0	0	0	
0.631	0	0	0	
0.632	0	0	0	
0.633	0	0	0	
0.634	0	0	0	
0.6350001	0	0	0	
0.636	0	0	0	
0.637	0	0	0	
0.638	0	0	0	
0.6390001	0	0	0	
0.64	0	0	0	
0.641	0	0	0	
0.642	0	0	0	
0.643	0	0	0	
0.6440001	0	0	0	
0.645	0	0	0	
0.646	0	0	0	
0.647	0	0	0	
0.648	0	0	0	
0.649	0	0	0	
0.65	0	0	0	
0.651	0	0	0	
0.652	0	0	0	
0.6530001	0	0	0	
0.654	0	0	0	
0.655	0	0	0	
0.656	0	0	0	
0.657	0	0	0	
0.6580001	0	0	0	
0.659	0	0	0	
0.66	0	0	0	
0.661	0	0	0	
0.6620001	0	0	0	
0.663	0	0	0	
0.664	0	0	0	
0.665	0	0	0	
0.666	0	0	0	
0.6670001	0	0	0	
0.668	0	0	0	
0.669	0	0	0	
0.67	0	0	0	
0.671	0	0	0	
0.6720001	0	0	0	
0.673	0	0	0	
0.674	0	0	0	
0.675	0	0	0	
0.6760001	0	0	0	
0.677	0	0	0	
0.678	0	0	0	
0.679	0	0	0	
0.68	0	0	0	
0.6810001	0	0	0	
0.682	0	0	0	
0.683	0	0	0	
0.684	0	0	0	
0.6850001	0	0	0	
0.686	0	0	0	
0.687	0	0	0	
0.688	0	0	0	
0.689	0	0	0	
0.6900001	0	0	0	
0.691	0	0	0	
0.692	0	0	0	
0.693	0	0	0	
0.694	0	0	0	
0.6950001	0	0	0	
0.696	0	0	0	
0.697	0	0	0	
0.698	0	0	0	
0.6990001	0	0	0	
0.7	0	0	0	
0.701	0	0	0	
0.702	0	0	0	
0.703	0	0	0	
0.7040001	0	0	0	
0.705	0	0	0	
0.706	0	0	0	
0.707	0	0	0	
0.708	0	0	0	
0.7090001	0	0	0	
0.71	0	0	0	
0.711	0	0	0	
0.712	0	0	0	
0.7130001	0	0	0	
0.714	0	0	0	
0.715	0	0	0	
0.716	0	0	0	
0.717	0	0	0	
0.7180001	0	0	0	
0.719	0	0	0	
0.72	0	0	0	
0.721	0	0	0	
0.7220001	0	0	0	
0.723	0	0	0	
0.724	0	0	0	
0.725	0	0	0	
0.726	0	0	0	
0.7270001	0	0	0	
0.728	0	0	0	
0.729	0	0	0	
0.73	0	0	0	
0.731	0	0	0	
0.7320001	0	0	0	
0.733	0	0	0	
0.734	0	0	0	
0.735	0	0	0	
0.7360001	0	0	0	
0.737	0	0	0	
0.738	0	0	0	
0.739	0	0	0	
0.74	0	0	0	
0.7410001	0	0	0	
0.742	0	0	0	
0.743	0	0	0	
0.744	0	0	0	
0.7450001	0	0	0	
0.7460001	0	0	0	
0.747	0	0	0	
0.748	0	0	0	
0.749	0	0	0	
0.7500001	0	0	0	
0.751	0	0	0	
0.752	0	0	0	
0.753	0	0	0	
0.754	0	0	0	
0.7550001	0	0	0	
0.756	0	0	0	
0.757	0	0	0	
0.758	0	0	0	
0.7590001	0	0	0	
0.7600001	0	0	0	
0.761	0	0	0	
0.762	0	0	0	
0.763	0	0	0	
0.7640001	0	0	0	
0.765	0	0	0	
0.766	0	0	0	
0.767	0	0	0	
0.768	0	0	0	
0.7690001	0	0	0	
0.77	0	0	0	
0.771	0	0	0	
0.772	0	0	0	
0.7730001	0	0	0	
0.774	0	0	0	
0.775	0	0	0	
0.776	0	0	0	
0.777	0	0	0	
0.7780001	0	0	0	
0.779	0	0	0	
0.78	0	0	0	
0.781	0	0	0	
0.7820001	0	0	0	
0.7830001	0	0	0	
0.784	0	0	0	
0.785	0	0	0	
0.786	0	0	0	
0.7870001	0	0	0	
0.788	0	0	0	
0.789	0	0	0	
0.79	0	0	0	
0.791	0	0	0	
0.7920001	0	0	0	
0.793	0	0	0	
0.794	0	0	0	
0.795	0	0	0	
0.7960001	0	0	0	
0.7970001	0	0	0	
0.798	0	0	0	
0.799	0	0	0	
0.8	0	0	0	
0.8010001	0	0	0	
0.802	0	0	0	
0.803	0	0	0	
0.804	0	0	0	
0.8050001	0	0	0	
0.8060001	0	0	0	
0.807	0	0	0	
0.808	0	0	0	
0.809	0	0	0	
0.8100001	0	0	0	
0.811	0	0	0	
0.812	0	0	0	
0.813	0	0	0	
0.814	0	0	0	
0.8150001	0	0	0	
0.816	0	0	0	
0.817	0	0	0	
0.818	0	0	0	
0.8190001	0	0	0	
0.8200001	0	0	0	
0.821	0	0	0	
0.822	0	0	0	
0.823	0	0	0	
0.8240001	0	0	0	
0.825	0	0	0	
0.826	0	0	0	
0.827	0	0	0	
0.8280001	0	0	0	
0.8290001	0	0	0	
0.83	0	0	0	
0.831	0	0	0	
0.832	0	0	0	
0.8330001	0	0	0	
0.8340001	0	0	0	
0.835	0	0	0	
0.836	0	0	0	
0.837	0	0	0	
0.8380001	0	0	0	
0.839	0	0	0	
0.84	0	0	0	
0.841	0	0	0	
0.8420001	0	0	0	
0.8430001	0	0	0	
0.844	0	0	0	
0.845	0	0	0	
0.846	0	0	0	
0.8470001	0	0	0	
0.848	0	0	0	
0.849	0	0	0	
0.85	0	0	0	
0.851	0	0	0	
0.8520001	0	0	0	
0.853	0	0	0	
0.854	0	0	0	
0.855	0	0	0	
0.8560001	0	0	0	
0.8570001	0	0	0	
0.858	0	0	0	
0.859	0	0	0	
0.86	0	0	0	
0.8610001	0	0	0	
0.862	0	0	0	
0.863	0	0	0	
0.864	0	0	0	
0.8650001	0	0	0	
0.8660001	0	0	0	
0.867	0	0	0	
0.868	0	0	0	
0.869	0	0	0	
0.8700001	0	0	0	
0.8710001	0	0	0	
0.872	0	0	0	
0.873	0	0	0	
0.874	0	0	0	
0.8750001	0	0	0	
0.876	0	0	0	
0.877	0	0	0	
0.878	0	0	0	
0.8790001	0	0	0	
0.8800001	0	0	0	
0.881	0	0	0	
0.882	0	0	0	
0.883	0	0	0	
0.8840001	0	0	0	
0.8850001	0	0	0	
0.886	0	0	0	
0.887	0	0	0	
0.8880001	0	0	0	
0.8890001	0	0	0	
0.89	0	0	0	
0.891	0	0	0	
0.892	0	0	0	
0.8930001	0	0	0	
0.8940001	0	0	0	
0.895	0	0	0	
0.896	0	0	0	
0.897	0	0	0	
0.8980001	0	0	0	
0.899	0	0	0	
0.9	0	0	0	
0.901	0	0	0	
0.9020001	0	0	0	
0.9030001	0	0	0	
0.904	0	0	0	
0.905	0	0	0	
0.906	0	0	0	
0.9070001	0	0	0	
0.9080001	0	0	0	
0.909	0	0	0	
0.91	0	0	0	
0.9110001	0	0	0	
0.9120001	0	0	0	
0.913	0	0	0	
0.914	0	0	0	
0.915	0	0	0	
0.9160001	0	0	0	
0.9170001	0	0	0	
0.918	0	0	0	
0.919	0	0	0	
0.92	0	0	0	
0.9210001	0	0	0	
0.9220001	0	0	0	
0.923	0	0	0	
0.924	0	0	0	
0.9250001	0	0	0	
0.9260001	0	0	0	
0.927	0	0	0	
0.928	0	0	0	
0.929	0	0	0	
0.9300001	0	0	0	
0.9310001	0	0	0	
0.932	0	0	0	
0.933	0	0	0	
0.934	0	0	0	
0.9350001	0	0	0	
0.936	0	0	0	
0.937	0	0	0	
0.938	0	0	0	
0.9390001	0	0	0	
0.9400001	0	0	0	
0.941	0	0	0	
0.942	0	0	0	
0.943	0	0	0	
0.9440001	0	0	0	
0.9450001	0	0	0	
0.946	0	0	0	
0.947	0	0	0	
0.9480001	0	0	0	
0.9490001	0	0	0	
0.95	0	0	0	
0.951	0	0	0	
0.952	0	0	0	
0.9530001	0	0	0	
0.9540001	0	0	0	
0.955	0	0	0	
0.956	0	0	0	
0.957	0	0	0	
0.9580001	0	0	0	
0.9590001	0	0	0	
0.96	0	0	0	
0.961	0	0	0	
0.9620001	0	0	0	
0.9630001	0	0	0	
0.964	0	0	0	
0.965	0	0	0	
0.966	0	0	0	
0.9670001	0	0	0	
0.9680001	0	0	0	
0.969	0	0	0	
0.97	0	0	0	
0.9710001	0	0	0	
0.9720001	0	0	0	
0.973	0	0	0	
0.974	0	0	0	
0.975	0	0	0	
0.9760001	0	0	0	
0.9770001	0	0	0	
0.978	0	0	0	
0.979	0	0	0	
0.98	0	0	0	
0.9810001	0	0	0	
0.9820001	0	0	0	
0.983	0	0	0	
0.984	0	0	0	
0.9850001	0	0	0	
0.9860001	0	0	0	
0.987	0	0	0	
0.988	0	0	0	
0.989	0	0	0	
0.9900001	0	0	0	
0.9910001	0	0	0	
0.992	0	0	0	
0.993	0	0	0	
0.994	0	0	0	
0.9950001	0	0	0	
0.9960001	0	0	0	
0.997	0	0	0	
0.998	0	0	0	
0.9990001	0	0	0	
1	0	0	0	
1.001	0	0	0	
1.002	0	0	0	
1.003	0	0	0	
1.004	0	0	0	
1.005	0	0	0	
1.006	0	0	0	
1.007	0	0	0	
1.008	0	0	0	
1.009	0	0	0	
1.01	0	0	0	
1.011	0	0	0	
1.012	0	0	0	
1.013	0	0	0	
1.014	0	0	0	
1.015	0	0	0	
1.016	0	0	0	
1.017	0	0	0	
1.018	0	0	0	
1.019	0	0	0	
1.02	0	0	0	
1.021	0	0	0	
1.022	0	0	0	
1.023	0	0	0	
1.024	0	0	0	
1.025	0	0	0	
1.026	0	0	0	
1.027	0	0	0	
1.028	0	0	0	
1.029	0	0	0	
1.03	0	0	0	
1.031	0	0	0	
1.032	0	0	0	
1.033	0	0	0	
1.034	0	0	0	
1.035	0	0	0	
1.036	0	0	0	
1.037	0	0	0	
1.038	0	0	0	
1.039	0	0	0	
1.04	0	0	0	
1.041	0	0	0	
1.042	0	0	0	
1.043	0	0	0	
1.044	0	0	0	
1.045	0	0	0	
1.046	0	0	0	
1.047	0	0	0	
1.048	0	0	0	
1.049	0	0	0	
1.05	0	0	0	
1.051	0	0	0	
1.052	0	0	0	
1.053	0	0	0	
1.054	0	0	0	
1.055	0	0	0	
1.056	0	0	0	
1.057	0	0	0	
1.058	0	0	0	
1.059	0	0	0	
1.06	0	0	0	
1.061	0	0	0	
1.062	0	0	0	
1.063	0	0	0	
1.064	0	0	0	
1.065	0	0	0	
1.066	0	0	0	
1.067	0	0	0	
1.068	0	0	0	
1.069	0	0	0	
1.07	0	0	0	
1.071	0	0	0	
1.072	0	0	0	
1.073	0	0	0	
1.074	0	0	0	
1.075	0	0	0	
1.076	0	0	0	
1.077	0	0	0	
1.078	0	0	0	
1.079	0	0	0	
1.08	0	0	0	
1.081	0	0	0	
1.082	0	0	0	
1.083	0	0	0	
1.084	0	0	0	
1.085	0	0	0	
1.086	0	0	0	
1.087	0	0	0	
1.088	0	0	0	
1.089	0	0	0	
1.09	0	0	0	
1.091	0	0	0	
1.092	0	0	0	
1.093	0	0	0	
1.094	0	0	0	
1.095	0	0	0	
1.096	0	0	0	
1.097	0	0	0	
1.098	0	0	0	
1.099	0	0	0	
1.1	0	0	0	
1.101	0	0	0	
1.102	0	0	0	
1.103	0	0	0	
1.104	0	0	0	
1.105	0	0	0	
1.106	0	0	0	
1.107	0	0	0	
1.108	0	0	0	
1.109	0	0	0	
1.11	0	0	0	
1.111	0	0	0	
1.112	0	0	0	
1.113	0	0	0	
1.114	0	0	0	
1.115	0	0	0	
1.116	0	0	0	
1.117	0.003163756	0.0003163756	3.163756E-09	
1.118	0.006295875	0.0006295874	3.163756E-09	
1.119	0.009396671	0.0009396672	3.163756E-09	
1.12	0.01246646	0.001246646	3.163756E-09	
1.121	0.01550555	0.001550555	3.163756E-09	
1.122	0.01851425	0.001851425	3.163756E-09	
1.123	0.02149287	0.002149287	3.163756E-09	
1.124	0.02444169	0.002444169	3.163756E-09	
1.125	0.02736103	0.002736103	3.163756E-09	
1.126	0.03025118	0.003025118	3.163756E-09	
1.127	0.03311242	0.003311242	3.163756E-09	
1.128	0.03594505	0.003594505	3.163756E-09	
1.129	0.03874936	0.003874936	3.163756E-09	
1.13	0.04152562	0.004152562	3.163756E-09	
1.131	0.04427412	0.004427412	3.163756E-09	
1.132	0.04699513	0.004699513	3.163756E-09	
1.133	0.04968894	0.004968894	3.163756E-09	
1.134	0.0523558	0.00523558	3.163756E-09	
1.135	0.054996	0.0054996	3.163756E-09	
1.136	0.05760979	0.005760979	3.163756E-09	
1.137	0.06019745	0.006019745	3.163756E-09	
1.138	0.06275923	0.006275923	3.163756E-09	
1.139	0.06529539	0.006529539	3.163756E-09	
1.14	0.0678062	0.00678062	3.163756E-09	
1.141	0.07029189	0.007029189	3.163756E-09	
1.142	0.07275273	0.007275273	3.163756E-09	
1.143	0.07518896	0.007518896	3.163756E-09	
1.144	0.07760082	0.007760082	3.163756E-09	
1.145	0.07998857	0.007998857	3.163756E-09	
1.146	0.08235244	0.008235244	3.163756E-09	
1.147	0.08469267	0.008469267	3.163756E-09	
1.148	0.0870095	0.00870095	3.163756E-09	
1.149	0.08930317	0.008930316	3.163756E-09	
1.15	0.09157389	0.009157388	3.163756E-09	
1.151	0.0938219	0.00938219	3.163756E-09	
1.152	0.09604744	0.009604744	3.163756E-09	
1.153	0.09825072	0.009825072	3.163756E-09	
1.154	0.100432	0.0100432	3.163756E-09	
1.155	0.1025914	0.01025914	3.163756E-09	
1.156	0.1047293	0.01047293	3.163756E-09	
1.157	0.1068457	0.01068457	3.163756E-09	
1.158	0.108941	0.0108941	3.163756E-09	
1.159	0.1110154	0.01110154	3.163756E-09	
1.16	0.113069	0.0113069	3.163756E-09	
1.161	0.115102	0.0115102	3.163756E-09	
1.162	0.1171148	0.01171148	3.163756E-09	
1.163	0.1191074	0.01191074	3.163756E-09	
1.164	0.1210801	0.01210801	3.163756E-09	
1.165	0.123033	0.0123033	3.163756E-09	
1.166	0.1249664	0.01249664	3.163756E-09	
1.167	0.1268805	0.01268805	3.163756E-09	
1.168	0.1287755	0.01287755	3.163756E-09	
1.169	0.1306515	0.01306515	3.163756E-09	
1.17	0.1325087	0.01325087	3.163756E-09	
1.171	0.1343474	0.01343474	3.163756E-09	
1.172	0.1361677	0.01361677	3.163756E-09	
