Time	Tension	Length	Ia	II	
7.36	32.30654	0.335984	65.84056	27.01434	
7.361	32.32502	0.3359841	65.85903	27.01251	
7.362	32.33371	0.3359843	65.86774	27.01166	
7.363	32.33058	0.3359844	65.86459	27.01198	
7.364	32.31456	0.3359846	65.84858	27.0136	
7.365	32.28534	0.3359847	65.81937	27.01654	
7.366	32.2429	0.3359849	65.77692	27.0208	
7.367	32.21914	0.335985	65.75316	27.02319	
7.368	32.22395	0.3359852	65.75797	27.02273	
7.369	32.2445	0.3359854	65.77852	27.02069	
7.37	32.2709	0.3359856	65.80492	27.01806	
7.371	32.2958	0.3359857	65.82983	27.01559	
7.372	32.31422	0.3359859	65.84823	27.01377	
7.373	32.32279	0.335986	65.85681	27.01292	
7.374	32.31958	0.3359862	65.85359	27.01326	
7.375	32.30352	0.3359863	65.83753	27.01488	
7.376	32.27421	0.3359865	65.80823	27.01783	
7.377	32.23168	0.3359866	65.7657	27.02209	
7.378	32.2177	0.3359868	65.75172	27.02351	
7.379	32.2297	0.335987	65.76373	27.02233	
7.38	32.25543	0.3359872	65.78945	27.01977	
7.381	32.28532	0.3359873	65.81934	27.01679	
7.382	32.31248	0.3359874	65.8465	27.01409	
7.383	32.33225	0.3359876	65.86628	27.01213	
7.384	32.34159	0.3359877	65.87562	27.01121	
7.385	32.33868	0.3359878	65.8727	27.01151	
7.386	32.32266	0.335988	65.85668	27.01313	
7.387	32.29319	0.3359881	65.82721	27.01609	
7.388	32.25035	0.3359883	65.78436	27.02039	
7.389	32.23594	0.3359884	65.76997	27.02184	
7.39	32.24745	0.3359886	65.78147	27.02071	
7.391	32.27257	0.3359887	65.80659	27.01821	
7.392	32.30187	0.3359888	65.83589	27.01529	
7.393	32.32843	0.3359889	65.86245	27.01265	
7.394	32.34757	0.3359891	65.88158	27.01075	
7.395	32.35625	0.3359891	65.89027	27.00989	
7.396	32.35279	0.3359893	65.88681	27.01025	
7.397	32.33614	0.3359894	65.87016	27.01192	
7.398	32.30611	0.3359895	65.84013	27.01494	
7.399	32.26276	0.3359896	65.79678	27.01929	
7.4	32.24775	0.3359897	65.78177	27.02079	
7.401	32.25863	0.3359898	65.79265	27.01971	
7.402	32.28317	0.3359899	65.81719	27.01727	
7.403	32.31186	0.33599	65.84589	27.01442	
7.404	32.33782	0.3359901	65.87183	27.01183	
7.405	32.35638	0.3359902	65.8904	27.00998	
7.406	32.36451	0.3359903	65.89854	27.00917	
7.407	32.36052	0.3359904	65.89455	27.00959	
7.408	32.3434	0.3359905	65.87743	27.0113	
7.409	32.31286	0.3359905	65.84689	27.01437	
7.41	32.26905	0.3359906	65.80307	27.01875	
7.411	32.25357	0.3359907	65.78758	27.02031	
7.412	32.26394	0.3359908	65.79796	27.01928	
7.413	32.28794	0.3359908	65.82196	27.01688	
7.414	32.31609	0.3359909	65.85011	27.01408	
7.415	32.34158	0.335991	65.8756	27.01154	
7.416	32.35963	0.335991	65.89365	27.00974	
7.417	32.36733	0.3359911	65.90135	27.00897	
7.418	32.36287	0.3359911	65.89689	27.00942	
7.419	32.34528	0.3359911	65.8793	27.01118	
7.42	32.31435	0.3359911	65.84837	27.01428	
7.421	32.27017	0.3359912	65.80418	27.0187	
7.422	32.25426	0.3359912	65.78828	27.02029	
7.423	32.26421	0.3359912	65.79824	27.0193	
7.424	32.28776	0.3359912	65.82178	27.01694	
7.425	32.31552	0.3359913	65.84954	27.01418	
7.426	32.34054	0.3359913	65.87457	27.01167	
7.427	32.3582	0.3359913	65.89222	27.00991	
7.428	32.36549	0.3359913	65.89951	27.00918	
7.429	32.36065	0.3359913	65.89466	27.00966	
7.43	32.34269	0.3359912	65.87671	27.01145	
7.431	32.31144	0.3359912	65.84546	27.01458	
7.432	32.26694	0.3359912	65.80096	27.01903	
7.433	32.25074	0.3359912	65.78475	27.02065	
7.434	32.26036	0.3359912	65.79438	27.01969	
7.435	32.28356	0.3359912	65.81758	27.01736	
7.436	32.31095	0.3359912	65.84497	27.01463	
7.437	32.33564	0.3359912	65.86966	27.01215	
7.438	32.35297	0.3359911	65.88699	27.01042	
7.439	32.35996	0.3359911	65.89397	27.00971	
7.44	32.3548	0.3359911	65.88882	27.01022	
7.441	32.33663	0.335991	65.87065	27.01204	
7.442	32.30513	0.335991	65.83916	27.01519	
7.443	32.2604	0.335991	65.79443	27.01966	
7.444	32.24392	0.3359909	65.77794	27.0213	
7.445	32.25326	0.3359909	65.78728	27.02036	
7.446	32.27621	0.3359908	65.81023	27.01806	
7.447	32.3033	0.3359908	65.83732	27.01535	
7.448	32.32771	0.3359907	65.86173	27.0129	
7.449	32.3448	0.3359907	65.87881	27.01119	
7.45	32.35157	0.3359906	65.88559	27.01051	
7.451	32.34621	0.3359906	65.88023	27.01104	
7.452	32.32783	0.3359905	65.86185	27.01287	
7.453	32.29619	0.3359905	65.83022	27.01603	
7.454	32.25127	0.3359905	65.78529	27.02052	
7.455	32.23462	0.3359904	65.76865	27.02218	
7.456	32.24375	0.3359903	65.77776	27.02126	
7.457	32.26647	0.3359903	65.80049	27.01898	
7.458	32.29339	0.3359903	65.82742	27.01628	
7.459	32.31762	0.3359902	65.85165	27.01386	
7.46	32.33455	0.3359902	65.86857	27.01216	
7.461	32.34113	0.3359901	65.87516	27.0115	
7.462	32.33562	0.33599	65.86964	27.01204	
7.463	32.31713	0.33599	65.85115	27.01389	
7.464	32.28531	0.33599	65.81934	27.01706	
7.465	32.24032	0.3359899	65.77434	27.02156	
7.466	32.22353	0.3359899	65.75756	27.02323	
7.467	32.23252	0.3359898	65.76654	27.02233	
7.468	32.2551	0.3359897	65.78912	27.02006	
7.469	32.28184	0.3359897	65.81586	27.01738	
7.47	32.30598	0.3359897	65.84	27.01497	
7.471	32.32275	0.3359896	65.85677	27.01328	
7.472	32.32921	0.3359896	65.86324	27.01263	
7.473	32.32362	0.3359895	65.85764	27.01319	
7.474	32.305	0.3359895	65.83902	27.01505	
7.475	32.27312	0.3359894	65.80715	27.01823	
7.476	32.22808	0.3359894	65.7621	27.02273	
7.477	32.21121	0.3359894	65.74522	27.02442	
7.478	32.22009	0.3359893	65.7541	27.02352	
7.479	32.24261	0.3359893	65.77663	27.02127	
7.48	32.26928	0.3359893	65.8033	27.0186	
7.481	32.29325	0.3359892	65.82728	27.0162	
7.482	32.30996	0.3359892	65.84398	27.01452	
7.483	32.31635	0.3359892	65.85038	27.01388	
7.484	32.31065	0.3359891	65.84467	27.01445	
7.485	32.29199	0.3359891	65.82601	27.01631	
7.486	32.26006	0.3359891	65.79408	27.0195	
7.487	32.21491	0.335989	65.74893	27.02401	
7.488	32.19804	0.335989	65.73206	27.02569	
7.489	32.20687	0.335989	65.74089	27.02481	
7.49	32.22931	0.335989	65.76333	27.02256	
7.491	32.25586	0.3359889	65.78988	27.0199	
7.492	32.2798	0.3359889	65.81382	27.01751	
7.493	32.29642	0.3359888	65.83044	27.01584	
7.494	32.30276	0.3359888	65.83678	27.0152	
7.495	32.29703	0.3359888	65.83105	27.01578	
7.496	32.27834	0.3359888	65.81236	27.01764	
7.497	32.24637	0.3359887	65.78039	27.02084	
7.498	32.20126	0.3359887	65.73528	27.02534	
7.499	32.1936	0.3359887	65.72762	27.02611	
7.5	32.20927	0.3359887	65.74329	27.02454	
7.501	32.23655	0.3359887	65.77057	27.02181	
7.502	32.26638	0.3359886	65.8004	27.01882	
7.503	32.29247	0.3359886	65.82649	27.01621	
7.504	32.31039	0.3359886	65.84441	27.01442	
7.505	32.31744	0.3359886	65.85146	27.01371	
7.506	32.31202	0.3359885	65.84604	27.01425	
7.507	32.29335	0.3359885	65.82737	27.01611	
7.508	32.26127	0.3359885	65.79529	27.01932	
7.509	32.21587	0.3359885	65.74989	27.02386	
7.51	32.20783	0.3359884	65.74185	27.02466	
7.511	32.22307	0.3359884	65.7571	27.02313	
7.512	32.2498	0.3359884	65.78382	27.02046	
7.513	32.27911	0.3359884	65.81313	27.01752	
7.514	32.30463	0.3359884	65.83865	27.01497	
7.515	32.32198	0.3359883	65.856	27.01323	
7.516	32.32847	0.3359883	65.8625	27.01258	
7.517	32.3225	0.3359883	65.85652	27.01318	
7.518	32.30335	0.3359883	65.83737	27.01509	
7.519	32.27074	0.3359883	65.80476	27.01835	
7.52	32.22489	0.3359883	65.7589	27.02293	
7.521	32.21633	0.3359882	65.75035	27.02379	
7.522	32.231	0.3359882	65.76502	27.02232	
7.523	32.25718	0.3359882	65.7912	27.0197	
7.524	32.28593	0.3359881	65.81995	27.01682	
7.525	32.31092	0.3359881	65.84494	27.01432	
7.526	32.32776	0.3359881	65.86179	27.01263	
7.527	32.33379	0.3359881	65.86781	27.01203	
7.528	32.32733	0.335988	65.86134	27.01267	
7.529	32.30773	0.335988	65.84175	27.01463	
7.53	32.2747	0.335988	65.80873	27.01793	
7.531	32.22846	0.335988	65.76248	27.02255	
7.532	32.21945	0.335988	65.75346	27.02345	
7.533	32.23363	0.3359879	65.76765	27.02202	
7.534	32.25938	0.3359879	65.7934	27.01945	
7.535	32.28769	0.3359879	65.82171	27.01662	
7.536	32.31224	0.3359879	65.84626	27.01416	
7.537	32.32862	0.3359878	65.86264	27.01252	
7.538	32.33422	0.3359878	65.86823	27.01196	
7.539	32.32737	0.3359877	65.86139	27.01263	
7.54	32.30736	0.3359877	65.84138	27.01463	
7.541	32.27403	0.3359877	65.80805	27.01796	
7.542	32.22742	0.3359876	65.76143	27.02262	
7.543	32.21805	0.3359875	65.75208	27.02355	
7.544	32.23193	0.3359875	65.76595	27.02216	
7.545	32.25725	0.3359875	65.79127	27.01962	
7.546	32.28516	0.3359874	65.81918	27.01682	
7.547	32.30931	0.3359874	65.84334	27.0144	
7.548	32.32536	0.3359873	65.85938	27.01279	
7.549	32.33057	0.3359872	65.86459	27.01226	
7.55	32.32343	0.3359872	65.85744	27.01297	
7.551	32.30313	0.3359871	65.83715	27.015	
7.552	32.26947	0.3359871	65.8035	27.01836	
7.553	32.22262	0.335987	65.75664	27.02304	
7.554	32.21298	0.3359869	65.747	27.02399	
7.555	32.22647	0.3359869	65.76049	27.02264	
7.556	32.25152	0.3359868	65.78555	27.02013	
7.557	32.27908	0.3359867	65.8131	27.01736	
7.558	32.30289	0.3359866	65.83691	27.01497	
7.559	32.31867	0.3359866	65.85268	27.01339	
7.56	32.32362	0.3359865	65.85765	27.01288	
7.561	32.31621	0.3359864	65.85023	27.01361	
7.562	32.29566	0.3359863	65.82968	27.01566	
7.563	32.26177	0.3359862	65.79579	27.01904	
7.564	32.2147	0.3359861	65.74872	27.02374	
7.565	32.20478	0.335986	65.73881	27.02472	
7.566	32.21805	0.3359859	65.75208	27.02338	
7.567	32.24281	0.3359858	65.77682	27.0209	
7.568	32.27013	0.3359857	65.80415	27.01815	
7.569	32.29369	0.3359856	65.82771	27.01579	
7.57	32.30922	0.3359855	65.84324	27.01423	
7.571	32.31392	0.3359853	65.84793	27.01374	
7.572	32.30632	0.3359852	65.84034	27.01449	
7.573	32.28555	0.3359851	65.81956	27.01655	
7.574	32.25145	0.3359849	65.78547	27.01995	
7.575	32.20421	0.3359848	65.73823	27.02466	
7.576	32.19413	0.3359847	65.72816	27.02566	
7.577	32.20716	0.3359846	65.74118	27.02434	
7.578	32.23171	0.3359844	65.76572	27.02187	
7.579	32.25882	0.3359843	65.79285	27.01914	
7.58	32.28215	0.3359841	65.81617	27.01679	
7.581	32.29747	0.335984	65.83148	27.01525	
7.582	32.30201	0.3359838	65.83604	27.01478	
7.583	32.29419	0.3359836	65.82821	27.01554	
7.584	32.2733	0.3359835	65.80732	27.01762	
7.585	32.23903	0.3359833	65.77306	27.02102	
7.586	32.19164	0.3359831	65.72566	27.02574	
7.587	32.18136	0.3359829	65.71538	27.02675	
7.588	32.19423	0.3359827	65.72825	27.02545	
7.589	32.21858	0.3359825	65.75259	27.02299	
7.59	32.2455	0.3359823	65.77953	27.02028	
7.591	32.2687	0.3359821	65.80273	27.01794	
7.592	32.28381	0.3359819	65.81783	27.01641	
7.593	32.2882	0.3359817	65.82221	27.01595	
7.594	32.28022	0.3359815	65.81424	27.01672	
7.595	32.25916	0.3359812	65.79319	27.0188	
7.596	32.2248	0.335981	65.75883	27.02221	
7.597	32.17733	0.3359808	65.71135	27.02694	
7.598	32.16697	0.3359806	65.70099	27.02796	
7.599	32.17969	0.3359803	65.71371	27.02666	
7.6	32.20391	0.3359801	65.73793	27.02422	
7.601	32.23069	0.3359798	65.76471	27.02151	
7.602	32.25375	0.3359796	65.78777	27.01918	
7.603	32.26878	0.3359794	65.8028	27.01766	
7.604	32.273	0.3359791	65.80702	27.01721	
7.605	32.26498	0.3359788	65.799	27.01798	
7.606	32.24384	0.3359786	65.77786	27.02007	
7.607	32.20947	0.3359784	65.74349	27.02349	
7.608	32.17314	0.3359781	65.70716	27.02709	
7.609	32.17137	0.3359778	65.70539	27.02724	
7.61	32.1904	0.3359776	65.72443	27.02531	
7.611	32.21896	0.3359773	65.75298	27.02243	
7.612	32.24869	0.335977	65.78271	27.01944	
7.613	32.27356	0.3359768	65.80758	27.01692	
7.614	32.28966	0.3359765	65.82368	27.01529	
7.615	32.29441	0.3359762	65.82844	27.01478	
7.616	32.28651	0.335976	65.82053	27.01554	
7.617	32.26531	0.3359757	65.79932	27.01764	
7.618	32.23062	0.3359755	65.76464	27.02108	
7.619	32.19395	0.3359752	65.72797	27.02472	
7.62	32.1917	0.3359749	65.72572	27.02492	
7.621	32.21017	0.3359747	65.74419	27.02305	
7.622	32.23812	0.3359744	65.77215	27.02023	
7.623	32.26721	0.3359742	65.80123	27.0173	
7.624	32.2914	0.3359739	65.82542	27.01484	
7.625	32.30679	0.3359736	65.84081	27.01328	
7.626	32.31097	0.3359734	65.845	27.01284	
7.627	32.30249	0.3359731	65.8365	27.01366	
7.628	32.28069	0.3359729	65.81472	27.01582	
7.629	32.24544	0.3359726	65.77946	27.01932	
7.63	32.20821	0.3359723	65.74223	27.02301	
7.631	32.20536	0.3359721	65.73939	27.02327	
7.632	32.22319	0.3359718	65.75721	27.02146	
7.633	32.25055	0.3359716	65.78457	27.0187	
7.634	32.27898	0.3359713	65.813	27.01583	
7.635	32.30264	0.3359711	65.83665	27.01344	
7.636	32.31751	0.3359708	65.85152	27.01193	
7.637	32.32108	0.3359705	65.8551	27.01154	
7.638	32.31206	0.3359703	65.84608	27.01242	
7.639	32.28973	0.33597	65.82375	27.01463	
7.64	32.25403	0.3359698	65.78806	27.01817	
7.641	32.21637	0.3359695	65.75039	27.02192	
7.642	32.21302	0.3359693	65.74704	27.02222	
7.643	32.23032	0.335969	65.76434	27.02047	
7.644	32.25716	0.3359688	65.79118	27.01776	
7.645	32.28512	0.3359685	65.81914	27.01494	
7.646	32.30827	0.3359683	65.84229	27.0126	
7.647	32.32267	0.335968	65.8567	27.01114	
7.648	32.32584	0.3359678	65.85986	27.0108	
7.649	32.31638	0.3359676	65.85041	27.01172	
7.65	32.29364	0.3359673	65.82767	27.01396	
7.651	32.25756	0.3359671	65.79158	27.01755	
7.652	32.21951	0.3359668	65.75353	27.02133	
7.653	32.21578	0.3359666	65.7498	27.02168	
7.654	32.23272	0.3359664	65.76674	27.01997	
7.655	32.25912	0.3359661	65.79314	27.0173	
7.656	32.28666	0.3359659	65.82068	27.01452	
7.657	32.3094	0.3359657	65.84342	27.01222	
7.658	32.3234	0.3359654	65.85741	27.0108	
7.659	32.32619	0.3359652	65.86021	27.0105	
7.66	32.31638	0.3359649	65.85041	27.01145	
7.661	32.29334	0.3359647	65.82735	27.01374	
7.662	32.257	0.3359645	65.79101	27.01735	
7.663	32.21865	0.3359643	65.75267	27.02116	
7.664	32.21458	0.3359641	65.7486	27.02155	
7.665	32.23117	0.3359638	65.76519	27.01987	
7.666	32.25722	0.3359636	65.79124	27.01723	
7.667	32.28443	0.3359634	65.81845	27.01449	
7.668	32.30687	0.3359632	65.84088	27.01223	
7.669	32.32054	0.335963	65.85456	27.01084	
7.67	32.32306	0.3359627	65.85709	27.01057	
7.671	32.31297	0.3359625	65.84698	27.01155	
7.672	32.28968	0.3359623	65.82371	27.01386	
7.673	32.25306	0.3359621	65.78709	27.0175	
7.674	32.21447	0.3359618	65.7485	27.02134	
7.675	32.2102	0.3359617	65.74422	27.02175	
7.676	32.22647	0.3359614	65.76049	27.02009	
7.677	32.25227	0.3359612	65.78629	27.01749	
7.678	32.27923	0.335961	65.81324	27.01478	
7.679	32.30136	0.3359608	65.83539	27.01254	
7.68	32.31481	0.3359606	65.84883	27.01118	
7.681	32.31705	0.3359604	65.85107	27.01093	
7.682	32.30679	0.3359602	65.84081	27.01194	
7.683	32.28329	0.33596	65.81731	27.01427	
7.684	32.24648	0.3359598	65.78049	27.01793	
7.685	32.20773	0.3359596	65.74174	27.02178	
7.686	32.20318	0.3359593	65.73721	27.02221	
7.687	32.21929	0.3359591	65.75331	27.02058	
7.688	32.24485	0.3359589	65.77888	27.01801	
7.689	32.27153	0.3359587	65.80556	27.01531	
7.69	32.29348	0.3359585	65.8275	27.0131	
7.691	32.30672	0.3359583	65.84074	27.01175	
7.692	32.30883	0.3359581	65.84285	27.01153	
7.693	32.29832	0.3359579	65.83234	27.01255	
7.694	32.27467	0.3359576	65.80869	27.0149	
7.695	32.23774	0.3359575	65.77176	27.01857	
7.696	32.19884	0.3359573	65.73286	27.02244	
7.697	32.19413	0.335957	65.72814	27.02289	
7.698	32.21	0.3359568	65.74401	27.02128	
7.699	32.23541	0.3359566	65.76943	27.01872	
7.7	32.26194	0.3359564	65.79596	27.01604	
7.701	32.28371	0.3359562	65.81773	27.01384	
7.702	32.29679	0.335956	65.83081	27.01252	
7.703	32.29872	0.3359558	65.83274	27.0123	
7.704	32.28806	0.3359555	65.82208	27.01334	
7.705	32.26431	0.3359553	65.79832	27.0157	
7.706	32.22723	0.3359551	65.76125	27.01939	
7.707	32.1882	0.3359549	65.72223	27.02326	
7.708	32.18336	0.3359546	65.71738	27.02373	
7.709	32.19912	0.3359544	65.73314	27.02213	
7.71	32.22437	0.3359542	65.75839	27.01958	
7.711	32.25076	0.335954	65.78478	27.01692	
7.712	32.27241	0.3359538	65.80643	27.01474	
7.713	32.28534	0.3359536	65.81936	27.01342	
7.714	32.28713	0.3359533	65.82116	27.01322	
7.715	32.2764	0.3359531	65.81042	27.01427	
7.716	32.2525	0.3359528	65.78652	27.01663	
7.717	32.21532	0.3359526	65.74934	27.02033	
7.718	32.17628	0.3359524	65.7103	27.02421	
7.719	32.17136	0.3359522	65.70538	27.02468	
7.72	32.18696	0.3359519	65.72098	27.02309	
7.721	32.21207	0.3359517	65.7461	27.02056	
7.722	32.23837	0.3359515	65.77238	27.01791	
7.723	32.25989	0.3359512	65.79391	27.01573	
7.724	32.27274	0.335951	65.80676	27.01442	
7.725	32.27449	0.3359508	65.8085	27.01423	
7.726	32.26363	0.3359505	65.79765	27.01529	
7.727	32.2397	0.3359503	65.77373	27.01766	
7.728	32.20251	0.3359501	65.73653	27.02135	
7.729	32.17413	0.3359498	65.70815	27.02417	
7.73	32.17739	0.3359496	65.71142	27.02382	
7.731	32.19893	0.3359494	65.73295	27.02164	
7.732	32.22812	0.3359492	65.76215	27.0187	
7.733	32.25705	0.3359489	65.79107	27.01578	
7.734	32.28028	0.3359487	65.8143	27.01344	
7.735	32.29408	0.3359484	65.8281	27.01203	
7.736	32.29625	0.3359482	65.83026	27.01179	
7.737	32.28558	0.335948	65.8196	27.01284	
7.738	32.26151	0.3359478	65.79552	27.01522	
7.739	32.22403	0.3359475	65.75805	27.01895	
7.74	32.1953	0.3359473	65.72932	27.0218	
7.741	32.19804	0.3359471	65.73206	27.0215	
7.742	32.21904	0.3359469	65.75307	27.01938	
7.743	32.24763	0.3359466	65.78165	27.0165	
7.744	32.27595	0.3359464	65.80997	27.01365	
7.745	32.29856	0.3359462	65.83259	27.01136	
7.746	32.31179	0.3359461	65.8458	27.01002	
7.747	32.31333	0.3359458	65.84735	27.00985	
7.748	32.30209	0.3359456	65.83611	27.01095	
7.749	32.27746	0.3359454	65.81149	27.01339	
7.75	32.23943	0.3359452	65.77346	27.01718	
7.751	32.21017	0.335945	65.74419	27.02008	
7.752	32.21234	0.3359448	65.74637	27.01985	
7.753	32.23279	0.3359447	65.76682	27.01779	
7.754	32.26078	0.3359445	65.7948	27.01497	
7.755	32.28856	0.3359443	65.82258	27.01217	
7.756	32.31059	0.3359441	65.84461	27.00995	
7.757	32.32324	0.3359439	65.85726	27.00867	
7.758	32.32433	0.3359438	65.85835	27.00854	
7.759	32.3126	0.3359436	65.84661	27.0097	
7.76	32.28747	0.3359434	65.82149	27.01219	
7.761	32.24903	0.3359433	65.78305	27.01602	
7.762	32.2193	0.3359431	65.75331	27.01898	
7.763	32.22103	0.335943	65.75505	27.01879	
7.764	32.24099	0.3359428	65.77501	27.01678	
7.765	32.26852	0.3359427	65.80254	27.01401	
7.766	32.29581	0.3359425	65.82983	27.01127	
7.767	32.31738	0.3359424	65.85139	27.0091	
7.768	32.32958	0.3359422	65.8636	27.00786	
7.769	32.33025	0.3359421	65.86427	27.00779	
7.77	32.31812	0.335942	65.85213	27.00899	
7.771	32.29267	0.3359419	65.82669	27.01152	
7.772	32.25385	0.3359417	65.78786	27.01539	
7.773	32.2238	0.3359416	65.75783	27.01838	
7.774	32.22515	0.3359415	65.75917	27.01824	
7.775	32.24467	0.3359414	65.77869	27.01627	
7.776	32.27186	0.3359413	65.80589	27.01355	
7.777	32.29879	0.3359413	65.83281	27.01085	
7.778	32.31997	0.3359411	65.85399	27.00871	
7.779	32.33184	0.335941	65.86586	27.00752	
7.78	32.33216	0.335941	65.86617	27.00748	
7.781	32.31973	0.3359409	65.85374	27.00871	
7.782	32.29398	0.3359408	65.828	27.01128	
7.783	32.2549	0.3359407	65.78892	27.01518	
7.784	32.2246	0.3359407	65.75861	27.01821	
7.785	32.22559	0.3359406	65.75961	27.01809	
7.786	32.24485	0.3359405	65.77887	27.01617	
7.787	32.27166	0.3359405	65.80567	27.01348	
7.788	32.29826	0.3359404	65.83228	27.01081	
7.789	32.31916	0.3359403	65.85318	27.00871	
7.79	32.33076	0.3359403	65.86478	27.00755	
7.791	32.3308	0.3359402	65.86481	27.00754	
7.792	32.31811	0.3359402	65.85213	27.00881	
7.793	32.29211	0.3359402	65.82613	27.0114	
7.794	32.25281	0.3359401	65.78683	27.01533	
7.795	32.22228	0.3359401	65.7563	27.01838	
7.796	32.22308	0.3359401	65.7571	27.0183	
7.797	32.24202	0.33594	65.77603	27.0164	
7.798	32.26862	0.33594	65.80264	27.01374	
7.799	32.29493	0.3359399	65.82895	27.0111	
7.8	32.31561	0.3359399	65.84962	27.00903	
7.801	32.32695	0.3359399	65.86097	27.0079	
7.802	32.32679	0.3359399	65.86081	27.00791	
7.803	32.3139	0.3359399	65.84792	27.0092	
7.804	32.28769	0.3359399	65.82171	27.01181	
7.805	32.24823	0.3359399	65.78225	27.01576	
7.806	32.2175	0.3359399	65.75153	27.01883	
7.807	32.21811	0.3359399	65.75213	27.01877	
7.808	32.23686	0.3359399	65.77088	27.0169	
7.809	32.26322	0.3359399	65.79724	27.01426	
7.81	32.28936	0.3359399	65.82339	27.01165	
7.811	32.30988	0.3359399	65.84389	27.0096	
7.812	32.32103	0.3359399	65.85505	27.00849	
7.813	32.32071	0.3359399	65.85473	27.00852	
7.814	32.30762	0.3359399	65.84164	27.00983	
7.815	32.2813	0.3359399	65.81532	27.01246	
7.816	32.24172	0.33594	65.77573	27.01643	
7.817	32.21086	0.33594	65.74487	27.01951	
7.818	32.21128	0.33594	65.7453	27.01947	
7.819	32.2299	0.3359401	65.76392	27.01761	
7.82	32.2561	0.3359401	65.79012	27.015	
7.821	32.28211	0.3359402	65.81613	27.0124	
7.822	32.30238	0.3359402	65.8364	27.01038	
7.823	32.31343	0.3359402	65.84746	27.00928	
7.824	32.31295	0.3359402	65.84696	27.00933	
7.825	32.29972	0.3359402	65.83374	27.01065	
7.826	32.27332	0.3359403	65.80734	27.0133	
7.827	32.23362	0.3359403	65.76765	27.01727	
7.828	32.20266	0.3359404	65.73668	27.02037	
7.829	32.20301	0.3359405	65.73702	27.02034	
7.83	32.22142	0.3359405	65.75544	27.0185	
7.831	32.24752	0.3359405	65.78155	27.0159	
7.832	32.27336	0.3359406	65.80737	27.01332	
7.833	32.29352	0.3359406	65.82753	27.0113	
7.834	32.30443	0.3359407	65.83846	27.01022	
7.835	32.30383	0.3359407	65.83784	27.01029	
7.836	32.29052	0.3359407	65.82454	27.01162	
7.837	32.26399	0.3359407	65.798	27.01427	
7.838	32.22423	0.3359408	65.75825	27.01826	
7.839	32.19318	0.3359409	65.7272	27.02137	
7.84	32.19342	0.3359409	65.72744	27.02135	
7.841	32.21175	0.335941	65.74577	27.01952	
7.842	32.23768	0.335941	65.7717	27.01693	
7.843	32.26343	0.335941	65.79745	27.01436	
7.844	32.28351	0.3359411	65.81753	27.01236	
7.845	32.29429	0.3359411	65.82831	27.01128	
7.846	32.29363	0.3359412	65.82765	27.01135	
7.847	32.28027	0.3359413	65.81429	27.0127	
7.848	32.25368	0.3359413	65.7877	27.01536	
7.849	32.21386	0.3359413	65.74788	27.01935	
7.85	32.18275	0.3359414	65.71677	27.02246	
7.851	32.18285	0.3359414	65.71687	27.02245	
7.852	32.20112	0.3359415	65.73515	27.02063	
7.853	32.22697	0.3359415	65.76099	27.01805	
7.854	32.25261	0.3359415	65.78663	27.01549	
7.855	32.27258	0.3359416	65.80659	27.0135	
7.856	32.28335	0.3359416	65.81737	27.01243	
7.857	32.28257	0.3359416	65.81658	27.01251	
7.858	32.26916	0.3359417	65.80318	27.01385	
7.859	32.24252	0.3359417	65.77654	27.01652	
7.86	32.20264	0.3359418	65.73665	27.02051	
7.861	32.17146	0.3359418	65.70547	27.02363	
7.862	32.17151	0.3359418	65.70553	27.02362	
7.863	32.18975	0.3359419	65.72378	27.02181	
7.864	32.21551	0.3359419	65.74953	27.01924	
7.865	32.24109	0.3359419	65.77511	27.01668	
7.866	32.26101	0.3359419	65.79504	27.01469	
7.867	32.27165	0.3359419	65.80567	27.01363	
7.868	32.27089	0.335942	65.80492	27.01371	
7.869	32.25739	0.335942	65.79141	27.01506	
7.87	32.2307	0.335942	65.76472	27.01773	
7.871	32.19077	0.335942	65.72479	27.02172	
7.872	32.16981	0.335942	65.70383	27.02382	
7.873	32.17758	0.335942	65.7116	27.02304	
7.874	32.20135	0.3359421	65.73537	27.02067	
7.875	32.23093	0.3359421	65.76495	27.01771	
7.876	32.259	0.3359421	65.79302	27.01491	
7.877	32.28046	0.3359421	65.81448	27.01276	
7.878	32.29199	0.3359421	65.82601	27.0116	
7.879	32.29159	0.3359421	65.82561	27.01164	
7.88	32.27813	0.335942	65.81216	27.01299	
7.881	32.25133	0.335942	65.78535	27.01567	
7.882	32.21115	0.335942	65.74518	27.01968	
7.883	32.18983	0.335942	65.72385	27.02181	
7.884	32.19709	0.3359419	65.73111	27.02108	
7.885	32.22028	0.3359419	65.7543	27.01876	
7.886	32.24929	0.3359419	65.78332	27.01586	
7.887	32.27678	0.3359419	65.8108	27.01311	
7.888	32.29762	0.3359419	65.83163	27.01103	
7.889	32.30853	0.3359419	65.84255	27.00993	
7.89	32.30756	0.3359419	65.84158	27.01003	
7.891	32.29351	0.3359418	65.82753	27.01143	
7.892	32.26618	0.3359418	65.80019	27.01416	
7.893	32.22546	0.3359418	65.75948	27.01823	
7.894	32.20361	0.3359418	65.73763	27.02041	
7.895	32.21034	0.3359417	65.74435	27.01974	
7.896	32.23296	0.3359417	65.76698	27.01748	
7.897	32.2614	0.3359417	65.79543	27.01463	
7.898	32.28823	0.3359416	65.82225	27.01194	
7.899	32.30856	0.3359416	65.84258	27.00991	
