Time	Child_Y	Joint_Y	Root_Y	
1.206	-4.136968	-4.036968	-6.136968	
1.2065	-4.142885	-4.042885	-6.142885	
1.207	-4.148806	-4.048806	-6.148806	
1.2075	-4.154728	-4.054729	-6.154728	
1.208	-4.160654	-4.060654	-6.160654	
1.2085	-4.166582	-4.066581	-6.166582	
1.209	-4.172512	-4.072512	-6.172512	
1.2095	-4.178444	-4.078444	-6.178444	
1.21	-4.184379	-4.084379	-6.184379	
1.2105	-4.190317	-4.090317	-6.190317	
1.211	-4.196257	-4.096257	-6.196257	
1.2115	-4.202199	-4.102199	-6.202199	
1.212	-4.208144	-4.108144	-6.208144	
1.2125	-4.214091	-4.114091	-6.214091	
1.213	-4.220041	-4.120041	-6.220041	
1.2135	-4.225994	-4.125993	-6.225994	
1.214	-4.231948	-4.131948	-6.231948	
1.2145	-4.237905	-4.137905	-6.237905	
1.215	-4.243865	-4.143865	-6.243865	
1.2155	-4.249826	-4.149827	-6.249826	
1.216	-4.255791	-4.155791	-6.255791	
1.2165	-4.261758	-4.161758	-6.261758	
1.217	-4.267727	-4.167727	-6.267727	
1.2175	-4.273699	-4.173699	-6.273699	
1.218	-4.279674	-4.179674	-6.279674	
1.2185	-4.28565	-4.18565	-6.28565	
1.219	-4.291629	-4.191629	-6.291629	
1.2195	-4.297611	-4.197611	-6.297611	
1.22	-4.303596	-4.203596	-6.303596	
1.2205	-4.309582	-4.209582	-6.309582	
1.221	-4.315571	-4.215571	-6.315571	
1.2215	-4.321562	-4.221562	-6.321562	
1.222	-4.327556	-4.227556	-6.327556	
1.2225	-4.333553	-4.233552	-6.333553	
1.223	-4.339551	-4.239551	-6.339551	
1.2235	-4.345552	-4.245553	-6.345552	
1.224	-4.351556	-4.251556	-6.351556	
1.2245	-4.357563	-4.257563	-6.357563	
1.225	-4.363571	-4.263571	-6.363571	
1.2255	-4.369582	-4.269582	-6.369582	
1.226	-4.375596	-4.275596	-6.375596	
1.2265	-4.381612	-4.281612	-6.381612	
1.227	-4.38763	-4.28763	-6.38763	
1.2275	-4.393651	-4.293651	-6.393651	
1.228	-4.399674	-4.299675	-6.399674	
1.2285	-4.4057	-4.3057	-6.4057	
1.229	-4.411728	-4.311728	-6.411729	
1.2295	-4.417759	-4.317759	-6.417759	
1.23	-4.423792	-4.323792	-6.423792	
1.2305	-4.429828	-4.329828	-6.429828	
1.231	-4.435866	-4.335866	-6.435866	
1.2315	-4.441906	-4.341907	-6.441907	
1.232	-4.447949	-4.34795	-6.447949	
1.2325	-4.453995	-4.353995	-6.453995	
1.233	-4.460042	-4.360043	-6.460042	
1.2335	-4.466093	-4.366093	-6.466093	
1.234	-4.472146	-4.372146	-6.472146	
1.2345	-4.478201	-4.378201	-6.478201	
1.235	-4.484259	-4.384259	-6.484258	
1.2355	-4.490319	-4.390319	-6.490319	
1.236	-4.496381	-4.396381	-6.496381	
1.2365	-4.502447	-4.402446	-6.502447	
1.237	-4.508514	-4.408514	-6.508514	
1.2375	-4.514584	-4.414584	-6.514584	
1.238	-4.520656	-4.420656	-6.520656	
1.2385	-4.526731	-4.426731	-6.526731	
1.239	-4.532808	-4.432808	-6.532809	
1.2395	-4.538888	-4.438888	-6.538888	
1.24	-4.544971	-4.444971	-6.54497	
1.2405	-4.551055	-4.451055	-6.551055	
1.241	-4.557142	-4.457142	-6.557142	
1.2415	-4.563232	-4.463232	-6.563232	
1.242	-4.569324	-4.469324	-6.569324	
1.2425	-4.575418	-4.475418	-6.575418	
1.243	-4.581515	-4.481515	-6.581515	
1.2435	-4.587615	-4.487615	-6.587615	
1.244	-4.593716	-4.493716	-6.593717	
1.2445	-4.599821	-4.49982	-6.599821	
1.245	-4.605927	-4.505928	-6.605927	
1.2455	-4.612037	-4.512037	-6.612036	
1.246	-4.618148	-4.518148	-6.618148	
1.2465	-4.624262	-4.524262	-6.624262	
1.247	-4.630379	-4.530379	-6.630379	
1.2475	-4.636497	-4.536498	-6.636497	
1.248	-4.642619	-4.542619	-6.64262	
1.2485	-4.648743	-4.548743	-6.648743	
1.249	-4.65487	-4.55487	-6.654869	
1.2495	-4.660998	-4.560998	-6.660998	
1.25	-4.66713	-4.56713	-6.66713	
1.2505	-4.673263	-4.573263	-6.673263	
1.251	-4.679399	-4.579399	-6.679399	
1.2515	-4.685538	-4.585538	-6.685538	
1.252	-4.691679	-4.591679	-6.691679	
1.2525	-4.697822	-4.597822	-6.697823	
1.253	-4.703969	-4.603969	-6.703968	
1.2535	-4.710117	-4.610116	-6.710117	
1.254	-4.716268	-4.616268	-6.716268	
1.2545	-4.722421	-4.622421	-6.722421	
1.255	-4.728577	-4.628577	-6.728577	
1.2555	-4.734735	-4.634735	-6.734735	
1.256	-4.740896	-4.640895	-6.740896	
1.2565	-4.747059	-4.647059	-6.747059	
1.257	-4.753224	-4.653224	-6.753224	
1.2575	-4.759393	-4.659393	-6.759393	
1.258	-4.765563	-4.665563	-6.765563	
1.2585	-4.771736	-4.671736	-6.771736	
1.259	-4.777912	-4.677911	-6.777912	
1.2595	-4.784089	-4.684089	-6.784089	
1.26	-4.790269	-4.690269	-6.790269	
1.2605	-4.796452	-4.696452	-6.796453	
1.261	-4.802638	-4.702638	-6.802638	
1.2615	-4.808825	-4.708825	-6.808825	
1.262	-4.815015	-4.715015	-6.815015	
1.2625	-4.821208	-4.721208	-6.821208	
1.263	-4.827403	-4.727403	-6.827403	
1.2635	-4.833601	-4.7336	-6.8336	
1.264	-4.8398	-4.7398	-6.8398	
1.2645	-4.846003	-4.746003	-6.846002	
1.265	-4.852207	-4.752207	-6.852207	
1.2655	-4.858415	-4.758415	-6.858415	
1.266	-4.864625	-4.764625	-6.864624	
1.2665	-4.870837	-4.770837	-6.870837	
1.267	-4.877051	-4.777051	-6.877051	
1.2675	-4.883268	-4.783268	-6.883268	
1.268	-4.889488	-4.789488	-6.889488	
1.2685	-4.89571	-4.79571	-6.89571	
1.269	-4.901934	-4.801934	-6.901934	
1.2695	-4.908161	-4.808161	-6.908161	
1.27	-4.914391	-4.814391	-6.914391	
1.2705	-4.920622	-4.820622	-6.920622	
1.271	-4.926857	-4.826857	-6.926857	
1.2715	-4.933094	-4.833093	-6.933094	
1.272	-4.939332	-4.839332	-6.939332	
1.2725	-4.945574	-4.845574	-6.945574	
1.273	-4.951818	-4.851818	-6.951818	
1.2735	-4.958065	-4.858065	-6.958065	
1.274	-4.964314	-4.864314	-6.964314	
1.2745	-4.970565	-4.870565	-6.970565	
1.275	-4.976819	-4.876819	-6.976819	
1.2755	-4.983076	-4.883075	-6.983075	
1.276	-4.989334	-4.889334	-6.989334	
1.2765	-4.995595	-4.895595	-6.995595	
1.277	-5.001859	-4.901859	-7.001859	
1.2775	-5.008125	-4.908125	-7.008125	
1.278	-5.014394	-4.914394	-7.014394	
1.2785	-5.020665	-4.920665	-7.020665	
1.279	-5.026938	-4.926939	-7.026938	
1.2795	-5.033214	-4.933214	-7.033214	
1.28	-5.039493	-4.939493	-7.039493	
1.2805	-5.045774	-4.945774	-7.045774	
1.281	-5.052057	-4.952056	-7.052057	
1.2815	-5.058342	-4.958343	-7.058343	
1.282	-5.064631	-4.964631	-7.064631	
1.2825	-5.070921	-4.970922	-7.070921	
1.283	-5.077215	-4.977214	-7.077214	
1.2835	-5.08351	-4.98351	-7.08351	
1.284	-5.089808	-4.989808	-7.089808	
1.2845	-5.096108	-4.996109	-7.096108	
1.285	-5.102411	-5.002411	-7.102412	
1.2855	-5.108716	-5.008717	-7.108716	
1.286	-5.115025	-5.015025	-7.115025	
1.2865	-5.121335	-5.021335	-7.121335	
1.287	-5.127647	-5.027647	-7.127647	
1.2875	-5.133963	-5.033963	-7.133963	
1.288	-5.140281	-5.040281	-7.14028	
1.2885	-5.1466	-5.0466	-7.1466	
1.289	-5.152923	-5.052923	-7.152923	
1.2895	-5.159248	-5.059248	-7.159248	
1.29	-5.165576	-5.065576	-7.165576	
1.2905	-5.171906	-5.071906	-7.171906	
1.291	-5.178238	-5.078238	-7.178238	
1.2915	-5.184573	-5.084573	-7.184573	
1.292	-5.19091	-5.09091	-7.19091	
1.2925	-5.19725	-5.09725	-7.19725	
1.293	-5.203592	-5.103591	-7.203592	
1.2935	-5.209937	-5.109937	-7.209937	
1.294	-5.216283	-5.116283	-7.216283	
1.2945	-5.222633	-5.122633	-7.222633	
1.295	-5.228985	-5.128985	-7.228985	
1.2955	-5.23534	-5.135339	-7.23534	
1.296	-5.241696	-5.141696	-7.241696	
1.2965	-5.248056	-5.148056	-7.248055	
1.297	-5.254417	-5.154418	-7.254417	
1.2975	-5.260782	-5.160781	-7.260782	
1.298	-5.267148	-5.167148	-7.267148	
1.2985	-5.273517	-5.173517	-7.273518	
1.299	-5.279889	-5.179889	-7.279889	
1.2995	-5.286263	-5.186263	-7.286263	
1.3	-5.29264	-5.19264	-7.29264	
1.3005	-5.299018	-5.199018	-7.299019	
1.301	-5.3054	-5.2054	-7.3054	
1.3015	-5.311784	-5.211784	-7.311784	
1.302	-5.31817	-5.21817	-7.31817	
1.3025	-5.324559	-5.224559	-7.324559	
1.303	-5.33095	-5.23095	-7.33095	
1.3035	-5.337344	-5.237344	-7.337344	
1.304	-5.34374	-5.24374	-7.34374	
1.3045	-5.350139	-5.250139	-7.350138	
1.305	-5.35654	-5.25654	-7.356539	
1.3055	-5.362943	-5.262943	-7.362943	
1.306	-5.369349	-5.269349	-7.369349	
1.3065	-5.375757	-5.275757	-7.375758	
1.307	-5.382168	-5.282168	-7.382168	
1.3075	-5.388582	-5.288581	-7.388581	
1.308	-5.394997	-5.294997	-7.394998	
1.3085	-5.401415	-5.301415	-7.401415	
1.309	-5.407836	-5.307836	-7.407836	
1.3095	-5.414259	-5.314259	-7.414259	
1.31	-5.420684	-5.320684	-7.420685	
1.3105	-5.427113	-5.327113	-7.427113	
1.311	-5.433543	-5.333543	-7.433544	
1.3115	-5.439976	-5.339976	-7.439976	
1.312	-5.446412	-5.346412	-7.446411	
1.3125	-5.452849	-5.352849	-7.452849	
1.313	-5.45929	-5.35929	-7.45929	
1.3135	-5.465732	-5.365732	-7.465732	
1.314	-5.472177	-5.372177	-7.472177	
1.3145	-5.478625	-5.378625	-7.478625	
1.315	-5.485075	-5.385075	-7.485075	
1.3155	-5.491528	-5.391528	-7.491528	
1.316	-5.497983	-5.397983	-7.497983	
1.3165	-5.50444	-5.40444	-7.50444	
1.317	-5.5109	-5.4109	-7.5109	
1.3175	-5.517362	-5.417362	-7.517362	
1.318	-5.523827	-5.423827	-7.523827	
1.3185	-5.530294	-5.430294	-7.530294	
1.319	-5.536764	-5.436764	-7.536764	
1.3195	-5.543236	-5.443236	-7.543236	
1.32	-5.549711	-5.44971	-7.549711	
1.3205	-5.556188	-5.456188	-7.556188	
1.321	-5.562667	-5.462667	-7.562667	
1.3215	-5.569149	-5.469149	-7.569149	
1.322	-5.575634	-5.475634	-7.575634	
1.3225	-5.58212	-5.482121	-7.58212	
1.323	-5.58861	-5.48861	-7.58861	
1.3235	-5.595102	-5.495101	-7.595101	
1.324	-5.601596	-5.501596	-7.601596	
1.3245	-5.608093	-5.508092	-7.608093	
1.325	-5.614592	-5.514592	-7.614591	
1.3255	-5.621093	-5.521093	-7.621093	
1.326	-5.627597	-5.527597	-7.627597	
1.3265	-5.634104	-5.534104	-7.634103	
1.327	-5.640613	-5.540613	-7.640613	
1.3275	-5.647124	-5.547124	-7.647124	
1.328	-5.653638	-5.553638	-7.653638	
1.3285	-5.660154	-5.560154	-7.660154	
1.329	-5.666673	-5.566673	-7.666673	
1.3295	-5.673194	-5.573194	-7.673194	
1.33	-5.679718	-5.579718	-7.679718	
1.3305	-5.686244	-5.586244	-7.686244	
1.331	-5.692772	-5.592772	-7.692773	
1.3315	-5.699304	-5.599304	-7.699304	
1.332	-5.705837	-5.605837	-7.705837	
1.3325	-5.712373	-5.612373	-7.712373	
1.333	-5.718911	-5.618911	-7.718911	
1.3335	-5.725452	-5.625452	-7.725452	
1.334	-5.731995	-5.631995	-7.731996	
1.3345	-5.738541	-5.638541	-7.738541	
1.335	-5.745089	-5.645089	-7.745089	
1.3355	-5.75164	-5.651639	-7.75164	
1.336	-5.758193	-5.658193	-7.758193	
1.3365	-5.764749	-5.664749	-7.764749	
1.337	-5.771307	-5.671306	-7.771307	
1.3375	-5.777867	-5.677867	-7.777867	
1.338	-5.78443	-5.68443	-7.78443	
1.3385	-5.790995	-5.690995	-7.790995	
1.339	-5.797563	-5.697563	-7.797563	
1.3395	-5.804133	-5.704134	-7.804133	
1.34	-5.810706	-5.710706	-7.810706	
1.3405	-5.817281	-5.717281	-7.817281	
1.341	-5.823859	-5.723859	-7.823859	
1.3415	-5.830439	-5.730439	-7.830438	
1.342	-5.837021	-5.737021	-7.837021	
1.3425	-5.843606	-5.743606	-7.843606	
1.343	-5.850194	-5.750194	-7.850194	
1.3435	-5.856783	-5.756783	-7.856783	
1.344	-5.863376	-5.763376	-7.863376	
1.3445	-5.86997	-5.76997	-7.869971	
1.345	-5.876567	-5.776567	-7.876568	
1.3455	-5.883167	-5.783167	-7.883167	
1.346	-5.88977	-5.78977	-7.88977	
1.3465	-5.896374	-5.796374	-7.896374	
1.347	-5.902981	-5.802981	-7.902981	
1.3475	-5.909591	-5.809591	-7.909591	
1.348	-5.916203	-5.816203	-7.916203	
1.3485	-5.922817	-5.822817	-7.922817	
1.349	-5.929434	-5.829434	-7.929433	
1.3495	-5.936053	-5.836053	-7.936053	
1.35	-5.942675	-5.842675	-7.942675	
1.3505	-5.949299	-5.849299	-7.949299	
1.351	-5.955926	-5.855926	-7.955926	
1.3515	-5.962555	-5.862555	-7.962555	
1.352	-5.969186	-5.869186	-7.969186	
1.3525	-5.97582	-5.87582	-7.97582	
1.353	-5.982457	-5.882457	-7.982457	
1.3535	-5.989096	-5.889096	-7.989096	
1.354	-5.995737	-5.895737	-7.995738	
1.3545	-6.002381	-5.902381	-8.002381	
1.355	-6.009027	-5.909027	-8.009027	
1.3555	-6.015676	-5.915676	-8.015676	
1.356	-6.022327	-5.922327	-8.022327	
1.3565	-6.028981	-5.928981	-8.028981	
1.357	-6.035637	-5.935637	-8.035637	
1.3575	-6.042295	-5.942296	-8.042295	
1.358	-6.048956	-5.948956	-8.048957	
1.3585	-6.05562	-5.95562	-8.05562	
1.359	-6.062286	-5.962286	-8.062285	
1.3595	-6.068954	-5.968954	-8.068954	
1.36	-6.075625	-5.975625	-8.075625	
1.3605	-6.082298	-5.982298	-8.082298	
1.361	-6.088974	-5.988974	-8.088974	
1.3615	-6.095652	-5.995652	-8.095653	
1.362	-6.102333	-6.002333	-8.102332	
1.3625	-6.109016	-6.009016	-8.109015	
1.363	-6.115701	-6.015701	-8.115702	
1.3635	-6.122389	-6.022389	-8.12239	
1.364	-6.129079	-6.029079	-8.12908	
1.3645	-6.135772	-6.035772	-8.135773	
1.365	-6.142468	-6.042468	-8.142467	
1.3655	-6.149166	-6.049165	-8.149165	
1.366	-6.155866	-6.055866	-8.155866	
1.3665	-6.162569	-6.062568	-8.162569	
1.367	-6.169273	-6.069273	-8.169273	
1.3675	-6.175981	-6.075981	-8.175982	
1.368	-6.182691	-6.082691	-8.182692	
1.3685	-6.189404	-6.089404	-8.189404	
1.369	-6.196119	-6.096118	-8.196119	
1.3695	-6.202836	-6.102836	-8.202836	
1.37	-6.209556	-6.109556	-8.209556	
1.3705	-6.216278	-6.116278	-8.216278	
1.371	-6.223003	-6.123003	-8.223002	
1.3715	-6.22973	-6.12973	-8.229731	
1.372	-6.23646	-6.13646	-8.236461	
1.3725	-6.243192	-6.143192	-8.243193	
1.373	-6.249927	-6.149927	-8.249927	
1.3735	-6.256664	-6.156663	-8.256663	
1.374	-6.263403	-6.163403	-8.263404	
1.3745	-6.270145	-6.170145	-8.270144	
1.375	-6.276889	-6.176889	-8.276889	
1.3755	-6.283636	-6.183636	-8.283637	
1.376	-6.290386	-6.190385	-8.290385	
1.3765	-6.297137	-6.197137	-8.297137	
1.377	-6.303892	-6.203891	-8.303891	
1.3775	-6.310648	-6.210648	-8.310648	
1.378	-6.317407	-6.217407	-8.317408	
1.3785	-6.324169	-6.224168	-8.324168	
1.379	-6.330933	-6.230933	-8.330933	
1.3795	-6.337699	-6.237699	-8.337699	
1.38	-6.344468	-6.244468	-8.344468	
1.3805	-6.35124	-6.251239	-8.351239	
1.381	-6.358013	-6.258013	-8.358013	
1.3815	-6.364789	-6.264789	-8.36479	
1.382	-6.371568	-6.271568	-8.371569	
1.3825	-6.378349	-6.278349	-8.378349	
1.383	-6.385133	-6.285133	-8.385133	
1.3835	-6.391919	-6.291919	-8.391919	
1.384	-6.398708	-6.298707	-8.398707	
1.3845	-6.405499	-6.305499	-8.405499	
1.385	-6.412292	-6.312292	-8.412292	
1.3855	-6.419088	-6.319088	-8.419088	
1.386	-6.425886	-6.325886	-8.425886	
1.3865	-6.432687	-6.332687	-8.432687	
1.387	-6.43949	-6.33949	-8.43949	
1.3875	-6.446296	-6.346296	-8.446296	
1.388	-6.453104	-6.353104	-8.453104	
1.3885	-6.459915	-6.359914	-8.459914	
1.389	-6.466728	-6.366727	-8.466727	
1.3895	-6.473543	-6.373543	-8.473543	
1.39	-6.480361	-6.380361	-8.480361	
1.3905	-6.487181	-6.387182	-8.487182	
1.391	-6.494004	-6.394004	-8.494004	
1.3915	-6.500829	-6.400829	-8.50083	
1.392	-6.507658	-6.407658	-8.507658	
1.3925	-6.514488	-6.414487	-8.514487	
1.393	-6.52132	-6.42132	-8.52132	
1.3935	-6.528156	-6.428155	-8.528155	
1.394	-6.534993	-6.434993	-8.534993	
1.3945	-6.541833	-6.441833	-8.541833	
1.395	-6.548676	-6.448676	-8.548676	
1.3955	-6.555521	-6.455521	-8.555521	
1.396	-6.562368	-6.462368	-8.562368	
1.3965	-6.569218	-6.469218	-8.569218	
1.397	-6.57607	-6.47607	-8.57607	
1.3975	-6.582925	-6.482925	-8.582925	
1.398	-6.589782	-6.489782	-8.589782	
1.3985	-6.596642	-6.496642	-8.596642	
1.399	-6.603504	-6.503503	-8.603503	
1.3995	-6.610368	-6.510368	-8.610369	
1.4	-6.617235	-6.517235	-8.617235	
1.4005	-6.624104	-6.524105	-8.624104	
1.401	-6.630976	-6.530976	-8.630977	
1.4015	-6.637851	-6.537851	-8.637851	
1.402	-6.644727	-6.544727	-8.644728	
1.4025	-6.651607	-6.551607	-8.651607	
1.403	-6.658489	-6.558488	-8.658488	
1.4035	-6.665372	-6.565372	-8.665373	
1.404	-6.67226	-6.572259	-8.672259	
1.4045	-6.679148	-6.579148	-8.679149	
1.405	-6.68604	-6.58604	-8.68604	
1.4055	-6.692934	-6.592934	-8.692934	
1.406	-6.699831	-6.599831	-8.699831	
1.4065	-6.706729	-6.606729	-8.706729	
1.407	-6.713631	-6.613631	-8.713631	
1.4075	-6.720535	-6.620534	-8.720534	
1.408	-6.727441	-6.627441	-8.727441	
1.4085	-6.734349	-6.634349	-8.734349	
1.409	-6.741261	-6.641261	-8.741261	
1.4095	-6.748174	-6.648174	-8.748175	
1.41	-6.75509	-6.65509	-8.755091	
1.4105	-6.762009	-6.662009	-8.762009	
1.411	-6.768929	-6.66893	-8.768929	
1.4115	-6.775853	-6.675853	-8.775853	
1.412	-6.782779	-6.682779	-8.782779	
1.4125	-6.789707	-6.689707	-8.789707	
1.413	-6.796638	-6.696638	-8.796638	
1.4135	-6.803571	-6.703571	-8.803572	
1.414	-6.810506	-6.710506	-8.810507	
1.4145	-6.817445	-6.717445	-8.817445	
1.415	-6.824386	-6.724386	-8.824386	
1.4155	-6.831329	-6.731328	-8.831328	
1.416	-6.838274	-6.738274	-8.838274	
1.4165	-6.845222	-6.745222	-8.845222	
1.417	-6.852172	-6.752172	-8.852172	
1.4175	-6.859125	-6.759125	-8.859125	
1.418	-6.866081	-6.76608	-8.86608	
1.4185	-6.873039	-6.773038	-8.873038	
1.419	-6.879998	-6.779998	-8.879998	
1.4195	-6.886961	-6.786962	-8.886962	
1.42	-6.893926	-6.793926	-8.893927	
1.4205	-6.900894	-6.800893	-8.900893	
1.421	-6.907864	-6.807864	-8.907864	
1.4215	-6.914836	-6.814836	-8.914836	
1.422	-6.921811	-6.821811	-8.921811	
1.4225	-6.928789	-6.828789	-8.928789	
1.423	-6.935768	-6.835768	-8.935768	
1.4235	-6.94275	-6.842751	-8.942751	
1.424	-6.949735	-6.849735	-8.949736	
1.4245	-6.956722	-6.856722	-8.956722	
1.425	-6.963712	-6.863712	-8.963713	
1.4255	-6.970704	-6.870704	-8.970704	
1.426	-6.977699	-6.877698	-8.977698	
1.4265	-6.984695	-6.884696	-8.984695	
1.427	-6.991695	-6.891695	-8.991695	
1.4275	-6.998697	-6.898697	-8.998697	
1.428	-7.005702	-6.905702	-9.005702	
1.4285	-7.012708	-6.912708	-9.012709	
1.429	-7.019718	-6.919717	-9.019717	
1.4295	-7.026729	-6.926729	-9.026729	
1.43	-7.033743	-6.933743	-9.033744	
1.4305	-7.04076	-6.94076	-9.04076	
1.431	-7.047779	-6.947779	-9.047779	
1.4315	-7.054801	-6.954801	-9.054801	
1.432	-7.061824	-6.961824	-9.061824	
1.4325	-7.068851	-6.968851	-9.068851	
1.433	-7.07588	-6.97588	-9.07588	
1.4335	-7.082911	-6.982911	-9.082911	
1.434	-7.089944	-6.989944	-9.089945	
1.4345	-7.096981	-6.996981	-9.096981	
1.435	-7.10402	-7.00402	-9.10402	
1.4355	-7.111061	-7.01106	-9.11106	
1.436	-7.118104	-7.018105	-9.118105	
1.4365	-7.12515	-7.02515	-9.125151	
1.437	-7.132199	-7.032199	-9.132199	
1.4375	-7.139249	-7.039249	-9.13925	
1.438	-7.146303	-7.046303	-9.146303	
1.4385	-7.153359	-7.05336	-9.153359	
1.439	-7.160417	-7.060417	-9.160418	
1.4395	-7.167478	-7.067478	-9.167479	
1.44	-7.174541	-7.074542	-9.174541	
1.4405	-7.181607	-7.081607	-9.181607	
1.441	-7.188675	-7.088675	-9.188675	
1.4415	-7.195746	-7.095746	-9.195746	
1.442	-7.202818	-7.102818	-9.202819	
1.4425	-7.209894	-7.109894	-9.209894	
1.443	-7.216972	-7.116971	-9.216971	
1.4435	-7.224052	-7.124053	-9.224052	
1.444	-7.231135	-7.131135	-9.231135	
1.4445	-7.23822	-7.13822	-9.23822	
1.445	-7.245308	-7.145308	-9.245308	
1.4455	-7.252398	-7.152398	-9.252398	
1.446	-7.259491	-7.159491	-9.259491	
1.4465	-7.266586	-7.166586	-9.266586	
1.447	-7.273683	-7.173683	-9.273684	
1.4475	-7.280784	-7.180784	-9.280784	
1.448	-7.287886	-7.187886	-9.287887	
1.4485	-7.294991	-7.194991	-9.294991	
1.449	-7.302098	-7.202098	-9.302098	
1.4495	-7.309208	-7.209208	-9.309208	
1.45	-7.31632	-7.21632	-9.31632	
1.4505	-7.323435	-7.223435	-9.323436	
1.451	-7.330552	-7.230552	-9.330552	
1.4515	-7.337672	-7.237672	-9.337672	
1.452	-7.344794	-7.244794	-9.344794	
1.4525	-7.351918	-7.251918	-9.351918	
1.453	-7.359046	-7.259046	-9.359046	
1.4535	-7.366174	-7.266174	-9.366175	
1.454	-7.373306	-7.273306	-9.373306	
1.4545	-7.380441	-7.280441	-9.380441	
1.455	-7.387578	-7.287578	-9.387578	
1.4555	-7.394717	-7.294717	-9.394717	
1.456	-7.401859	-7.301858	-9.401858	
1.4565	-7.409003	-7.309003	-9.409003	
1.457	-7.416149	-7.316149	-9.416149	
1.4575	-7.423299	-7.323299	-9.423299	
1.458	-7.43045	-7.33045	-9.430449	
1.4585	-7.437604	-7.337604	-9.437604	
1.459	-7.44476	-7.34476	-9.44476	
1.4595	-7.451919	-7.351919	-9.451919	
1.46	-7.459081	-7.359081	-9.459081	
1.4605	-7.466244	-7.366244	-9.466244	
1.461	-7.47341	-7.37341	-9.473411	
1.4615	-7.480579	-7.380579	-9.480578	
1.462	-7.487751	-7.38775	-9.48775	
1.4625	-7.494924	-7.394924	-9.494924	
1.463	-7.5021	-7.4021	-9.5021	
1.4635	-7.509278	-7.409278	-9.509278	
1.464	-7.516459	-7.416459	-9.516459	
1.4645	-7.523643	-7.423643	-9.523643	
1.465	-7.530828	-7.430828	-9.530828	
1.4655	-7.538017	-7.438016	-9.538016	
1.466	-7.545208	-7.445207	-9.545207	
1.4665	-7.5524	-7.4524	-9.552401	
1.467	-7.559597	-7.459596	-9.559596	
1.4675	-7.566794	-7.466794	-9.566794	
1.468	-7.573995	-7.473995	-9.573995	
1.4685	-7.581197	-7.481197	-9.581198	
1.469	-7.588403	-7.488403	-9.588404	
1.4695	-7.595611	-7.495611	-9.595611	
1.47	-7.602821	-7.502821	-9.602821	
1.4705	-7.610034	-7.510034	-9.610034	
1.471	-7.617249	-7.51725	-9.617249	
1.4715	-7.624467	-7.524467	-9.624468	
1.472	-7.631687	-7.531687	-9.631687	
1.4725	-7.63891	-7.53891	-9.63891	
1.473	-7.646135	-7.546135	-9.646135	
1.4735	-7.653362	-7.553362	-9.653362	
1.474	-7.660593	-7.560593	-9.660593	
1.4745	-7.667825	-7.567825	-9.667825	
1.475	-7.67506	-7.575059	-9.675059	
1.4755	-7.682297	-7.582297	-9.682297	
1.476	-7.689537	-7.589537	-9.689537	
1.4765	-7.696779	-7.596779	-9.696779	
1.477	-7.704024	-7.604024	-9.704024	
1.4775	-7.711271	-7.611271	-9.711271	
1.478	-7.718521	-7.61852	-9.71852	
1.4785	-7.725773	-7.625773	-9.725773	
1.479	-7.733027	-7.633027	-9.733027	
1.4795	-7.740284	-7.640284	-9.740284	
1.48	-7.747543	-7.647543	-9.747543	
1.4805	-7.754805	-7.654805	-9.754806	
1.481	-7.76207	-7.66207	-9.76207	
1.4815	-7.769336	-7.669336	-9.769336	
1.482	-7.776605	-7.676605	-9.776606	
1.4825	-7.783878	-7.683877	-9.783877	
1.483	-7.791152	-7.691152	-9.791152	
1.4835	-7.798428	-7.698428	-9.798428	
1.484	-7.805707	-7.705707	-9.805707	
1.4845	-7.812988	-7.712988	-9.812988	
1.485	-7.820272	-7.720272	-9.820272	
1.4855	-7.827559	-7.727559	-9.827559	
1.486	-7.834847	-7.734848	-9.834847	
1.4865	-7.842139	-7.742139	-9.842139	
1.487	-7.849432	-7.749433	-9.849433	
1.4875	-7.856729	-7.756729	-9.856729	
1.488	-7.864028	-7.764028	-9.864028	
1.4885	-7.871329	-7.771329	-9.871329	
1.489	-7.878633	-7.778633	-9.878633	
1.4895	-7.885938	-7.785938	-9.885939	
1.49	-7.893247	-7.793247	-9.893247	
1.4905	-7.900558	-7.800558	-9.900558	
1.491	-7.907871	-7.80787	-9.90787	
1.4915	-7.915186	-7.815187	-9.915187	
1.492	-7.922504	-7.822505	-9.922504	
1.4925	-7.929826	-7.829826	-9.929826	
1.493	-7.937149	-7.837148	-9.937148	
1.4935	-7.944474	-7.844474	-9.944474	
1.494	-7.951802	-7.851802	-9.951802	
1.4945	-7.959133	-7.859133	-9.959133	
1.495	-7.966466	-7.866466	-9.966466	
1.4955	-7.973802	-7.873802	-9.973802	
1.496	-7.98114	-7.881139	-9.981139	
1.4965	-7.98848	-7.88848	-9.98848	
1.497	-7.995822	-7.895822	-9.995822	
1.4975	-8.003168	-7.903168	-10.00317	
1.498	-8.010515	-7.910515	-10.01052	
1.4985	-8.017865	-7.917865	-10.01787	
1.499	-8.025218	-7.925218	-10.02522	
1.4995	-8.032573	-7.932573	-10.03257	
1.5	-8.039931	-7.939931	-10.03993	
1.5005	-8.047291	-7.947291	-10.04729	
1.501	-8.054653	-7.954653	-10.05465	
1.5015	-8.062018	-7.962018	-10.06202	
1.502	-8.069385	-7.969385	-10.06938	
1.5025	-8.076755	-7.976755	-10.07675	
