Time	Pos	
1.189	-0.03850427	
1.1895	-0.03900428	
1.19	-0.03950429	
1.1905	-0.04000431	
1.191	-0.04050432	
1.1915	-0.04100433	
1.192	-0.04150434	
1.1925	-0.04200435	
1.193	-0.04250436	
1.1935	-0.04300437	
1.194	-0.04350438	
1.1945	-0.0440044	
1.195	-0.04450441	
1.1955	-0.04500442	
1.196	-0.04550443	
1.1965	-0.04600444	
1.197	-0.04650445	
1.1975	-0.04700447	
1.198	-0.04750448	
1.1985	-0.04800449	
1.199	-0.0485045	
1.1995	-0.04900451	
1.2	-0.04950452	
1.2005	-0.05000453	
1.201	-0.05050454	
1.2015	-0.05100456	
1.202	-0.05150456	
1.2025	-0.05200458	
1.203	-0.05250459	
1.2035	-0.0530046	
1.204	-0.05350461	
1.2045	-0.05400462	
1.205	-0.05450463	
1.2055	-0.05500465	
1.206	-0.05550466	
1.2065	-0.05600467	
1.207	-0.05650468	
1.2075	-0.05700469	
1.208	-0.0575047	
1.2085	-0.05800471	
1.209	-0.05850473	
1.2095	-0.05900474	
1.21	-0.05950475	
1.2105	-0.06000476	
1.211	-0.06050477	
1.2115	-0.06100478	
1.212	-0.06150479	
1.2125	-0.0620048	
1.213	-0.06250482	
1.2135	-0.06300483	
1.214	-0.06350484	
1.2145	-0.06400485	
1.215	-0.06450486	
1.2155	-0.06500488	
1.216	-0.06550489	
1.2165	-0.06600489	
1.217	-0.06650491	
1.2175	-0.06700492	
1.218	-0.06750493	
1.2185	-0.06800494	
1.219	-0.06850495	
1.2195	-0.06900497	
1.22	-0.06950498	
1.2205	-0.07000499	
1.221	-0.070505	
1.2215	-0.07100501	
1.222	-0.07150503	
1.2225	-0.07200504	
1.223	-0.07250505	
1.2235	-0.07300507	
1.224	-0.07350507	
1.2245	-0.07400509	
1.225	-0.0745051	
1.2255	-0.07500511	
1.226	-0.07550512	
1.2265	-0.07600513	
1.227	-0.07650515	
1.2275	-0.07700516	
1.228	-0.07750516	
1.2285	-0.07800518	
1.229	-0.07850519	
1.2295	-0.0790052	
1.23	-0.07950521	
1.2305	-0.08000522	
1.231	-0.08050524	
1.2315	-0.08100525	
1.232	-0.08150526	
1.2325	-0.08200527	
1.233	-0.08250528	
1.2335	-0.08300529	
1.234	-0.0835053	
1.2345	-0.08400532	
1.235	-0.08450533	
1.2355	-0.08500534	
1.236	-0.08550535	
1.2365	-0.08600536	
1.237	-0.08650538	
1.2375	-0.08700538	
1.238	-0.08750539	
1.2385	-0.08800541	
1.239	-0.08850542	
1.2395	-0.08900543	
1.24	-0.08950544	
1.2405	-0.09000545	
1.241	-0.09050547	
1.2415	-0.09100547	
1.242	-0.09150549	
1.2425	-0.0920055	
1.243	-0.09250551	
1.2435	-0.09300552	
1.244	-0.09350553	
1.2445	-0.09400555	
1.245	-0.09450556	
1.2455	-0.09500556	
1.246	-0.09550558	
1.2465	-0.09600559	
1.247	-0.0965056	
1.2475	-0.09700561	
1.248	-0.09750562	
1.2485	-0.09800564	
1.249	-0.09850565	
1.2495	-0.09900566	
1.25	-0.09950567	
1.2505	-0.1000057	
1.251	-0.1005057	
1.2515	-0.1010057	
1.252	-0.1015057	
1.2525	-0.1020057	
1.253	-0.1025057	
1.2535	-0.1030057	
1.254	-0.1035058	
1.2545	-0.1040058	
1.255	-0.1045058	
1.2555	-0.1050058	
1.256	-0.1055058	
1.2565	-0.1060058	
1.257	-0.1065058	
1.2575	-0.1070058	
1.258	-0.1075059	
1.2585	-0.1080059	
1.259	-0.1085059	
1.2595	-0.1090059	
1.26	-0.1095059	
1.2605	-0.1100059	
1.261	-0.1105059	
1.2615	-0.1110059	
1.262	-0.1115059	
1.2625	-0.1120059	
1.263	-0.112506	
1.2635	-0.113006	
1.264	-0.113506	
1.2645	-0.114006	
1.265	-0.114506	
1.2655	-0.115006	
1.266	-0.115506	
1.2665	-0.116006	
1.267	-0.1165061	
1.2675	-0.1170061	
1.268	-0.1175061	
1.2685	-0.1180061	
1.269	-0.1185061	
1.2695	-0.1190061	
1.27	-0.1195061	
1.2705	-0.1200061	
1.271	-0.1205061	
1.2715	-0.1210062	
1.272	-0.1215062	
1.2725	-0.1220062	
1.273	-0.1225062	
1.2735	-0.1230062	
1.274	-0.1235062	
1.2745	-0.1240062	
1.275	-0.1245062	
1.2755	-0.1250062	
1.276	-0.1255063	
1.2765	-0.1260063	
1.277	-0.1265063	
1.2775	-0.1270063	
1.278	-0.1275063	
1.2785	-0.1280063	
1.279	-0.1285063	
1.2795	-0.1290063	
1.28	-0.1295063	
1.2805	-0.1300064	
1.281	-0.1305064	
1.2815	-0.1310064	
1.282	-0.1315064	
1.2825	-0.1320064	
1.283	-0.1325064	
1.2835	-0.1330064	
1.284	-0.1335064	
1.2845	-0.1340065	
1.285	-0.1345065	
1.2855	-0.1350065	
1.286	-0.1355065	
1.2865	-0.1360065	
1.287	-0.1365065	
1.2875	-0.1370065	
1.288	-0.1375065	
1.2885	-0.1380066	
1.289	-0.1385066	
1.2895	-0.1390066	
1.29	-0.1395066	
1.2905	-0.1400066	
1.291	-0.1405066	
1.2915	-0.1410066	
1.292	-0.1415066	
1.2925	-0.1420066	
1.293	-0.1425066	
1.2935	-0.1430067	
1.294	-0.1435067	
1.2945	-0.1440067	
1.295	-0.1445067	
1.2955	-0.1450067	
1.296	-0.1455067	
1.2965	-0.1460067	
1.297	-0.1465068	
1.2975	-0.1470068	
1.298	-0.1475068	
1.2985	-0.1480054	
1.299	-0.1484043	
1.2995	-0.1487235	
1.3	-0.1489788	
1.3005	-0.149183	
1.301	-0.1493464	
1.3015	-0.1494771	
1.302	-0.1495817	
1.3025	-0.1496654	
1.303	-0.1497323	
1.3035	-0.1497859	
1.304	-0.1498287	
1.3045	-0.149863	
1.305	-0.1498904	
1.3055	-0.1499123	
1.306	-0.1499299	
1.3065	-0.1499439	
1.307	-0.1499551	
1.3075	-0.1499641	
1.308	-0.1499713	
1.3085	-0.149977	
1.309	-0.1499816	
1.3095	-0.1499853	
1.31	-0.1499882	
1.3105	-0.1499906	
1.311	-0.1499925	
1.3115	-0.149994	
1.312	-0.1499952	
1.3125	-0.1499961	
1.313	-0.1499969	
1.3135	-0.1499975	
1.314	-0.149998	
1.3145	-0.1499984	
1.315	-0.1499987	
1.3155	-0.149999	
1.316	-0.1499992	
1.3165	-0.1499994	
1.317	-0.1499995	
1.3175	-0.1499996	
1.318	-0.1499997	
1.3185	-0.1499997	
1.319	-0.1499998	
1.3195	-0.1499998	
1.32	-0.1499999	
1.3205	-0.1499999	
1.321	-0.1499999	
1.3215	-0.1499999	
1.322	-0.1499999	
1.3225	-0.1499999	
1.323	-0.1499999	
1.3235	-0.1499999	
1.324	-0.1499999	
1.3245	-0.1499999	
1.325	-0.1499999	
1.3255	-0.1499999	
1.326	-0.1499999	
1.3265	-0.1499999	
1.327	-0.1499999	
1.3275	-0.1499999	
1.328	-0.1499999	
1.3285	-0.1499999	
1.329	-0.1499999	
1.3295	-0.1499999	
1.33	-0.1499999	
1.3305	-0.1499999	
1.331	-0.1499999	
1.3315	-0.1499999	
1.332	-0.1499999	
1.3325	-0.1499999	
1.333	-0.1499999	
1.3335	-0.1499999	
1.334	-0.1499999	
1.3345	-0.1499999	
1.335	-0.1499999	
1.3355	-0.1499999	
1.336	-0.1499999	
1.3365	-0.1499999	
1.337	-0.1499999	
1.3375	-0.1499999	
1.338	-0.1499999	
1.3385	-0.1499999	
1.339	-0.1499999	
1.3395	-0.1499999	
1.34	-0.1499999	
1.3405	-0.1499999	
1.341	-0.1499999	
1.3415	-0.1499999	
1.342	-0.1499999	
1.3425	-0.1499999	
1.343	-0.1499999	
1.3435	-0.1499999	
1.344	-0.1499999	
1.3445	-0.1499999	
1.345	-0.1499999	
1.3455	-0.1499999	
1.346	-0.1499999	
1.3465	-0.1499999	
1.347	-0.1499999	
1.3475	-0.1499999	
1.348	-0.1499999	
1.3485	-0.1499999	
1.349	-0.1499999	
1.3495	-0.1499999	
1.35	-0.1499999	
1.3505	-0.1499999	
1.351	-0.1499999	
1.3515	-0.1499999	
1.352	-0.1499999	
1.3525	-0.1499999	
1.353	-0.1499999	
1.3535	-0.1499999	
1.354	-0.1499999	
1.3545	-0.1499999	
1.355	-0.1499999	
1.3555	-0.1499999	
1.356	-0.1499999	
1.3565	-0.1499999	
1.357	-0.1499999	
1.3575	-0.1499999	
1.358	-0.1499999	
1.3585	-0.1499999	
1.359	-0.1499999	
1.3595	-0.1499999	
1.36	-0.1499999	
1.3605	-0.1499999	
1.361	-0.1499999	
1.3615	-0.1499999	
1.362	-0.1499999	
1.3625	-0.1499999	
1.363	-0.1499999	
1.3635	-0.1499999	
1.364	-0.1499999	
1.3645	-0.1499999	
1.365	-0.1499999	
1.3655	-0.1499999	
1.366	-0.1499999	
1.3665	-0.1499999	
1.367	-0.1499999	
1.3675	-0.1499999	
1.368	-0.1499999	
1.3685	-0.1499999	
1.369	-0.1499999	
1.3695	-0.1499999	
1.37	-0.1499999	
1.3705	-0.1499999	
1.371	-0.1499999	
1.3715	-0.1499999	
1.372	-0.1499999	
1.3725	-0.1499999	
1.373	-0.1499999	
1.3735	-0.1499999	
1.374	-0.1499999	
1.3745	-0.1499999	
1.375	-0.1499999	
1.3755	-0.1499999	
1.376	-0.1499999	
1.3765	-0.1499999	
1.377	-0.1499999	
1.3775	-0.1499999	
1.378	-0.1499999	
1.3785	-0.1499999	
1.379	-0.1499999	
1.3795	-0.1499999	
1.38	-0.1499999	
1.3805	-0.1499999	
1.381	-0.1499999	
1.3815	-0.1499999	
1.382	-0.1499999	
1.3825	-0.1499999	
1.383	-0.1499999	
1.3835	-0.1499999	
1.384	-0.1499999	
1.3845	-0.1499999	
1.385	-0.1499999	
1.3855	-0.1499999	
1.386	-0.1499999	
1.3865	-0.1499999	
1.387	-0.1499999	
1.3875	-0.1499999	
1.388	-0.1499999	
1.3885	-0.1499999	
1.389	-0.1499999	
1.3895	-0.1499999	
1.39	-0.1499999	
1.3905	-0.1499999	
1.391	-0.1499999	
1.3915	-0.1499999	
1.392	-0.1499999	
1.3925	-0.1499999	
1.393	-0.1499999	
1.3935	-0.1499999	
1.394	-0.1499999	
1.3945	-0.1499999	
1.395	-0.1499999	
1.3955	-0.1499999	
1.396	-0.1499999	
1.3965	-0.1499999	
1.397	-0.1499999	
1.3975	-0.1499999	
1.398	-0.1499999	
1.3985	-0.1499999	
1.399	-0.1499999	
1.3995	-0.1499999	
1.4	-0.1499999	
1.4005	-0.1499999	
1.401	-0.1499999	
1.4015	-0.1499999	
1.402	-0.1499999	
1.4025	-0.1499999	
1.403	-0.1499999	
1.4035	-0.1499999	
1.404	-0.1499999	
1.4045	-0.1499999	
1.405	-0.1499999	
1.4055	-0.1499999	
1.406	-0.1499999	
1.4065	-0.1499999	
1.407	-0.1499999	
1.4075	-0.1499999	
1.408	-0.1499999	
1.4085	-0.1499999	
1.409	-0.1499999	
1.4095	-0.1499999	
1.41	-0.1499999	
1.4105	-0.1499999	
1.411	-0.1499999	
1.4115	-0.1499999	
1.412	-0.1499999	
1.4125	-0.1499999	
1.413	-0.1499999	
1.4135	-0.1499999	
1.414	-0.1499999	
1.4145	-0.1499999	
1.415	-0.1499999	
1.4155	-0.1499999	
1.416	-0.1499999	
1.4165	-0.1499999	
1.417	-0.1499999	
1.4175	-0.1499999	
1.418	-0.1499999	
1.4185	-0.1499999	
1.419	-0.1499999	
1.4195	-0.1499999	
1.42	-0.1499999	
1.4205	-0.1499999	
1.421	-0.1499999	
1.4215	-0.1499999	
1.422	-0.1499999	
1.4225	-0.1499999	
1.423	-0.1499999	
1.4235	-0.1499999	
1.424	-0.1499999	
1.4245	-0.1499999	
1.425	-0.1499999	
1.4255	-0.1499999	
1.426	-0.1499999	
1.4265	-0.1499999	
1.427	-0.1499999	
1.4275	-0.1499999	
1.428	-0.1499999	
1.4285	-0.1499999	
1.429	-0.1499999	
1.4295	-0.1499999	
1.43	-0.1499999	
1.4305	-0.1499999	
1.431	-0.1499999	
1.4315	-0.1499999	
1.432	-0.1499999	
1.4325	-0.1499999	
1.433	-0.1499999	
1.4335	-0.1499999	
1.434	-0.1499999	
1.4345	-0.1499999	
1.435	-0.1499999	
1.4355	-0.1499999	
1.436	-0.1499999	
1.4365	-0.1499999	
1.437	-0.1499999	
1.4375	-0.1499999	
1.438	-0.1499999	
1.4385	-0.1499999	
1.439	-0.1499999	
1.4395	-0.1499999	
1.44	-0.1499999	
1.4405	-0.1499999	
1.441	-0.1499999	
1.4415	-0.1499999	
1.442	-0.1499999	
1.4425	-0.1499999	
1.443	-0.1499999	
1.4435	-0.1499999	
1.444	-0.1499999	
1.4445	-0.1499999	
1.445	-0.1499999	
1.4455	-0.1499999	
1.446	-0.1499999	
1.4465	-0.1499999	
1.447	-0.1499999	
1.4475	-0.1499999	
1.448	-0.1499999	
1.4485	-0.1499999	
1.449	-0.1499999	
1.4495	-0.1499999	
1.45	-0.1499999	
1.4505	-0.1499999	
1.451	-0.1499999	
1.4515	-0.1499999	
1.452	-0.1499999	
1.4525	-0.1499999	
1.453	-0.1499999	
1.4535	-0.1499999	
1.454	-0.1499999	
1.4545	-0.1499999	
1.455	-0.1499999	
1.4555	-0.1499999	
1.456	-0.1499999	
1.4565	-0.1499999	
1.457	-0.1499999	
1.4575	-0.1499999	
1.458	-0.1499999	
1.4585	-0.1499999	
1.459	-0.1499999	
1.4595	-0.1499999	
1.46	-0.1499999	
1.4605	-0.1499999	
1.461	-0.1499999	
1.4615	-0.1499999	
1.462	-0.1499999	
1.4625	-0.1499999	
1.463	-0.1499999	
1.4635	-0.1499999	
1.464	-0.1499999	
1.4645	-0.1499999	
1.465	-0.1499999	
1.4655	-0.1499999	
1.466	-0.1499999	
1.4665	-0.1499999	
1.467	-0.1499999	
1.4675	-0.1499999	
1.468	-0.1499999	
1.4685	-0.1499999	
1.469	-0.1499999	
1.4695	-0.1499999	
1.47	-0.1499999	
1.4705	-0.1499999	
1.471	-0.1499999	
1.4715	-0.1499999	
1.472	-0.1499999	
1.4725	-0.1499999	
1.473	-0.1499999	
1.4735	-0.1499999	
1.474	-0.1499999	
1.4745	-0.1499999	
1.475	-0.1499999	
1.4755	-0.1499999	
1.476	-0.1499999	
1.4765	-0.1499999	
1.477	-0.1499999	
1.4775	-0.1499999	
1.478	-0.1499999	
1.4785	-0.1499999	
1.479	-0.1499999	
1.4795	-0.1499999	
1.48	-0.1499999	
1.4805	-0.1499999	
1.481	-0.1499999	
1.4815	-0.1499999	
1.482	-0.1499999	
1.4825	-0.1499999	
1.483	-0.1499999	
1.4835	-0.1499999	
1.484	-0.1499999	
1.4845	-0.1499999	
1.485	-0.1499999	
1.4855	-0.1499999	
1.486	-0.1499999	
1.4865	-0.1499999	
1.487	-0.1499999	
1.4875	-0.1499999	
1.488	-0.1499999	
1.4885	-0.1499999	
1.489	-0.1499999	
1.4895	-0.1499999	
1.49	-0.1499999	
1.4905	-0.1499999	
1.491	-0.1499999	
1.4915	-0.1499999	
1.492	-0.1499999	
1.4925	-0.1499999	
1.493	-0.1499999	
1.4935	-0.1499999	
1.494	-0.1499999	
1.4945	-0.1499999	
1.495	-0.1499999	
1.4955	-0.1499999	
1.496	-0.1499999	
1.4965	-0.1499999	
1.497	-0.1499999	
1.4975	-0.1499999	
1.498	-0.1499999	
1.4985	-0.1499999	
1.499	-0.1499999	
1.4995	-0.1499999	
1.5	-0.1499999	
1.5005	-0.1499999	
1.501	-0.1499999	
1.5015	-0.1499999	
1.502	-0.1499999	
1.5025	-0.1499999	
1.503	-0.1499999	
1.5035	-0.1499999	
1.504	-0.1499999	
1.5045	-0.1499999	
1.505	-0.1499999	
1.5055	-0.1499999	
1.506	-0.1499999	
1.5065	-0.1499999	
1.507	-0.1499999	
1.5075	-0.1499999	
1.508	-0.1499999	
1.5085	-0.1499999	
1.509	-0.1499999	
1.5095	-0.1499999	
1.51	-0.1499999	
1.5105	-0.1499999	
1.511	-0.1499999	
1.5115	-0.1499999	
1.512	-0.1499999	
1.5125	-0.1499999	
1.513	-0.1499999	
1.5135	-0.1499999	
1.514	-0.1499999	
1.5145	-0.1499999	
1.515	-0.1499999	
1.5155	-0.1499999	
1.516	-0.1499999	
1.5165	-0.1499999	
1.517	-0.1499999	
1.5175	-0.1499999	
1.518	-0.1499999	
1.5185	-0.1499999	
1.519	-0.1499999	
1.5195	-0.1499999	
1.52	-0.1499999	
1.5205	-0.1499999	
1.521	-0.1499999	
1.5215	-0.1499999	
1.522	-0.1499999	
1.5225	-0.1499999	
1.523	-0.1499999	
1.5235	-0.1499999	
1.524	-0.1499999	
1.5245	-0.1499999	
1.525	-0.1499999	
1.5255	-0.1499999	
1.526	-0.1499999	
1.5265	-0.1499999	
1.527	-0.1499999	
1.5275	-0.1499999	
1.528	-0.1499999	
1.5285	-0.1499999	
1.529	-0.1499999	
1.5295	-0.1499999	
1.53	-0.1499999	
1.5305	-0.1499999	
1.531	-0.1499999	
1.5315	-0.1499999	
1.532	-0.1499999	
1.5325	-0.1499999	
1.533	-0.1499999	
1.5335	-0.1499999	
1.534	-0.1499999	
1.5345	-0.1499999	
1.535	-0.1499999	
1.5355	-0.1499999	
1.536	-0.1499999	
1.5365	-0.1499999	
1.537	-0.1499999	
1.5375	-0.1499999	
1.538	-0.1499999	
1.5385	-0.1499999	
1.539	-0.1499999	
1.5395	-0.1499999	
1.54	-0.1499999	
1.5405	-0.1499999	
1.541	-0.1499999	
1.5415	-0.1499999	
1.542	-0.1499999	
1.5425	-0.1499999	
1.543	-0.1499999	
1.5435	-0.1499999	
1.544	-0.1499999	
1.5445	-0.1499999	
1.545	-0.1499999	
1.5455	-0.1499999	
1.546	-0.1499999	
1.5465	-0.1499999	
1.547	-0.1499999	
1.5475	-0.1499999	
1.548	-0.1499999	
1.5485	-0.1499999	
1.549	-0.1499999	
1.5495	-0.1499999	
1.55	-0.1499999	
1.5505	-0.1499999	
1.551	-0.1499999	
1.5515	-0.1499999	
1.552	-0.1499999	
1.5525	-0.1499999	
1.553	-0.1499999	
1.5535	-0.1499999	
1.554	-0.1499999	
1.5545	-0.1499999	
1.555	-0.1499999	
1.5555	-0.1499999	
1.556	-0.1499999	
1.5565	-0.1499999	
1.557	-0.1499999	
1.5575	-0.1499999	
1.558	-0.1499999	
1.5585	-0.1499999	
1.559	-0.1499999	
1.5595	-0.1499999	
1.56	-0.1499999	
1.5605	-0.1499999	
1.561	-0.1499999	
1.5615	-0.1499999	
1.562	-0.1499999	
1.5625	-0.1499999	
1.563	-0.1499999	
1.5635	-0.1499999	
1.564	-0.1499999	
1.5645	-0.1499999	
1.565	-0.1499999	
1.5655	-0.1499999	
1.566	-0.1499999	
1.5665	-0.1499999	
1.567	-0.1499999	
1.5675	-0.1499999	
1.568	-0.1499999	
1.5685	-0.1499999	
1.569	-0.1499999	
1.5695	-0.1499999	
1.57	-0.1499999	
1.5705	-0.1499999	
1.571	-0.1499999	
1.5715	-0.1499999	
1.572	-0.1499999	
1.5725	-0.1499999	
1.573	-0.1499999	
1.5735	-0.1499999	
1.574	-0.1499999	
1.5745	-0.1499999	
1.575	-0.1499999	
1.5755	-0.1499999	
1.576	-0.1499999	
1.5765	-0.1499999	
1.577	-0.1499999	
1.5775	-0.1499999	
1.578	-0.1499999	
1.5785	-0.1499999	
1.579	-0.1499999	
1.5795	-0.1499999	
1.58	-0.1499999	
1.5805	-0.1499999	
1.581	-0.1499999	
1.5815	-0.1499999	
1.582	-0.1499999	
1.5825	-0.1499999	
1.583	-0.1499999	
1.5835	-0.1499999	
1.584	-0.1499999	
1.5845	-0.1499999	
1.585	-0.1499999	
1.5855	-0.1499999	
1.586	-0.1499999	
1.5865	-0.1499999	
1.587	-0.1499999	
1.5875	-0.1499999	
1.588	-0.1499999	
1.5885	-0.1499999	
1.589	-0.1499999	
1.5895	-0.1499999	
1.59	-0.1499999	
1.5905	-0.1499999	
1.591	-0.1499999	
1.5915	-0.1499999	
1.592	-0.1499999	
1.5925	-0.1499999	
1.593	-0.1499999	
1.5935	-0.1499999	
1.594	-0.1499999	
1.5945	-0.1499999	
1.595	-0.1499999	
1.5955	-0.1499999	
1.596	-0.1499999	
1.5965	-0.1499999	
1.597	-0.1499999	
1.5975	-0.1499999	
1.598	-0.1499999	
1.5985	-0.1499999	
1.599	-0.1499999	
1.5995	-0.1499999	
1.6	-0.1499999	
1.6005	-0.1499999	
1.601	-0.1499999	
1.6015	-0.1499999	
1.602	-0.1499999	
1.6025	-0.1499999	
1.603	-0.1499999	
1.6035	-0.1499999	
1.604	-0.1499999	
1.6045	-0.1499999	
1.605	-0.1499999	
1.6055	-0.1499999	
1.606	-0.1499999	
1.6065	-0.1499999	
1.607	-0.1499999	
1.6075	-0.1499999	
1.608	-0.1499999	
1.6085	-0.1499999	
1.609	-0.1499999	
1.6095	-0.1499999	
1.61	-0.1499999	
1.6105	-0.1499999	
1.611	-0.1499999	
1.6115	-0.1499999	
1.612	-0.1499999	
1.6125	-0.1499999	
1.613	-0.1499999	
1.6135	-0.1499999	
1.614	-0.1499999	
1.6145	-0.1499999	
1.615	-0.1499999	
1.6155	-0.1499999	
1.616	-0.1499999	
1.6165	-0.1499999	
1.617	-0.1499999	
1.6175	-0.1499999	
1.618	-0.1499999	
1.6185	-0.1499999	
1.619	-0.1499999	
1.6195	-0.1499999	
1.62	-0.1499999	
1.6205	-0.1499999	
1.621	-0.1499999	
1.6215	-0.1499999	
1.622	-0.1499999	
1.6225	-0.1499999	
1.623	-0.1499999	
1.6235	-0.1499999	
1.624	-0.1499999	
1.6245	-0.1499999	
1.625	-0.1499999	
1.6255	-0.1499999	
1.626	-0.1499999	
1.6265	-0.1499999	
1.627	-0.1499999	
1.6275	-0.1499999	
1.628	-0.1499999	
1.6285	-0.1499999	
1.629	-0.1499999	
1.6295	-0.1499999	
1.63	-0.1499999	
1.6305	-0.1499999	
1.631	-0.1499999	
1.6315	-0.1499999	
1.632	-0.1499999	
1.6325	-0.1499999	
1.633	-0.1499999	
1.6335	-0.1499999	
1.634	-0.1499999	
1.6345	-0.1499999	
1.635	-0.1499999	
1.6355	-0.1499999	
1.636	-0.1499999	
1.6365	-0.1499999	
1.637	-0.1499999	
1.6375	-0.1499999	
1.638	-0.1499999	
1.6385	-0.1499999	
1.639	-0.1499999	
1.6395	-0.1499999	
1.64	-0.1499999	
1.6405	-0.1499999	
1.641	-0.1499999	
1.6415	-0.1499999	
1.642	-0.1499999	
1.6425	-0.1499999	
1.643	-0.1499999	
1.6435	-0.1499999	
1.644	-0.1499999	
1.6445	-0.1499999	
1.645	-0.1499999	
1.6455	-0.1499999	
1.646	-0.1499999	
1.6465	-0.1499999	
1.647	-0.1499999	
1.6475	-0.1499999	
1.648	-0.1499999	
1.6485	-0.1499999	
1.649	-0.1499999	
1.6495	-0.1499999	
1.65	-0.1499999	
1.6505	-0.1499999	
1.651	-0.1499999	
1.6515	-0.1499999	
1.652	-0.1499999	
1.6525	-0.1499999	
1.653	-0.1499999	
1.6535	-0.1499999	
1.654	-0.1499999	
1.6545	-0.1499999	
1.655	-0.1499999	
1.6555	-0.1499999	
1.656	-0.1499999	
1.6565	-0.1499999	
1.657	-0.1499999	
1.6575	-0.1499999	
1.658	-0.1499999	
1.6585	-0.1499999	
1.659	-0.1499999	
1.6595	-0.1499999	
1.66	-0.1499999	
1.6605	-0.1499999	
1.661	-0.1499999	
1.6615	-0.1499999	
1.662	-0.1499999	
1.6625	-0.1499999	
1.663	-0.1499999	
1.6635	-0.1499999	
1.664	-0.1499999	
1.6645	-0.1499999	
1.665	-0.1499999	
1.6655	-0.1499999	
1.666	-0.1499999	
1.6665	-0.1499999	
1.667	-0.1499999	
1.6675	-0.1499999	
1.668	-0.1499999	
1.6685	-0.1499999	
1.669	-0.1499999	
1.6695	-0.1499999	
1.67	-0.1499999	
1.6705	-0.1499999	
1.671	-0.1499999	
1.6715	-0.1499999	
1.672	-0.1499999	
1.6725	-0.1499999	
1.673	-0.1499999	
1.6735	-0.1499999	
1.674	-0.1499999	
1.6745	-0.1499999	
1.675	-0.1499999	
1.6755	-0.1499999	
1.676	-0.1499999	
1.6765	-0.1499999	
1.677	-0.1499999	
1.6775	-0.1499999	
1.678	-0.1499999	
1.6785	-0.1499999	
1.679	-0.1499999	
1.6795	-0.1499999	
1.68	-0.1499999	
1.6805	-0.1499999	
1.681	-0.1499999	
1.6815	-0.1499999	
1.682	-0.1499999	
1.6825	-0.1499999	
1.683	-0.1499999	
1.6835	-0.1499999	
1.684	-0.1499999	
1.6845	-0.1499999	
1.685	-0.1499999	
1.6855	-0.1499999	
1.686	-0.1499999	
1.6865	-0.1499999	
1.687	-0.1499999	
1.6875	-0.1499999	
1.688	-0.1499999	
1.6885	-0.1499999	
1.689	-0.1499999	
1.6895	-0.1499999	
1.69	-0.1499999	
1.6905	-0.1499999	
1.691	-0.1499999	
1.6915	-0.1499999	
1.692	-0.1499999	
1.6925	-0.1499999	
1.693	-0.1499999	
1.6935	-0.1499999	
1.694	-0.1499999	
1.6945	-0.1499999	
1.695	-0.1499999	
1.6955	-0.1499999	
1.696	-0.1499999	
1.6965	-0.1499999	
1.697	-0.1499999	
1.6975	-0.1499999	
1.698	-0.1499999	
1.6985	-0.1499999	
1.699	-0.1499999	
1.6995	-0.1499999	
1.7	-0.1499999	
1.7005	-0.1499999	
1.701	-0.1499999	
1.7015	-0.1499999	
1.702	-0.1499999	
1.7025	-0.1499999	
1.703	-0.1499999	
1.7035	-0.1499999	
1.704	-0.1499999	
1.7045	-0.1499999	
1.705	-0.1499999	
1.7055	-0.1499999	
1.706	-0.1499999	
1.7065	-0.1499999	
1.707	-0.1499999	
1.7075	-0.1499999	
1.708	-0.1499999	
1.7085	-0.1499999	
1.709	-0.1499999	
1.7095	-0.1499999	
1.71	-0.1499999	
1.7105	-0.1499999	
1.711	-0.1499999	
1.7115	-0.1499999	
1.712	-0.1499999	
1.7125	-0.1499999	
1.713	-0.1499999	
1.7135	-0.1499999	
1.714	-0.1499999	
1.7145	-0.1499999	
1.715	-0.1499999	
1.7155	-0.1499999	
1.716	-0.1499999	
1.7165	-0.1499999	
1.717	-0.1499999	
1.7175	-0.1499999	
1.718	-0.1499999	
1.7185	-0.1499999	
1.719	-0.1499999	
1.7195	-0.1499999	
1.72	-0.1499999	
1.7205	-0.1499999	
1.721	-0.1499999	
1.7215	-0.1499999	
1.722	-0.1499999	
1.7225	-0.1499999	
1.723	-0.1499999	
1.7235	-0.1499999	
1.724	-0.1499999	
1.7245	-0.1499999	
1.725	-0.1499999	
1.7255	-0.1499999	
1.726	-0.1499999	
1.7265	-0.1499999	
1.727	-0.1499999	
1.7275	-0.1499999	
1.728	-0.1499999	
1.7285	-0.1499999	
1.729	-0.1499999	
1.7295	-0.1499999	
1.73	-0.1499999	
1.7305	-0.1499999	
1.731	-0.1499999	
1.7315	-0.1499999	
1.732	-0.1499999	
1.7325	-0.1499999	
1.733	-0.1499999	
1.7335	-0.1499999	
1.734	-0.1499999	
1.7345	-0.1499999	
1.735	-0.1499999	
1.7355	-0.1499999	
1.736	-0.1499999	
1.7365	-0.1499999	
1.737	-0.1499999	
1.7375	-0.1499999	
1.738	-0.1499999	
1.7385	-0.1499999	
1.739	-0.1499999	
1.7395	-0.1499999	
1.74	-0.1499999	
1.7405	-0.1499999	
1.741	-0.1499999	
1.7415	-0.1499999	
1.742	-0.1499999	
1.7425	-0.1499999	
1.743	-0.1499999	
1.7435	-0.1499999	
1.744	-0.1499999	
1.7445	-0.1499999	
1.745	-0.1499999	
1.7455	-0.1499999	
1.746	-0.1499999	
1.7465	-0.1499999	
1.747	-0.1499999	
1.7475	-0.1499999	
1.748	-0.1499999	
1.7485	-0.1499999	
