Time	Body_1X	RootX	
9.006001	19.42824	1.541759	
9.0065	19.42824	1.541759	
9.007	19.42824	1.541759	
9.007501	19.42824	1.541759	
9.008	19.42824	1.541759	
9.0085	19.42824	1.541759	
9.009001	19.42824	1.541759	
9.009501	19.42824	1.541759	
9.01	19.42824	1.541759	
9.0105	19.42824	1.541759	
9.011001	19.42824	1.541759	
9.0115	19.42824	1.541759	
9.012	19.42824	1.541759	
9.012501	19.42824	1.541759	
9.013	19.42824	1.541759	
9.0135	19.42824	1.541759	
9.014001	19.42824	1.541759	
9.014501	19.42824	1.541759	
9.015	19.42824	1.541759	
9.0155	19.42824	1.541759	
9.016001	19.42824	1.541759	
9.0165	19.42824	1.541759	
9.017	19.42824	1.541759	
9.017501	19.42824	1.541759	
9.018001	19.42824	1.541759	
9.0185	19.42824	1.541759	
9.019	19.42824	1.541759	
9.019501	19.42824	1.541759	
9.02	19.42824	1.541759	
9.0205	19.42824	1.541759	
9.021001	19.42824	1.541759	
9.021501	19.42824	1.541759	
9.022	19.42824	1.541759	
9.0225	19.42824	1.541759	
9.023001	19.42824	1.541759	
9.0235	19.42824	1.541759	
9.024	19.42824	1.541759	
9.024501	19.42824	1.541759	
9.025001	19.42824	1.541759	
9.0255	19.42824	1.541759	
9.026	19.42824	1.541759	
9.026501	19.42824	1.541759	
9.027	19.42824	1.541759	
9.0275	19.42824	1.541759	
9.028001	19.42824	1.541759	
9.028501	19.42824	1.541759	
9.029	19.42824	1.541759	
9.0295	19.42824	1.541759	
9.030001	19.42824	1.541759	
9.0305	19.42824	1.541759	
9.031	19.42824	1.541759	
9.031501	19.42824	1.541759	
9.032001	19.42824	1.541759	
9.0325	19.42824	1.541759	
9.033	19.42824	1.541759	
9.033501	19.42824	1.541759	
9.034	19.42824	1.541759	
9.0345	19.42824	1.541759	
9.035001	19.42824	1.541759	
9.035501	19.42824	1.541759	
9.036	19.42824	1.541759	
9.0365	19.42824	1.541759	
9.037001	19.42824	1.541759	
9.0375	19.42824	1.541759	
9.038	19.42824	1.541759	
9.038501	19.42824	1.541759	
9.039001	19.42824	1.541759	
9.0395	19.42824	1.541759	
9.04	19.42824	1.541759	
9.040501	19.42824	1.541759	
9.041	19.42824	1.541759	
9.0415	19.42824	1.541759	
9.042001	19.42824	1.541759	
9.0425	19.42824	1.541759	
9.043	19.42824	1.541759	
9.043501	19.42824	1.541759	
9.044001	19.42824	1.541759	
9.0445	19.42824	1.541759	
9.045	19.42824	1.541759	
9.045501	19.42824	1.541759	
9.046	19.42824	1.541759	
9.0465	19.42824	1.541759	
9.047001	19.42824	1.541759	
9.047501	19.42824	1.541759	
9.048	19.42824	1.541759	
9.0485	19.42824	1.541759	
9.049001	19.42824	1.541759	
9.0495	19.42824	1.541759	
9.05	19.42824	1.541759	
9.050501	19.42824	1.541759	
9.051001	19.42824	1.541759	
9.0515	19.42824	1.541759	
9.052	19.42824	1.541759	
9.052501	19.42824	1.541759	
9.053	19.42824	1.541759	
9.0535	19.42824	1.541759	
9.054001	19.42824	1.541759	
9.054501	19.42824	1.541759	
9.055	19.42824	1.541759	
9.0555	19.42824	1.541759	
9.056001	19.42824	1.541759	
9.0565	19.42824	1.541759	
9.057	19.42824	1.541759	
9.057501	19.42824	1.541759	
9.058001	19.42824	1.541759	
9.0585	19.42824	1.541759	
9.059	19.42824	1.541759	
9.059501	19.42824	1.541759	
9.06	19.42824	1.541759	
9.0605	19.42824	1.541759	
9.061001	19.42824	1.541759	
9.061501	19.42824	1.541759	
9.062	19.42824	1.541759	
9.0625	19.42824	1.541759	
9.063001	19.42824	1.541759	
9.0635	19.42824	1.541759	
9.064	19.42824	1.541759	
9.064501	19.42824	1.541759	
9.065001	19.42824	1.541759	
9.0655	19.42824	1.541759	
9.066	19.42824	1.541759	
9.066501	19.42824	1.541759	
9.067	19.42824	1.541759	
9.0675	19.42824	1.541759	
9.068001	19.42824	1.541759	
9.068501	19.42824	1.541759	
9.069	19.42824	1.541759	
9.0695	19.42824	1.541759	
9.070001	19.42824	1.541759	
9.0705	19.42824	1.541759	
9.071	19.42824	1.541759	
9.071501	19.42824	1.541759	
9.072001	19.42824	1.541759	
9.0725	19.42824	1.541759	
9.073	19.42824	1.541759	
9.073501	19.42824	1.541759	
9.074	19.42824	1.541759	
9.0745	19.42824	1.541759	
9.075001	19.42824	1.541759	
9.0755	19.42824	1.541759	
9.076	19.42824	1.541759	
9.076501	19.42824	1.541759	
9.077001	19.42824	1.541759	
9.0775	19.42824	1.541759	
9.078	19.42824	1.541759	
9.078501	19.42824	1.541759	
9.079	19.42824	1.541759	
9.0795	19.42824	1.541759	
9.080001	19.42824	1.541759	
9.080501	19.42824	1.541759	
9.081	19.42824	1.541759	
9.0815	19.42824	1.541759	
9.082001	19.42824	1.541759	
9.0825	19.42824	1.541759	
9.083	19.42824	1.541759	
9.083501	19.42824	1.541759	
9.084001	19.42824	1.541759	
9.0845	19.42824	1.541759	
9.085	19.42824	1.541759	
9.085501	19.42824	1.541759	
9.086	19.42824	1.541759	
9.0865	19.42824	1.541759	
9.087001	19.42824	1.541759	
9.087501	19.42824	1.541759	
9.088	19.42824	1.541759	
9.0885	19.42824	1.541759	
9.089001	19.42824	1.541759	
9.0895	19.42824	1.541759	
9.09	19.42824	1.541759	
9.090501	19.42824	1.541759	
9.091001	19.42824	1.541759	
9.0915	19.42824	1.541759	
9.092	19.42824	1.541759	
9.092501	19.42824	1.541759	
9.093	19.42824	1.541759	
9.0935	19.42824	1.541759	
9.094001	19.42824	1.541759	
9.094501	19.42824	1.541759	
9.095	19.42824	1.541759	
9.0955	19.42824	1.541759	
9.096001	19.42824	1.541759	
9.0965	19.42824	1.541759	
9.097	19.42824	1.541759	
9.097501	19.42824	1.541759	
9.098001	19.42824	1.541759	
9.0985	19.42824	1.541759	
9.099	19.42824	1.541759	
9.099501	19.42824	1.541759	
9.1	19.42824	1.541759	
9.1005	19.42824	1.541759	
9.101001	19.42824	1.541759	
9.101501	19.42824	1.541759	
9.102	19.42824	1.541759	
9.1025	19.42824	1.541759	
9.103001	19.42824	1.541759	
9.1035	19.42824	1.541759	
9.104	19.42824	1.541759	
9.104501	19.42824	1.541759	
9.105	19.42824	1.541759	
9.1055	19.42824	1.541759	
9.106001	19.42824	1.541759	
9.106501	19.42824	1.541759	
9.107	19.42824	1.541759	
9.1075	19.42824	1.541759	
9.108001	19.42824	1.541759	
9.1085	19.42824	1.541759	
9.109	19.42824	1.541759	
9.109501	19.42824	1.541759	
9.110001	19.42824	1.541759	
9.1105	19.42824	1.541759	
9.111	19.42824	1.541759	
9.111501	19.42824	1.541759	
9.112	19.42824	1.541759	
9.1125	19.42824	1.541759	
9.113001	19.42824	1.541759	
9.113501	19.42824	1.541759	
9.114	19.42824	1.541759	
9.1145	19.42824	1.541759	
9.115001	19.42824	1.541759	
9.1155	19.42824	1.541759	
9.116	19.42824	1.541759	
9.116501	19.42824	1.541759	
9.117001	19.42824	1.541759	
9.1175	19.42824	1.541759	
9.118	19.42824	1.541759	
9.118501	19.42824	1.541759	
9.119	19.42824	1.541759	
9.1195	19.42824	1.541759	
9.120001	19.42824	1.541759	
9.120501	19.42824	1.541759	
9.121	19.42824	1.541759	
9.1215	19.42824	1.541759	
9.122001	19.42824	1.541759	
9.1225	19.42824	1.541759	
9.123	19.42824	1.541759	
9.123501	19.42824	1.541759	
9.124001	19.42824	1.541759	
9.1245	19.42824	1.541759	
9.125	19.42824	1.541759	
9.125501	19.42824	1.541759	
9.126	19.42824	1.541759	
9.1265	19.42824	1.541759	
9.127001	19.42824	1.541759	
9.127501	19.42824	1.541759	
9.128	19.42824	1.541759	
9.1285	19.42824	1.541759	
9.129001	19.42824	1.541759	
9.1295	19.42824	1.541759	
9.13	19.42824	1.541759	
9.130501	19.42824	1.541759	
9.131001	19.42824	1.541759	
9.1315	19.42824	1.541759	
9.132	19.42824	1.541759	
9.132501	19.42824	1.541759	
9.133	19.42824	1.541759	
9.1335	19.42824	1.541759	
9.134001	19.42824	1.541759	
9.134501	19.42824	1.541759	
9.135	19.42824	1.541759	
9.135501	19.42824	1.541759	
9.136001	19.42824	1.541759	
9.1365	19.42824	1.541759	
9.137	19.42824	1.541759	
9.137501	19.42824	1.541759	
9.138	19.42824	1.541759	
9.1385	19.42824	1.541759	
9.139001	19.42824	1.541759	
9.139501	19.42824	1.541759	
9.14	19.42824	1.541759	
9.1405	19.42824	1.541759	
9.141001	19.42824	1.541759	
9.1415	19.42824	1.541759	
9.142	19.42824	1.541759	
9.142501	19.42824	1.541759	
9.143001	19.42824	1.541759	
9.1435	19.42824	1.541759	
9.144	19.42824	1.541759	
9.144501	19.42824	1.541759	
9.145	19.42824	1.541759	
9.1455	19.42824	1.541759	
9.146001	19.42824	1.541759	
9.146501	19.42824	1.541759	
9.147	19.42824	1.541759	
9.1475	19.42824	1.541759	
9.148001	19.42824	1.541759	
9.1485	19.42824	1.541759	
9.149	19.42824	1.541759	
9.149501	19.42824	1.541759	
9.150001	19.42824	1.541759	
9.1505	19.42824	1.541759	
9.151	19.42824	1.541759	
9.151501	19.42824	1.541759	
9.152	19.42824	1.541759	
9.1525	19.42824	1.541759	
9.153001	19.42824	1.541759	
9.153501	19.42824	1.541759	
9.154	19.42824	1.541759	
9.1545	19.42824	1.541759	
9.155001	19.42824	1.541759	
9.1555	19.42824	1.541759	
9.156	19.42824	1.541759	
9.156501	19.42824	1.541759	
9.157001	19.42824	1.541759	
9.1575	19.42824	1.541759	
9.158	19.42824	1.541759	
9.158501	19.42824	1.541759	
9.159	19.42824	1.541759	
9.1595	19.42824	1.541759	
9.160001	19.42824	1.541759	
9.160501	19.42824	1.541759	
9.161	19.42824	1.541759	
9.1615	19.42824	1.541759	
9.162001	19.42824	1.541759	
9.1625	19.42824	1.541759	
9.163	19.42824	1.541759	
9.163501	19.42824	1.541759	
9.164001	19.42824	1.541759	
9.1645	19.42824	1.541759	
9.165	19.42824	1.541759	
9.165501	19.42824	1.541759	
9.166	19.42824	1.541759	
9.1665	19.42824	1.541759	
9.167001	19.42824	1.541759	
9.1675	19.42824	1.541759	
9.168	19.42824	1.541759	
9.168501	19.42824	1.541759	
9.169001	19.42824	1.541759	
9.1695	19.42824	1.541759	
9.17	19.42824	1.541759	
9.170501	19.42824	1.541759	
9.171	19.42824	1.541759	
9.1715	19.42824	1.541759	
9.172001	19.42824	1.541759	
9.172501	19.42824	1.541759	
9.173	19.42824	1.541759	
9.1735	19.42824	1.541759	
9.174001	19.42824	1.541759	
9.1745	19.42824	1.541759	
9.175	19.42824	1.541759	
9.175501	19.42824	1.541759	
9.176001	19.42824	1.541759	
9.1765	19.42824	1.541759	
9.177	19.42824	1.541759	
9.177501	19.42824	1.541759	
9.178	19.42824	1.541759	
9.1785	19.42824	1.541759	
9.179001	19.42824	1.541759	
9.179501	19.42824	1.541759	
9.18	19.42824	1.541759	
9.1805	19.42824	1.541759	
9.181001	19.42824	1.541759	
9.1815	19.42824	1.541759	
9.182	19.42824	1.541759	
9.182501	19.42824	1.541759	
9.183001	19.42824	1.541759	
9.1835	19.42824	1.541759	
9.184	19.42824	1.541759	
9.184501	19.42824	1.541759	
9.185	19.42824	1.541759	
9.1855	19.42824	1.541759	
9.186001	19.42824	1.541759	
9.186501	19.42824	1.541759	
9.187	19.42824	1.541759	
9.1875	19.42824	1.541759	
9.188001	19.42824	1.541759	
9.1885	19.42824	1.541759	
9.189	19.42824	1.541759	
9.189501	19.42824	1.541759	
9.190001	19.42824	1.541759	
9.1905	19.42824	1.541759	
9.191	19.42824	1.541759	
9.191501	19.42824	1.541759	
9.192	19.42824	1.541759	
9.1925	19.42824	1.541759	
9.193001	19.42824	1.541759	
9.193501	19.42824	1.541759	
9.194	19.42824	1.541759	
9.1945	19.42824	1.541759	
9.195001	19.42824	1.541759	
9.1955	19.42824	1.541759	
9.196	19.42824	1.541759	
9.196501	19.42824	1.541759	
9.197001	19.42824	1.541759	
9.1975	19.42824	1.541759	
9.198001	19.42824	1.541759	
9.198501	19.42824	1.541759	
9.199	19.42824	1.541759	
9.1995	19.42824	1.541759	
9.200001	19.42824	1.541759	
9.2005	19.42824	1.541759	
9.201	19.42824	1.541759	
9.201501	19.42824	1.541759	
9.202001	19.42824	1.541759	
9.2025	19.42824	1.541759	
9.203	19.42824	1.541759	
9.203501	19.42824	1.541759	
9.204	19.42824	1.541759	
9.2045	19.42824	1.541759	
9.205001	19.42824	1.541759	
9.205501	19.42824	1.541759	
9.206	19.42824	1.541759	
9.2065	19.42824	1.541759	
9.207001	19.42824	1.541759	
9.2075	19.42824	1.541759	
9.208	19.42824	1.541759	
9.208501	19.42824	1.541759	
9.209001	19.42824	1.541759	
9.2095	19.42824	1.541759	
9.21	19.42824	1.541759	
9.210501	19.42824	1.541759	
9.211	19.42824	1.541759	
9.2115	19.42824	1.541759	
9.212001	19.42824	1.541759	
9.212501	19.42824	1.541759	
9.213	19.42824	1.541759	
9.2135	19.42824	1.541759	
9.214001	19.42824	1.541759	
9.2145	19.42824	1.541759	
9.215	19.42824	1.541759	
9.215501	19.42824	1.541759	
9.216001	19.42824	1.541759	
9.2165	19.42824	1.541759	
9.217	19.42824	1.541759	
9.217501	19.42824	1.541759	
9.218	19.42824	1.541759	
9.2185	19.42824	1.541759	
9.219001	19.42824	1.541759	
9.219501	19.42824	1.541759	
9.22	19.42824	1.541759	
9.2205	19.42824	1.541759	
9.221001	19.42824	1.541759	
9.2215	19.42824	1.541759	
9.222	19.42824	1.541759	
9.222501	19.42824	1.541759	
9.223001	19.42824	1.541759	
9.2235	19.42824	1.541759	
9.224	19.42824	1.541759	
9.224501	19.42824	1.541759	
9.225	19.42824	1.541759	
9.2255	19.42824	1.541759	
9.226001	19.42824	1.541759	
9.226501	19.42824	1.541759	
9.227	19.42824	1.541759	
9.2275	19.42824	1.541759	
9.228001	19.42824	1.541759	
9.2285	19.42824	1.541759	
9.229	19.42824	1.541759	
9.229501	19.42824	1.541759	
9.23	19.42824	1.541759	
9.2305	19.42824	1.541759	
9.231001	19.42824	1.541759	
9.231501	19.42824	1.541759	
9.232	19.42824	1.541759	
9.2325	19.42824	1.541759	
9.233001	19.42824	1.541759	
9.2335	19.42824	1.541759	
9.234	19.42824	1.541759	
9.234501	19.42824	1.541759	
9.235001	19.42824	1.541759	
9.2355	19.42824	1.541759	
9.236	19.42824	1.541759	
9.236501	19.42824	1.541759	
9.237	19.42824	1.541759	
9.2375	19.42824	1.541759	
9.238001	19.42824	1.541759	
9.238501	19.42824	1.541759	
9.239	19.42824	1.541759	
9.2395	19.42824	1.541759	
9.240001	19.42824	1.541759	
9.2405	19.42824	1.541759	
9.241	19.42824	1.541759	
9.241501	19.42824	1.541759	
9.242001	19.42824	1.541759	
9.2425	19.42824	1.541759	
9.243	19.42824	1.541759	
9.243501	19.42824	1.541759	
9.244	19.42824	1.541759	
9.2445	19.42824	1.541759	
9.245001	19.42824	1.541759	
9.245501	19.42824	1.541759	
9.246	19.42824	1.541759	
9.2465	19.42824	1.541759	
9.247001	19.42824	1.541759	
9.2475	19.42824	1.541759	
9.248	19.42824	1.541759	
9.248501	19.42824	1.541759	
9.249001	19.42824	1.541759	
9.2495	19.42824	1.541759	
9.25	19.42824	1.541759	
9.250501	19.42824	1.541759	
9.251	19.42824	1.541759	
9.2515	19.42824	1.541759	
9.252001	19.42824	1.541759	
9.252501	19.42824	1.541759	
9.253	19.42824	1.541759	
9.2535	19.42824	1.541759	
9.254001	19.42824	1.541759	
9.2545	19.42824	1.541759	
9.255	19.42824	1.541759	
9.255501	19.42824	1.541759	
9.256001	19.42824	1.541759	
9.2565	19.42824	1.541759	
9.257	19.42824	1.541759	
9.257501	19.42824	1.541759	
9.258	19.42824	1.541759	
9.2585	19.42824	1.541759	
9.259001	19.42824	1.541759	
9.259501	19.42824	1.541759	
9.26	19.42824	1.541759	
9.260501	19.42824	1.541759	
9.261001	19.42824	1.541759	
9.2615	19.42824	1.541759	
9.262	19.42824	1.541759	
9.262501	19.42824	1.541759	
9.263	19.42824	1.541759	
9.2635	19.42824	1.541759	
9.264001	19.42824	1.541759	
9.264501	19.42824	1.541759	
9.265	19.42824	1.541759	
9.2655	19.42824	1.541759	
9.266001	19.42824	1.541759	
9.2665	19.42824	1.541759	
9.267	19.42824	1.541759	
9.267501	19.42824	1.541759	
9.268001	19.42824	1.541759	
9.2685	19.42824	1.541759	
9.269	19.42824	1.541759	
9.269501	19.42824	1.541759	
9.27	19.42824	1.541759	
9.2705	19.42824	1.541759	
9.271001	19.42824	1.541759	
9.271501	19.42824	1.541759	
9.272	19.42824	1.541759	
9.2725	19.42824	1.541759	
9.273001	19.42824	1.541759	
9.2735	19.42824	1.541759	
9.274	19.42824	1.541759	
9.274501	19.42824	1.541759	
9.275001	19.42824	1.541759	
9.2755	19.42824	1.541759	
9.276	19.42824	1.541759	
9.276501	19.42824	1.541759	
9.277	19.42824	1.541759	
9.2775	19.42824	1.541759	
9.278001	19.42824	1.541759	
9.278501	19.42824	1.541759	
9.279	19.42824	1.541759	
9.2795	19.42824	1.541759	
9.280001	19.42824	1.541759	
9.2805	19.42824	1.541759	
9.281	19.42824	1.541759	
9.281501	19.42824	1.541759	
9.282001	19.42824	1.541759	
9.2825	19.42824	1.541759	
9.283	19.42824	1.541759	
9.283501	19.42824	1.541759	
9.284	19.42824	1.541759	
9.2845	19.42824	1.541759	
9.285001	19.42824	1.541759	
9.285501	19.42824	1.541759	
9.286	19.42824	1.541759	
9.2865	19.42824	1.541759	
9.287001	19.42824	1.541759	
9.2875	19.42824	1.541759	
9.288	19.42824	1.541759	
9.288501	19.42824	1.541759	
9.289001	19.42824	1.541759	
9.2895	19.42824	1.541759	
9.290001	19.42824	1.541759	
9.290501	19.42824	1.541759	
9.291	19.42824	1.541759	
9.2915	19.42824	1.541759	
9.292001	19.42824	1.541759	
9.2925	19.42824	1.541759	
9.293	19.42824	1.541759	
9.293501	19.42824	1.541759	
9.294001	19.42824	1.541759	
9.2945	19.42824	1.541759	
9.295	19.42824	1.541759	
9.295501	19.42824	1.541759	
9.296	19.42824	1.541759	
9.2965	19.42824	1.541759	
9.297001	19.42824	1.541759	
9.297501	19.42824	1.541759	
9.298	19.42824	1.541759	
9.2985	19.42824	1.541759	
9.299001	19.42824	1.541759	
9.2995	19.42824	1.541759	
9.3	19.42824	1.541759	
9.300501	19.42824	1.541759	
9.301001	19.42824	1.541759	
9.3015	19.42824	1.541759	
9.302	19.42824	1.541759	
9.302501	19.42824	1.541759	
9.303	19.42824	1.541759	
9.3035	19.42824	1.541759	
9.304001	19.42824	1.541759	
9.304501	19.42824	1.541759	
9.305	19.42824	1.541759	
9.3055	19.42824	1.541759	
9.306001	19.42824	1.541759	
9.3065	19.42824	1.541759	
9.307	19.42824	1.541759	
9.307501	19.42824	1.541759	
9.308001	19.42824	1.541759	
9.3085	19.42824	1.541759	
9.309	19.42824	1.541759	
9.309501	19.42824	1.541759	
9.31	19.42824	1.541759	
9.3105	19.42824	1.541759	
9.311001	19.42824	1.541759	
9.311501	19.42824	1.541759	
9.312	19.42824	1.541759	
9.3125	19.42824	1.541759	
9.313001	19.42824	1.541759	
9.3135	19.42824	1.541759	
9.314	19.42824	1.541759	
9.314501	19.42824	1.541759	
9.315001	19.42824	1.541759	
9.3155	19.42824	1.541759	
9.316	19.42824	1.541759	
9.316501	19.42824	1.541759	
9.317	19.42824	1.541759	
9.3175	19.42824	1.541759	
9.318001	19.42824	1.541759	
9.318501	19.42824	1.541759	
9.319	19.42824	1.541759	
9.3195	19.42824	1.541759	
9.320001	19.42824	1.541759	
9.3205	19.42824	1.541759	
9.321	19.42824	1.541759	
9.321501	19.42824	1.541759	
9.322001	19.42824	1.541759	
9.3225	19.42824	1.541759	
9.323001	19.42824	1.541759	
9.323501	19.42824	1.541759	
9.324	19.42824	1.541759	
9.3245	19.42824	1.541759	
9.325001	19.42824	1.541759	
9.3255	19.42824	1.541759	
9.326	19.42824	1.541759	
9.326501	19.42824	1.541759	
9.327001	19.42824	1.541759	
9.3275	19.42824	1.541759	
9.328	19.42824	1.541759	
9.328501	19.42824	1.541759	
9.329	19.42824	1.541759	
9.3295	19.42824	1.541759	
9.330001	19.42824	1.541759	
9.330501	19.42824	1.541759	
9.331	19.42824	1.541759	
9.3315	19.42824	1.541759	
9.332001	19.42824	1.541759	
9.3325	19.42824	1.541759	
9.333	19.42824	1.541759	
9.333501	19.42824	1.541759	
9.334001	19.42824	1.541759	
9.3345	19.42824	1.541759	
9.335	19.42824	1.541759	
9.335501	19.42824	1.541759	
9.336	19.42824	1.541759	
9.3365	19.42824	1.541759	
9.337001	19.42824	1.541759	
9.337501	19.42824	1.541759	
9.338	19.42824	1.541759	
9.3385	19.42824	1.541759	
9.339001	19.42824	1.541759	
9.3395	19.42824	1.541759	
9.34	19.42824	1.541759	
9.340501	19.42824	1.541759	
9.341001	19.42824	1.541759	
9.3415	19.42824	1.541759	
9.342	19.42824	1.541759	
9.342501	19.42824	1.541759	
9.343	19.42824	1.541759	
9.3435	19.42824	1.541759	
9.344001	19.42824	1.541759	
9.344501	19.42824	1.541759	
9.345	19.42824	1.541759	
9.3455	19.42824	1.541759	
9.346001	19.42824	1.541759	
9.3465	19.42824	1.541759	
9.347	19.42824	1.541759	
9.347501	19.42824	1.541759	
9.348001	19.42824	1.541759	
9.3485	19.42824	1.541759	
9.349	19.42824	1.541759	
9.349501	19.42824	1.541759	
9.35	19.42824	1.541759	
9.3505	19.42824	1.541759	
9.351001	19.42824	1.541759	
9.351501	19.42824	1.541759	
9.352	19.42824	1.541759	
9.352501	19.42824	1.541759	
9.353001	19.42824	1.541759	
9.3535	19.42824	1.541759	
9.354	19.42824	1.541759	
9.354501	19.42824	1.541759	
9.355	19.42824	1.541759	
9.3555	19.42824	1.541759	
9.356001	19.42824	1.541759	
9.356501	19.42824	1.541759	
9.357	19.42824	1.541759	
9.3575	19.42824	1.541759	
9.358001	19.42824	1.541759	
9.3585	19.42824	1.541759	
9.359	19.42824	1.541759	
9.359501	19.42824	1.541759	
9.360001	19.42824	1.541759	
9.3605	19.42824	1.541759	
9.361	19.42824	1.541759	
9.361501	19.42824	1.541759	
9.362	19.42824	1.541759	
9.3625	19.42824	1.541759	
9.363001	19.42824	1.541759	
9.363501	19.42824	1.541759	
9.364	19.42824	1.541759	
9.3645	19.42824	1.541759	
9.365001	19.42824	1.541759	
9.3655	19.42824	1.541759	
9.366	19.42824	1.541759	
9.366501	19.42824	1.541759	
9.367001	19.42824	1.541759	
9.3675	19.42824	1.541759	
9.368	19.42824	1.541759	
9.368501	19.42824	1.541759	
9.369	19.42824	1.541759	
9.3695	19.42824	1.541759	
9.370001	19.42824	1.541759	
9.370501	19.42824	1.541759	
9.371	19.42824	1.541759	
9.3715	19.42824	1.541759	
9.372001	19.42824	1.541759	
9.3725	19.42824	1.541759	
9.373	19.42824	1.541759	
9.373501	19.42824	1.541759	
9.374001	19.42824	1.541759	
9.3745	19.42824	1.541759	
9.375	19.42824	1.541759	
9.375501	19.42824	1.541759	
9.376	19.42824	1.541759	
9.3765	19.42824	1.541759	
9.377001	19.42824	1.541759	
9.377501	19.42824	1.541759	
9.378	19.42824	1.541759	
9.3785	19.42824	1.541759	
9.379001	19.42824	1.541759	
9.3795	19.42824	1.541759	
9.38	19.42824	1.541759	
9.380501	19.42824	1.541759	
9.381001	19.42824	1.541759	
9.3815	19.42824	1.541759	
9.382	19.42824	1.541759	
9.382501	19.42824	1.541759	
9.383	19.42824	1.541759	
9.3835	19.42824	1.541759	
9.384001	19.42824	1.541759	
9.384501	19.42824	1.541759	
9.385	19.42824	1.541759	
9.385501	19.42824	1.541759	
9.386001	19.42824	1.541759	
9.3865	19.42824	1.541759	
9.387	19.42824	1.541759	
9.387501	19.42824	1.541759	
9.388	19.42824	1.541759	
9.3885	19.42824	1.541759	
9.389001	19.42824	1.541759	
9.389501	19.42824	1.541759	
9.39	19.42824	1.541759	
9.3905	19.42824	1.541759	
9.391001	19.42824	1.541759	
9.3915	19.42824	1.541759	
9.392	19.42824	1.541759	
9.392501	19.42824	1.541759	
9.393001	19.42824	1.541759	
9.3935	19.42824	1.541759	
9.394	19.42824	1.541759	
9.394501	19.42824	1.541759	
9.395	19.42824	1.541759	
9.3955	19.42824	1.541759	
9.396001	19.42824	1.541759	
9.396501	19.42824	1.541759	
9.397	19.42824	1.541759	
9.3975	19.42824	1.541759	
9.398001	19.42824	1.541759	
9.3985	19.42824	1.541759	
9.399	19.42824	1.541759	
9.399501	19.42824	1.541759	
9.400001	19.42824	1.541759	
9.4005	19.42824	1.541759	
9.401	19.42824	1.541759	
9.401501	19.42824	1.541759	
9.402	19.42824	1.541759	
9.4025	19.42824	1.541759	
9.403001	19.42824	1.541759	
9.403501	19.42824	1.541759	
9.404	19.42824	1.541759	
9.4045	19.42824	1.541759	
9.405001	19.42824	1.541759	
9.4055	19.42824	1.541759	
9.406	19.42824	1.541759	
9.406501	19.42824	1.541759	
9.407001	19.42824	1.541759	
9.4075	19.42824	1.541759	
9.408	19.42824	1.541759	
9.408501	19.42824	1.541759	
9.409	19.42824	1.541759	
9.4095	19.42824	1.541759	
9.410001	19.42824	1.541759	
9.410501	19.42824	1.541759	
9.411	19.42824	1.541759	
9.4115	19.42824	1.541759	
9.412001	19.42824	1.541759	
9.4125	19.42824	1.541759	
9.413	19.42824	1.541759	
9.413501	19.42824	1.541759	
9.414001	19.42824	1.541759	
9.4145	19.42824	1.541759	
9.415001	19.42824	1.541759	
9.415501	19.42824	1.541759	
9.416	19.42824	1.541759	
9.4165	19.42824	1.541759	
9.417001	19.42824	1.541759	
9.4175	19.42824	1.541759	
9.418	19.42824	1.541759	
9.418501	19.42824	1.541759	
9.419001	19.42824	1.541759	
9.4195	19.42824	1.541759	
9.42	19.42824	1.541759	
9.420501	19.42824	1.541759	
9.421	19.42824	1.541759	
9.4215	19.42824	1.541759	
9.422001	19.42824	1.541759	
9.422501	19.42824	1.541759	
9.423	19.42824	1.541759	
9.4235	19.42824	1.541759	
9.424001	19.42824	1.541759	
9.4245	19.42824	1.541759	
9.425	19.42824	1.541759	
9.425501	19.42824	1.541759	
9.426001	19.42824	1.541759	
9.4265	19.42824	1.541759	
9.427	19.42824	1.541759	
9.427501	19.42824	1.541759	
9.428	19.42824	1.541759	
9.4285	19.42824	1.541759	
9.429001	19.42824	1.541759	
9.429501	19.42824	1.541759	
9.43	19.42824	1.541759	
9.4305	19.42824	1.541759	
9.431001	19.42824	1.541759	
9.4315	19.42824	1.541759	
9.432	19.42824	1.541759	
9.432501	19.42824	1.541759	
9.433001	19.42824	1.541759	
9.4335	19.42824	1.541759	
9.434	19.42824	1.541759	
9.434501	19.42824	1.541759	
9.435	19.42824	1.541759	
9.4355	19.42824	1.541759	
9.436001	19.42824	1.541759	
9.436501	19.42824	1.541759	
9.437	19.42824	1.541759	
9.4375	19.42824	1.541759	
9.438001	19.42824	1.541759	
9.4385	19.42824	1.541759	
9.439	19.42824	1.541759	
9.439501	19.42824	1.541759	
9.440001	19.42824	1.541759	
9.4405	19.42824	1.541759	
9.441	19.42824	1.541759	
9.441501	19.42824	1.541759	
9.442	19.42824	1.541759	
9.4425	19.42824	1.541759	
9.443001	19.42824	1.541759	
9.443501	19.42824	1.541759	
9.444	19.42824	1.541759	
9.444501	19.42824	1.541759	
9.445001	19.42824	1.541759	
9.4455	19.42824	1.541759	
9.446	19.42824	1.541759	
9.446501	19.42824	1.541759	
9.447001	19.42824	1.541759	
9.4475	19.42824	1.541759	
9.448001	19.42824	1.541759	
9.448501	19.42824	1.541759	
9.449	19.42824	1.541759	
9.4495	19.42824	1.541759	
9.450001	19.42824	1.541759	
