Time	S1I1Vm	S1I2Vm	S1F1Vm	S1F2Vm	S1F1Ia	S1I2Ia	S1F2FF	S1F1FF	S2F1	
0.4236	-0.09859102	-0.09314074	0.1625465	-0.004963413	0	6.976395E-09	0.3251829	0.6976395	0.1365157	
0.4238	-0.09859274	-0.09313615	0.1643992	-0.004568942	0	7.031977E-09	0.3271553	0.7031977	0.134523	
0.424	-0.09859517	-0.09312956	0.1643992	-0.004568942	0	7.031977E-09	0.3271553	0.7031977	0.134523	
0.4242	-0.0985975	-0.09312323	0.1643992	-0.004568942	0	7.031977E-09	0.3271553	0.7031977	0.134523	
0.4244	-0.09859975	-0.09311714	0.1643992	-0.004568942	0	7.031977E-09	0.3271553	0.7031977	0.134523	
0.4246	-0.09860191	-0.0931113	0.1643992	-0.004568942	0	7.031977E-09	0.3271553	0.7031977	0.134523	
0.4248	-0.09860398	-0.09310568	0.1643992	-0.004568942	0	7.031977E-09	0.3271553	0.7031977	0.134523	
0.425	-0.09860598	-0.09310028	0.1643992	-0.004568942	0	7.031977E-09	0.3271553	0.7031977	0.134523	
0.4252	-0.09860789	-0.09309509	0.1643992	-0.004568942	0	7.031977E-09	0.3271553	0.7031977	0.134523	
0.4254	-0.09860972	-0.09309011	0.1643992	-0.004568942	0	7.031977E-09	0.3271553	0.7031977	0.134523	
0.4256	-0.0986115	-0.09308533	0.1643992	-0.004568942	0	7.031977E-09	0.3271553	0.7031977	0.134523	
0.4258	-0.09861319	-0.09308073	0.1662543	-0.004174367	0	7.08763E-09	0.3291282	0.7087631	0.1325555	
0.426	-0.09861559	-0.09307413	0.1662543	-0.004174367	0	7.08763E-09	0.3291282	0.7087631	0.1325555	
0.4262	-0.0986179	-0.09306779	0.1662543	-0.004174367	0	7.08763E-09	0.3291282	0.7087631	0.1325555	
0.4264	-0.09862012	-0.09306169	0.1662543	-0.004174367	0	7.08763E-09	0.3291282	0.7087631	0.1325555	
0.4266	-0.09862225	-0.09305584	0.1662543	-0.004174367	0	7.08763E-09	0.3291282	0.7087631	0.1325555	
0.4268	-0.09862429	-0.09305022	0.1662543	-0.004174367	0	7.08763E-09	0.3291282	0.7087631	0.1325555	
0.427	-0.09862626	-0.09304482	0.1662543	-0.004174367	0	7.08763E-09	0.3291282	0.7087631	0.1325555	
0.4272	-0.09862815	-0.09303962	0.1662543	-0.004174367	0	7.08763E-09	0.3291282	0.7087631	0.1325555	
0.4274	-0.09862997	-0.09303463	0.1662543	-0.004174367	0	7.08763E-09	0.3291282	0.7087631	0.1325555	
0.4276	-0.09863172	-0.09302984	0.1662543	-0.004174367	0	7.08763E-09	0.3291282	0.7087631	0.1325555	
0.4278	-0.09863339	-0.09302523	0.1681118	-0.00377968	0	7.143354E-09	0.3311016	0.7143354	0.1306129	
0.428	-0.09863576	-0.09301862	0.1681118	-0.00377968	0	7.143354E-09	0.3311016	0.7143354	0.1306129	
0.4282	-0.09863804	-0.09301227	0.1681118	-0.00377968	0	7.143354E-09	0.3311016	0.7143354	0.1306129	
0.4284	-0.09864023	-0.09300616	0.1681118	-0.00377968	0	7.143354E-09	0.3311016	0.7143354	0.1306129	
0.4286	-0.09864234	-0.09300031	0.1681118	-0.00377968	0	7.143354E-09	0.3311016	0.7143354	0.1306129	
0.4288	-0.09864436	-0.09299468	0.1681118	-0.00377968	0	7.143354E-09	0.3311016	0.7143354	0.1306129	
0.429	-0.0986463	-0.09298927	0.1681118	-0.00377968	0	7.143354E-09	0.3311016	0.7143354	0.1306129	
0.4292	-0.09864816	-0.09298407	0.1681118	-0.00377968	0	7.143354E-09	0.3311016	0.7143354	0.1306129	
0.4294	-0.09864996	-0.09297907	0.1681118	-0.00377968	0	7.143354E-09	0.3311016	0.7143354	0.1306129	
0.4296	-0.09865168	-0.09297427	0.1681118	-0.00377968	0	7.143354E-09	0.3311016	0.7143354	0.1306129	
0.4298	-0.09865334	-0.09296965	0.1699716	-0.003384888	0	7.199148E-09	0.3330756	0.7199149	0.1286949	
0.43	-0.09865568	-0.09296302	0.1699716	-0.003384888	0	7.199148E-09	0.3330756	0.7199149	0.1286949	
0.4302	-0.09865793	-0.09295666	0.1699716	-0.003384888	0	7.199148E-09	0.3330756	0.7199149	0.1286949	
0.4304	-0.09866009	-0.09295055	0.1699716	-0.003384888	0	7.199148E-09	0.3330756	0.7199149	0.1286949	
0.4306	-0.09866216	-0.09294469	0.1699716	-0.003384888	0	7.199148E-09	0.3330756	0.7199149	0.1286949	
0.4308	-0.09866416	-0.09293905	0.1699716	-0.003384888	0	7.199148E-09	0.3330756	0.7199149	0.1286949	
0.431	-0.09866608	-0.09293363	0.1699716	-0.003384888	0	7.199148E-09	0.3330756	0.7199149	0.1286949	
0.4312	-0.09866791	-0.09292843	0.1699716	-0.003384888	0	7.199148E-09	0.3330756	0.7199149	0.1286949	
0.4314	-0.09866969	-0.09292343	0.1699716	-0.003384888	0	7.199148E-09	0.3330756	0.7199149	0.1286949	
0.4316	-0.09867138	-0.09291862	0.1699716	-0.003384888	0	7.199148E-09	0.3330756	0.7199149	0.1286949	
0.4318	-0.09867302	-0.092914	0.1718337	-0.002989992	0	7.255011E-09	0.33505	0.7255011	0.1268014	
0.432	-0.09867533	-0.09290737	0.1718337	-0.002989992	0	7.255011E-09	0.33505	0.7255011	0.1268014	
0.4322	-0.09867755	-0.092901	0.1718337	-0.002989992	0	7.255011E-09	0.33505	0.7255011	0.1268014	
0.4324	-0.09867968	-0.09289488	0.1718337	-0.002989992	0	7.255011E-09	0.33505	0.7255011	0.1268014	
0.4326	-0.09868174	-0.09288901	0.1718337	-0.002989992	0	7.255011E-09	0.33505	0.7255011	0.1268014	
0.4328	-0.09868371	-0.09288336	0.1718337	-0.002989992	0	7.255011E-09	0.33505	0.7255011	0.1268014	
0.433	-0.0986856	-0.09287794	0.1718337	-0.002989992	0	7.255011E-09	0.33505	0.7255011	0.1268014	
0.4332	-0.09868742	-0.09287272	0.1718337	-0.002989992	0	7.255011E-09	0.33505	0.7255011	0.1268014	
0.4334	-0.09868916	-0.09286772	0.1718337	-0.002989992	0	7.255011E-09	0.33505	0.7255011	0.1268014	
0.4336	-0.09869085	-0.0928629	0.1718337	-0.002989992	0	7.255011E-09	0.33505	0.7255011	0.1268014	
0.4338	-0.09869245	-0.09285828	0.173698	-0.002594993	0	7.310941E-09	0.337025	0.7310941	0.1249322	
0.434	-0.09869473	-0.09285165	0.173698	-0.002594993	0	7.310941E-09	0.337025	0.7310941	0.1249322	
0.4342	-0.09869693	-0.09284527	0.173698	-0.002594993	0	7.310941E-09	0.337025	0.7310941	0.1249322	
0.4344	-0.09869903	-0.09283914	0.173698	-0.002594993	0	7.310941E-09	0.337025	0.7310941	0.1249322	
0.4346	-0.09870106	-0.09283326	0.173698	-0.002594993	0	7.310941E-09	0.337025	0.7310941	0.1249322	
0.4348	-0.098703	-0.0928276	0.173698	-0.002594993	0	7.310941E-09	0.337025	0.7310941	0.1249322	
0.435	-0.09870487	-0.09282217	0.173698	-0.002594993	0	7.310941E-09	0.337025	0.7310941	0.1249322	
0.4352	-0.09870666	-0.09281696	0.173698	-0.002594993	0	7.310941E-09	0.337025	0.7310941	0.1249322	
0.4354	-0.09870839	-0.09281194	0.173698	-0.002594993	0	7.310941E-09	0.337025	0.7310941	0.1249322	
0.4356	-0.09871005	-0.09280713	0.173698	-0.002594993	0	7.310941E-09	0.337025	0.7310941	0.1249322	
0.4358	-0.09871164	-0.09280249	0.1755646	-0.002199896	0	7.366937E-09	0.3390005	0.7366937	0.123087	
0.436	-0.09871389	-0.09279586	0.1755646	-0.002199896	0	7.366937E-09	0.3390005	0.7366937	0.123087	
0.4362	-0.09871606	-0.09278946	0.1755646	-0.002199896	0	7.366937E-09	0.3390005	0.7366937	0.123087	
0.4364	-0.09871814	-0.09278333	0.1755646	-0.002199896	0	7.366937E-09	0.3390005	0.7366937	0.123087	
0.4366	-0.09872014	-0.09277745	0.1755646	-0.002199896	0	7.366937E-09	0.3390005	0.7366937	0.123087	
0.4368	-0.09872206	-0.09277178	0.1755646	-0.002199896	0	7.366937E-09	0.3390005	0.7366937	0.123087	
0.437	-0.09872391	-0.09276634	0.1755646	-0.002199896	0	7.366937E-09	0.3390005	0.7366937	0.123087	
0.4372	-0.09872568	-0.09276111	0.1755646	-0.002199896	0	7.366937E-09	0.3390005	0.7366937	0.123087	
0.4374	-0.09872738	-0.09275609	0.1755646	-0.002199896	0	7.366937E-09	0.3390005	0.7366937	0.123087	
0.4376	-0.09872902	-0.09275127	0.1755646	-0.002199896	0	7.366937E-09	0.3390005	0.7366937	0.123087	
0.4378	-0.09873059	-0.09274664	0.1774333	-0.001804695	0	7.422998E-09	0.3409765	0.7422999	0.1212656	
0.438	-0.09873282	-0.09273998	0.1774333	-0.001804695	0	7.422998E-09	0.3409765	0.7422999	0.1212656	
0.4382	-0.09873495	-0.09273359	0.1774333	-0.001804695	0	7.422998E-09	0.3409765	0.7422999	0.1212656	
0.4384	-0.09873701	-0.09272745	0.1774333	-0.001804695	0	7.422998E-09	0.3409765	0.7422999	0.1212656	
0.4386	-0.09873898	-0.09272155	0.1774333	-0.001804695	0	7.422998E-09	0.3409765	0.7422999	0.1212656	
0.4388	-0.09874088	-0.09271588	0.1774333	-0.001804695	0	7.422998E-09	0.3409765	0.7422999	0.1212656	
0.439	-0.09874271	-0.09271044	0.1774333	-0.001804695	0	7.422998E-09	0.3409765	0.7422999	0.1212656	
0.4392	-0.09874445	-0.0927052	0.1774333	-0.001804695	0	7.422998E-09	0.3409765	0.7422999	0.1212656	
0.4394	-0.09874613	-0.09270018	0.1774333	-0.001804695	0	7.422998E-09	0.3409765	0.7422999	0.1212656	
0.4396	-0.09874775	-0.09269534	0.1774333	-0.001804695	0	7.422998E-09	0.3409765	0.7422999	0.1212656	
0.4398	-0.09874929	-0.09269071	0.1793042	-0.001409404	0	7.479125E-09	0.342953	0.7479125	0.1194679	
0.44	-0.09875149	-0.09268405	0.1793042	-0.001409404	0	7.479125E-09	0.342953	0.7479125	0.1194679	
0.4402	-0.09875361	-0.09267765	0.1793042	-0.001409404	0	7.479125E-09	0.342953	0.7479125	0.1194679	
0.4404	-0.09875564	-0.09267149	0.1793042	-0.001409404	0	7.479125E-09	0.342953	0.7479125	0.1194679	
0.4406	-0.09875758	-0.09266559	0.1793042	-0.001409404	0	7.479125E-09	0.342953	0.7479125	0.1194679	
0.4408	-0.09875945	-0.09265991	0.1793042	-0.001409404	0	7.479125E-09	0.342953	0.7479125	0.1194679	
0.441	-0.09876125	-0.09265446	0.1793042	-0.001409404	0	7.479125E-09	0.342953	0.7479125	0.1194679	
0.4412	-0.09876297	-0.09264921	0.1793042	-0.001409404	0	7.479125E-09	0.342953	0.7479125	0.1194679	
0.4414	-0.09876464	-0.09264418	0.1793042	-0.001409404	0	7.479125E-09	0.342953	0.7479125	0.1194679	
0.4416	-0.09876624	-0.09263934	0.1793042	-0.001409404	0	7.479125E-09	0.342953	0.7479125	0.1194679	
0.4418	-0.09876777	-0.0926347	0.1811771	-0.001014017	0	7.535314E-09	0.3449299	0.7535314	0.1176936	
0.442	-0.09876993	-0.09262803	0.1811771	-0.001014017	0	7.535314E-09	0.3449299	0.7535314	0.1176936	
0.4422	-0.09877202	-0.09262162	0.1811771	-0.001014017	0	7.535314E-09	0.3449299	0.7535314	0.1176936	
0.4424	-0.09877402	-0.09261547	0.1811771	-0.001014017	0	7.535314E-09	0.3449299	0.7535314	0.1176936	
0.4426	-0.09877594	-0.09260955	0.1811771	-0.001014017	0	7.535314E-09	0.3449299	0.7535314	0.1176936	
0.4428	-0.09877779	-0.09260388	0.1811771	-0.001014017	0	7.535314E-09	0.3449299	0.7535314	0.1176936	
0.443	-0.09877957	-0.09259842	0.1811771	-0.001014017	0	7.535314E-09	0.3449299	0.7535314	0.1176936	
0.4432	-0.09878127	-0.09259318	0.1811771	-0.001014017	0	7.535314E-09	0.3449299	0.7535314	0.1176936	
0.4434	-0.09878291	-0.09258814	0.1811771	-0.001014017	0	7.535314E-09	0.3449299	0.7535314	0.1176936	
0.4436	-0.09878448	-0.0925833	0.1811771	-0.001014017	0	7.535314E-09	0.3449299	0.7535314	0.1176936	
0.4438	-0.098786	-0.09257864	0.1830522	-0.0006185398	0	7.591566E-09	0.3469073	0.7591565	0.1159424	
0.444	-0.09878814	-0.09257197	0.1830522	-0.0006185398	0	7.591566E-09	0.3469073	0.7591565	0.1159424	
0.4442	-0.09879019	-0.09256556	0.1830522	-0.0006185398	0	7.591566E-09	0.3469073	0.7591565	0.1159424	
0.4444	-0.09879217	-0.0925594	0.1830522	-0.0006185398	0	7.591566E-09	0.3469073	0.7591565	0.1159424	
0.4446	-0.09879407	-0.09255348	0.1830522	-0.0006185398	0	7.591566E-09	0.3469073	0.7591565	0.1159424	
0.4448	-0.09879589	-0.0925478	0.1830522	-0.0006185398	0	7.591566E-09	0.3469073	0.7591565	0.1159424	
0.445	-0.09879765	-0.09254234	0.1830522	-0.0006185398	0	7.591566E-09	0.3469073	0.7591565	0.1159424	
0.4452	-0.09879933	-0.09253709	0.1830522	-0.0006185398	0	7.591566E-09	0.3469073	0.7591565	0.1159424	
0.4454	-0.09880095	-0.09253205	0.1830522	-0.0006185398	0	7.591566E-09	0.3469073	0.7591565	0.1159424	
0.4456	-0.09880251	-0.0925272	0.1830522	-0.0006185398	0	7.591566E-09	0.3469073	0.7591565	0.1159424	
0.4458	-0.098804	-0.09252255	0.1849293	-0.0002229661	0	7.647878E-09	0.3488852	0.7647878	0.1142142	
0.446	-0.09880611	-0.09251586	0.1849293	-0.0002229661	0	7.647878E-09	0.3488852	0.7647878	0.1142142	
0.4462	-0.09880815	-0.09250944	0.1849293	-0.0002229661	0	7.647878E-09	0.3488852	0.7647878	0.1142142	
0.4464	-0.09881009	-0.09250326	0.1849293	-0.0002229661	0	7.647878E-09	0.3488852	0.7647878	0.1142142	
0.4466	-0.09881197	-0.09249733	0.1849293	-0.0002229661	0	7.647878E-09	0.3488852	0.7647878	0.1142142	
0.4468	-0.09881376	-0.09249165	0.1849293	-0.0002229661	0	7.647878E-09	0.3488852	0.7647878	0.1142142	
0.447	-0.0988155	-0.09248617	0.1849293	-0.0002229661	0	7.647878E-09	0.3488852	0.7647878	0.1142142	
0.4472	-0.09881716	-0.09248092	0.1849293	-0.0002229661	0	7.647878E-09	0.3488852	0.7647878	0.1142142	
0.4474	-0.09881876	-0.09247587	0.1849293	-0.0002229661	0	7.647878E-09	0.3488852	0.7647878	0.1142142	
0.4476	-0.09882029	-0.09247102	0.1849293	-0.0002229661	0	7.647878E-09	0.3488852	0.7647878	0.1142142	
0.4478	-0.09882176	-0.09246635	0.1868084	0.000172697	0	7.704252E-09	0.3508635	0.7704252	0.1125088	
0.448	-0.09882385	-0.09245966	0.1868084	0.000172697	0	7.704252E-09	0.3508635	0.7704252	0.1125088	
0.4482	-0.09882584	-0.09245324	0.1868084	0.000172697	0	7.704252E-09	0.3508635	0.7704252	0.1125088	
0.4484	-0.09882776	-0.09244706	0.1868084	0.000172697	0	7.704252E-09	0.3508635	0.7704252	0.1125088	
0.4486	-0.09882961	-0.09244113	0.1868084	0.000172697	0	7.704252E-09	0.3508635	0.7704252	0.1125088	
0.4488	-0.09883139	-0.09243543	0.1868084	0.000172697	0	7.704252E-09	0.3508635	0.7704252	0.1125088	
0.449	-0.0988331	-0.09242995	0.1868084	0.000172697	0	7.704252E-09	0.3508635	0.7704252	0.1125088	
0.4492	-0.09883474	-0.09242469	0.1868084	0.000172697	0	7.704252E-09	0.3508635	0.7704252	0.1125088	
0.4494	-0.09883631	-0.09241963	0.1868084	0.000172697	0	7.704252E-09	0.3508635	0.7704252	0.1125088	
0.4496	-0.09883782	-0.09241477	0.1868084	0.000172697	0	7.704252E-09	0.3508635	0.7704252	0.1125088	
0.4498	-0.09883928	-0.0924101	0.1886895	0.000568442	0	7.760685E-09	0.3528422	0.7760684	0.1108259	
0.45	-0.09884134	-0.0924034	0.1886895	0.000568442	0	7.760685E-09	0.3528422	0.7760684	0.1108259	
0.4502	-0.09884331	-0.09239697	0.1886895	0.000568442	0	7.760685E-09	0.3528422	0.7760684	0.1108259	
0.4504	-0.09884521	-0.09239079	0.1886895	0.000568442	0	7.760685E-09	0.3528422	0.7760684	0.1108259	
0.4506	-0.09884704	-0.09238486	0.1886895	0.000568442	0	7.760685E-09	0.3528422	0.7760684	0.1108259	
0.4508	-0.09884879	-0.09237915	0.1886895	0.000568442	0	7.760685E-09	0.3528422	0.7760684	0.1108259	
0.451	-0.09885048	-0.09237366	0.1886895	0.000568442	0	7.760685E-09	0.3528422	0.7760684	0.1108259	
0.4512	-0.0988521	-0.09236839	0.1886895	0.000568442	0	7.760685E-09	0.3528422	0.7760684	0.1108259	
0.4514	-0.09885366	-0.09236334	0.1886895	0.000568442	0	7.760685E-09	0.3528422	0.7760684	0.1108259	
0.4516	-0.09885515	-0.09235848	0.1886895	0.000568442	0	7.760685E-09	0.3528422	0.7760684	0.1108259	
0.4518	-0.09885658	-0.09235381	0.1905726	0.0009642765	0	7.817176E-09	0.3548214	0.7817177	0.1091653	
0.452	-0.09885861	-0.0923471	0.1905726	0.0009642765	0	7.817176E-09	0.3548214	0.7817177	0.1091653	
0.4522	-0.09886056	-0.09234066	0.1905726	0.0009642765	0	7.817176E-09	0.3548214	0.7817177	0.1091653	
0.4524	-0.09886244	-0.09233447	0.1905726	0.0009642765	0	7.817176E-09	0.3548214	0.7817177	0.1091653	
0.4526	-0.09886424	-0.09232853	0.1905726	0.0009642765	0	7.817176E-09	0.3548214	0.7817177	0.1091653	
0.4528	-0.09886597	-0.09232281	0.1905726	0.0009642765	0	7.817176E-09	0.3548214	0.7817177	0.1091653	
0.453	-0.09886764	-0.09231733	0.1905726	0.0009642765	0	7.817176E-09	0.3548214	0.7817177	0.1091653	
0.4532	-0.09886923	-0.09231206	0.1905726	0.0009642765	0	7.817176E-09	0.3548214	0.7817177	0.1091653	
0.4534	-0.09887077	-0.09230699	0.1905726	0.0009642765	0	7.817176E-09	0.3548214	0.7817177	0.1091653	
0.4536	-0.09887224	-0.09230212	0.1905726	0.0009642765	0	7.817176E-09	0.3548214	0.7817177	0.1091653	
0.4538	-0.09887366	-0.09229745	0.1924575	0.001360193	0	7.873726E-09	0.356801	0.7873726	0.1075269	
0.454	-0.09887566	-0.09229074	0.1924575	0.001360193	0	7.873726E-09	0.356801	0.7873726	0.1075269	
0.4542	-0.09887758	-0.09228428	0.1924575	0.001360193	0	7.873726E-09	0.356801	0.7873726	0.1075269	
0.4544	-0.09887943	-0.09227809	0.1924575	0.001360193	0	7.873726E-09	0.356801	0.7873726	0.1075269	
0.4546	-0.0988812	-0.09227214	0.1924575	0.001360193	0	7.873726E-09	0.356801	0.7873726	0.1075269	
0.4548	-0.09888291	-0.09226642	0.1924575	0.001360193	0	7.873726E-09	0.356801	0.7873726	0.1075269	
0.455	-0.09888455	-0.09226093	0.1924575	0.001360193	0	7.873726E-09	0.356801	0.7873726	0.1075269	
0.4552	-0.09888612	-0.09225564	0.1924575	0.001360193	0	7.873726E-09	0.356801	0.7873726	0.1075269	
0.4554	-0.09888764	-0.09225057	0.1924575	0.001360193	0	7.873726E-09	0.356801	0.7873726	0.1075269	
0.4556	-0.09888909	-0.0922457	0.1924575	0.001360193	0	7.873726E-09	0.356801	0.7873726	0.1075269	
0.4558	-0.09889049	-0.09224101	0.1943444	0.001756191	0	7.930332E-09	0.358781	0.7930332	0.1059103	
0.456	-0.09889247	-0.09223429	0.1943444	0.001756191	0	7.930332E-09	0.358781	0.7930332	0.1059103	
0.4562	-0.09889437	-0.09222784	0.1943444	0.001756191	0	7.930332E-09	0.358781	0.7930332	0.1059103	
0.4564	-0.09889619	-0.09222163	0.1943444	0.001756191	0	7.930332E-09	0.358781	0.7930332	0.1059103	
0.4566	-0.09889794	-0.09221567	0.1943444	0.001756191	0	7.930332E-09	0.358781	0.7930332	0.1059103	
0.4568	-0.09889963	-0.09220995	0.1943444	0.001756191	0	7.930332E-09	0.358781	0.7930332	0.1059103	
0.457	-0.09890124	-0.09220445	0.1943444	0.001756191	0	7.930332E-09	0.358781	0.7930332	0.1059103	
0.4572	-0.0989028	-0.09219916	0.1943444	0.001756191	0	7.930332E-09	0.358781	0.7930332	0.1059103	
0.4574	-0.0989043	-0.0921941	0.1943444	0.001756191	0	7.930332E-09	0.358781	0.7930332	0.1059103	
0.4576	-0.09890573	-0.09218922	0.1943444	0.001756191	0	7.930332E-09	0.358781	0.7930332	0.1059103	
0.4578	-0.09890711	-0.09218453	0.1962331	0.002152264	0	7.986994E-09	0.3607613	0.7986994	0.1043153	
0.458	-0.09890907	-0.0921778	0.1962331	0.002152264	0	7.986994E-09	0.3607613	0.7986994	0.1043153	
0.4582	-0.09891094	-0.09217134	0.1962331	0.002152264	0	7.986994E-09	0.3607613	0.7986994	0.1043153	
0.4584	-0.09891275	-0.09216513	0.1962331	0.002152264	0	7.986994E-09	0.3607613	0.7986994	0.1043153	
0.4586	-0.09891447	-0.09215917	0.1962331	0.002152264	0	7.986994E-09	0.3607613	0.7986994	0.1043153	
0.4588	-0.09891614	-0.09215344	0.1962331	0.002152264	0	7.986994E-09	0.3607613	0.7986994	0.1043153	
0.459	-0.09891773	-0.09214792	0.1962331	0.002152264	0	7.986994E-09	0.3607613	0.7986994	0.1043153	
0.4592	-0.09891926	-0.09214264	0.1962331	0.002152264	0	7.986994E-09	0.3607613	0.7986994	0.1043153	
0.4594	-0.09892074	-0.09213756	0.1962331	0.002152264	0	7.986994E-09	0.3607613	0.7986994	0.1043153	
0.4596	-0.09892216	-0.09213267	0.1962331	0.002152264	0	7.986994E-09	0.3607613	0.7986994	0.1043153	
0.4598	-0.09892351	-0.09212799	0.1981237	0.002548419	0	8.043711E-09	0.3627421	0.8043711	0.1027418	
0.46	-0.09892544	-0.09212125	0.1981237	0.002548419	0	8.043711E-09	0.3627421	0.8043711	0.1027418	
0.4602	-0.09892728	-0.09211478	0.1981237	0.002548419	0	8.043711E-09	0.3627421	0.8043711	0.1027418	
0.4604	-0.09892906	-0.09210856	0.1981237	0.002548419	0	8.043711E-09	0.3627421	0.8043711	0.1027418	
0.4606	-0.09893077	-0.09210259	0.1981237	0.002548419	0	8.043711E-09	0.3627421	0.8043711	0.1027418	
0.4608	-0.09893241	-0.09209686	0.1981237	0.002548419	0	8.043711E-09	0.3627421	0.8043711	0.1027418	
0.461	-0.09893398	-0.09209134	0.1981237	0.002548419	0	8.043711E-09	0.3627421	0.8043711	0.1027418	
0.4612	-0.09893549	-0.09208605	0.1981237	0.002548419	0	8.043711E-09	0.3627421	0.8043711	0.1027418	
0.4614	-0.09893695	-0.09208097	0.1981237	0.002548419	0	8.043711E-09	0.3627421	0.8043711	0.1027418	
0.4616	-0.09893835	-0.09207607	0.1981237	0.002548419	0	8.043711E-09	0.3627421	0.8043711	0.1027418	
0.4618	-0.09893969	-0.09207137	0.2000161	0.002944648	0	8.100481E-09	0.3647232	0.8100481	0.1011894	
0.462	-0.09894159	-0.09206463	0.2000161	0.002944648	0	8.100481E-09	0.3647232	0.8100481	0.1011894	
0.4622	-0.09894341	-0.09205816	0.2000161	0.002944648	0	8.100481E-09	0.3647232	0.8100481	0.1011894	
0.4624	-0.09894517	-0.09205194	0.2000161	0.002944648	0	8.100481E-09	0.3647232	0.8100481	0.1011894	
0.4626	-0.09894685	-0.09204597	0.2000161	0.002944648	0	8.100481E-09	0.3647232	0.8100481	0.1011894	
0.4628	-0.09894847	-0.09204023	0.2000161	0.002944648	0	8.100481E-09	0.3647232	0.8100481	0.1011894	
0.463	-0.09895003	-0.0920347	0.2000161	0.002944648	0	8.100481E-09	0.3647232	0.8100481	0.1011894	
0.4632	-0.09895153	-0.0920294	0.2000161	0.002944648	0	8.100481E-09	0.3647232	0.8100481	0.1011894	
0.4634	-0.09895296	-0.0920243	0.2000161	0.002944648	0	8.100481E-09	0.3647232	0.8100481	0.1011894	
0.4636	-0.09895433	-0.09201942	0.2000161	0.002944648	0	8.100481E-09	0.3647232	0.8100481	0.1011894	
0.4638	-0.09895567	-0.09201472	0.2019102	0.003340952	0	8.157306E-09	0.3667048	0.8157306	0.09965812	
0.464	-0.09895753	-0.09200797	0.2019102	0.003340952	0	8.157306E-09	0.3667048	0.8157306	0.09965812	
0.4642	-0.09895933	-0.0920015	0.2019102	0.003340952	0	8.157306E-09	0.3667048	0.8157306	0.09965812	
0.4644	-0.09896107	-0.09199527	0.2019102	0.003340952	0	8.157306E-09	0.3667048	0.8157306	0.09965812	
0.4646	-0.09896273	-0.09198929	0.2019102	0.003340952	0	8.157306E-09	0.3667048	0.8157306	0.09965812	
0.4648	-0.09896433	-0.09198354	0.2019102	0.003340952	0	8.157306E-09	0.3667048	0.8157306	0.09965812	
0.465	-0.09896586	-0.09197802	0.2019102	0.003340952	0	8.157306E-09	0.3667048	0.8157306	0.09965812	
0.4652	-0.09896733	-0.09197272	0.2019102	0.003340952	0	8.157306E-09	0.3667048	0.8157306	0.09965812	
0.4654	-0.09896874	-0.09196762	0.2019102	0.003340952	0	8.157306E-09	0.3667048	0.8157306	0.09965812	
0.4656	-0.0989701	-0.09196272	0.2019102	0.003340952	0	8.157306E-09	0.3667048	0.8157306	0.09965812	
0.4658	-0.0989714	-0.09195802	0.2038061	0.00373733	0	8.214183E-09	0.3686866	0.8214183	0.09814759	
0.466	-0.09897325	-0.09195127	0.2038061	0.00373733	0	8.214183E-09	0.3686866	0.8214183	0.09814759	
0.4662	-0.09897503	-0.09194478	0.2038061	0.00373733	0	8.214183E-09	0.3686866	0.8214183	0.09814759	
0.4664	-0.09897674	-0.09193855	0.2038061	0.00373733	0	8.214183E-09	0.3686866	0.8214183	0.09814759	
0.4666	-0.09897838	-0.09193256	0.2038061	0.00373733	0	8.214183E-09	0.3686866	0.8214183	0.09814759	
0.4668	-0.09897995	-0.09192681	0.2038061	0.00373733	0	8.214183E-09	0.3686866	0.8214183	0.09814759	
0.467	-0.09898146	-0.09192127	0.2038061	0.00373733	0	8.214183E-09	0.3686866	0.8214183	0.09814759	
0.4672	-0.09898291	-0.09191597	0.2038061	0.00373733	0	8.214183E-09	0.3686866	0.8214183	0.09814759	
0.4674	-0.09898431	-0.09191086	0.2038061	0.00373733	0	8.214183E-09	0.3686866	0.8214183	0.09814759	
0.4676	-0.09898565	-0.09190595	0.2038061	0.00373733	0	8.214183E-09	0.3686866	0.8214183	0.09814759	
0.4678	-0.09898694	-0.09190124	0.2057037	0.004133783	0	8.271111E-09	0.3706689	0.8271111	0.0966576	
0.468	-0.09898876	-0.09189449	0.2057037	0.004133783	0	8.271111E-09	0.3706689	0.8271111	0.0966576	
0.4682	-0.09899051	-0.091888	0.2057037	0.004133783	0	8.271111E-09	0.3706689	0.8271111	0.0966576	
0.4684	-0.09899221	-0.09188175	0.2057037	0.004133783	0	8.271111E-09	0.3706689	0.8271111	0.0966576	
0.4686	-0.09899382	-0.09187575	0.2057037	0.004133783	0	8.271111E-09	0.3706689	0.8271111	0.0966576	
0.4688	-0.09899538	-0.09186999	0.2057037	0.004133783	0	8.271111E-09	0.3706689	0.8271111	0.0966576	
0.469	-0.09899687	-0.09186447	0.2057037	0.004133783	0	8.271111E-09	0.3706689	0.8271111	0.0966576	
0.4692	-0.09899831	-0.09185915	0.2057037	0.004133783	0	8.271111E-09	0.3706689	0.8271111	0.0966576	
0.4694	-0.09899968	-0.09185404	0.2057037	0.004133783	0	8.271111E-09	0.3706689	0.8271111	0.0966576	
0.4696	-0.099001	-0.09184913	0.2057037	0.004133783	0	8.271111E-09	0.3706689	0.8271111	0.0966576	
