Time	2	Length2	Position	
0.164	0	0	-0.5000266	
0.165	0	0	-0.5000269	
0.166	0	0	-0.5000273	
0.167	0	0	-0.5000277	
0.168	0	0	-0.500028	
0.169	0	0	-0.5000284	
0.17	0	0	-0.5000287	
0.171	0	0	-0.5000291	
0.172	0	0	-0.5000294	
0.173	0	0	-0.5000298	
0.174	0	0	-0.5000302	
0.175	0	0	-0.5000305	
0.176	0	0	-0.5000309	
0.177	0	0	-0.5000312	
0.178	0	0	-0.5000316	
0.179	0	0	-0.5000319	
0.18	0	0	-0.5000323	
0.181	0	0	-0.5000327	
0.182	0	0	-0.500033	
0.183	0	0	-0.5000334	
0.184	0	0	-0.5000337	
0.185	0	0	-0.5000341	
0.186	0	0	-0.5000345	
0.187	0	0	-0.5000348	
0.188	0	0	-0.5000352	
0.189	0	0	-0.5000355	
0.19	0	0	-0.5000359	
0.191	0	0	-0.5000362	
0.192	0	0	-0.5000366	
0.193	0	0	-0.500037	
0.194	0	0	-0.5000373	
0.195	0	0	-0.5000377	
0.196	0	0	-0.5000381	
0.197	0	0	-0.5000386	
0.198	0	0	-0.500039	
0.199	0	0	-0.5000394	
0.2	0	0	-0.5000398	
0.201	0	0	-0.5000402	
0.202	0	0	-0.5000407	
0.203	0	0	-0.5000411	
0.204	0	0	-0.5000415	
0.205	0	0	-0.5000419	
0.206	0	0	-0.5000423	
0.207	0	0	-0.5000427	
0.208	0	0	-0.5000432	
0.209	0	0	-0.5000436	
0.21	0	0	-0.500044	
0.211	0	0	-0.5000444	
0.212	0	0	-0.5000448	
0.213	0	0	-0.5000452	
0.214	0	0	-0.5000457	
0.215	0	0	-0.5000461	
0.216	0	0	-0.5000465	
0.217	0	0	-0.5000469	
0.218	0	0	-0.5000473	
0.219	0	0	-0.5000477	
0.22	0	0	-0.5000482	
0.221	0	0	-0.5000486	
0.222	0	0	-0.500049	
0.223	0	0	-0.5000494	
0.224	0	0	-0.5000498	
0.225	0	0	-0.5000503	
0.226	0	0	-0.5000508	
0.227	0	0	-0.5000513	
0.228	0	0	-0.5000517	
0.229	0	0	-0.5000522	
0.23	0	0	-0.5000527	
0.231	0	0	-0.5000532	
0.232	0	0	-0.5000536	
0.233	0	0	-0.5000541	
0.234	0	0	-0.5000546	
0.235	0	0	-0.5000551	
0.236	0	0	-0.5000556	
0.237	0	0	-0.500056	
0.238	0	0	-0.5000565	
0.239	0	0	-0.500057	
0.24	0	0	-0.5000575	
0.241	0	0	-0.5000579	
0.242	0	0	-0.5000584	
0.243	0	0	-0.5000589	
0.244	0	0	-0.5000594	
0.245	0	0	-0.5000598	
0.246	0	0	-0.5000603	
0.247	0	0	-0.5000608	
0.248	0	0	-0.5000613	
0.249	0	0	-0.5000618	
0.25	0	0	-0.5000622	
0.251	0	0	-0.5000627	
0.252	0	0	-0.5000632	
0.253	0	0	-0.5000637	
0.254	0	0	-0.5000641	
0.255	0	0	-0.5000647	
0.256	0	0	-0.5000652	
0.257	0	0	-0.5000657	
0.258	0	0	-0.5000663	
0.259	0	0	-0.5000668	
0.26	0	0	-0.5000674	
0.261	0	0	-0.5000679	
0.262	0	0	-0.5000684	
0.263	0	0	-0.500069	
0.264	0	0	-0.5000695	
0.265	0	0	-0.50007	
0.266	0	0	-0.5000706	
0.267	0	0	-0.5000711	
0.268	0	0	-0.5000716	
0.269	0	0	-0.5000722	
0.27	0	0	-0.5000727	
0.271	0	0	-0.5000733	
0.272	0	0	-0.5000738	
0.273	0	0	-0.5000743	
0.274	0	0	-0.5000749	
0.275	0	0	-0.5000754	
0.276	0	0	-0.5000759	
0.277	0	0	-0.5000765	
0.278	0	0	-0.500077	
0.279	0	0	-0.5000775	
0.28	0	0	-0.5000781	
0.281	0	0	-0.5000786	
0.282	0	0	-0.5000792	
0.283	0	0	-0.5000797	
0.284	0	0	-0.5000803	
0.285	0	0	-0.5000809	
0.286	0	0	-0.5000815	
0.287	0	0	-0.5000821	
0.288	0	0	-0.5000827	
0.289	0	0	-0.5000833	
0.29	0	0	-0.5000839	
0.291	0	0	-0.5000845	
0.292	0	0	-0.5000851	
0.293	0	0	-0.5000857	
0.294	0	0	-0.5000862	
0.295	0	0	-0.5000868	
0.296	0	0	-0.5000874	
0.297	0	0	-0.500088	
0.298	0	0	-0.5000886	
0.299	0	0	-0.5000892	
0.3	0	0	-0.5000898	
0.301	0	0	-0.5000904	
0.302	0	0	-0.500091	
0.303	0	0	-0.5000916	
0.304	0	0	-0.5000922	
0.305	0	0	-0.5000928	
0.306	0	0	-0.5000934	
0.307	0	0	-0.500094	
0.308	0	0	-0.5000946	
0.309	0	0	-0.5000952	
0.31	0	0	-0.5000958	
0.311	0	0	-0.5000964	
0.312	0	0	-0.500097	
0.313	0	0	-0.5000976	
0.314	0	0	-0.5000982	
0.315	0	0	-0.5000989	
0.316	0	0	-0.5000995	
0.317	0	0	-0.5001002	
0.318	0	0	-0.5001009	
0.319	0	0	-0.5001015	
0.32	0	0	-0.5001022	
0.321	0	0	-0.5001028	
0.322	0	0	-0.5001035	
0.323	0	0	-0.5001041	
0.324	0	0	-0.5001048	
0.325	0	0	-0.5001054	
0.326	0	0	-0.5001061	
0.327	0	0	-0.5001068	
0.328	0	0	-0.5001074	
0.329	0	0	-0.5001081	
0.33	0	0	-0.5001087	
0.331	0	0	-0.5001094	
0.332	0	0	-0.50011	
0.333	0	0	-0.5001107	
0.334	0	0	-0.5001113	
0.335	0	0	-0.500112	
0.336	0	0	-0.5001127	
0.337	0	0	-0.5001133	
0.338	0	0	-0.500114	
0.339	0	0	-0.5001146	
0.34	0	0	-0.5001153	
0.341	0	0	-0.5001159	
0.342	0	0	-0.5001166	
0.343	0	0	-0.5001172	
0.344	0	0	-0.500118	
0.345	0	0	-0.5001187	
0.346	0	0	-0.5001194	
0.347	0	0	-0.5001201	
0.348	0	0	-0.5001208	
0.349	0	0	-0.5001215	
0.35	0	0	-0.5001222	
0.351	0	0	-0.500123	
0.352	0	0	-0.5001237	
0.353	0	0	-0.5001244	
0.354	0	0	-0.5001251	
0.355	0	0	-0.5001258	
0.356	0	0	-0.5001265	
0.357	0	0	-0.5001273	
0.358	0	0	-0.500128	
0.359	0	0	-0.5001287	
0.36	0	0	-0.5001294	
0.361	0	0	-0.5001301	
0.362	0	0	-0.5001308	
0.363	0	0	-0.5001315	
0.364	0	0	-0.5001323	
0.365	0	0	-0.500133	
0.366	0	0	-0.5001337	
0.367	0	0	-0.5001344	
0.368	0	0	-0.5001351	
0.369	0	0	-0.5001358	
0.37	0	0	-0.5001366	
0.371	0	0	-0.5001373	
0.372	0	0	-0.500138	
0.373	0	0	-0.5001387	
0.374	0	0	-0.5001395	
0.375	0	0	-0.5001402	
0.376	0	0	-0.500141	
0.377	0	0	-0.5001418	
0.378	0	0	-0.5001426	
0.379	0	0	-0.5001433	
0.38	0	0	-0.5001441	
0.381	0	0	-0.5001449	
0.382	0	0	-0.5001457	
0.383	0	0	-0.5001464	
0.384	0	0	-0.5001472	
0.385	0	0	-0.500148	
0.386	0	0	-0.5001488	
0.387	0	0	-0.5001495	
0.388	0	0	-0.5001503	
0.389	0	0	-0.5001511	
0.39	0	0	-0.5001519	
0.391	0	0	-0.5001526	
0.392	0	0	-0.5001534	
0.393	0	0	-0.5001542	
0.394	0	0	-0.500155	
0.395	0	0	-0.5001557	
0.396	0	0	-0.5001565	
0.397	0	0	-0.5001573	
0.398	0	0	-0.5001581	
0.399	0	0	-0.5001588	
0.4	0	0	-0.5001596	
0.401	0	0	-0.5001604	
0.402	0	0	-0.5001612	
0.403	0	0	-0.500162	
0.404	0	0	-0.5001628	
0.405	0	0	-0.5001637	
0.406	0	0	-0.5001645	
0.407	0	0	-0.5001653	
0.408	0	0	-0.5001662	
0.409	0	0	-0.500167	
0.41	0	0	-0.5001678	
0.411	0	0	-0.5001687	
0.412	0	0	-0.5001695	
0.413	0	0	-0.5001704	
0.414	0	0	-0.5001712	
0.415	0	0	-0.500172	
0.416	0	0	-0.5001729	
0.417	0	0	-0.5001737	
0.418	0	0	-0.5001745	
0.419	0	0	-0.5001754	
0.42	0	0	-0.5001762	
0.421	0	0	-0.500177	
0.422	0	0	-0.5001779	
0.423	0	0	-0.5001787	
0.424	0	0	-0.5001795	
0.425	0	0	-0.5001804	
0.426	0	0	-0.5001812	
0.427	0	0	-0.500182	
0.428	0	0	-0.5001829	
0.429	0	0	-0.5001837	
0.43	0	0	-0.5001845	
0.431	0	0	-0.5001854	
0.432	0	0	-0.5001862	
0.433	0	0	-0.5001871	
0.434	0	0	-0.500188	
0.435	0	0	-0.5001889	
0.436	0	0	-0.5001898	
0.437	0	0	-0.5001907	
0.438	0	0	-0.5001916	
0.439	0	0	-0.5001925	
0.44	0	0	-0.5001934	
0.441	0	0	-0.5001943	
0.442	0	0	-0.5001951	
0.443	0	0	-0.500196	
0.444	0	0	-0.5001969	
0.445	0	0	-0.5001978	
0.446	0	0	-0.5001987	
0.447	0	0	-0.5001996	
0.448	0	0	-0.5002005	
0.449	0	0	-0.5002014	
0.45	0	0	-0.5002023	
0.451	0	0	-0.5002032	
0.452	0	0	-0.5002041	
0.453	0	0	-0.500205	
0.454	0	0	-0.5002059	
0.455	0	0	-0.5002068	
0.456	0	0	-0.5002077	
0.457	0	0	-0.5002086	
0.458	0	0	-0.5002095	
0.459	0	0	-0.5002103	
0.46	0	0	-0.5002112	
0.461	0	0	-0.5002121	
0.462	0	0	-0.500213	
0.463	0	0	-0.500214	
0.464	0	0	-0.5002149	
0.465	0	0	-0.5002159	
0.466	0	0	-0.5002168	
0.467	0	0	-0.5002178	
0.468	0	0	-0.5002187	
0.469	0	0	-0.5002197	
0.47	0	0	-0.5002207	
0.471	0	0	-0.5002216	
0.472	0	0	-0.5002226	
0.473	0	0	-0.5002235	
0.474	0	0	-0.5002245	
0.475	0	0	-0.5002254	
0.476	0	0	-0.5002264	
0.477	0	0	-0.5002273	
0.478	0	0	-0.5002283	
0.479	0	0	-0.5002292	
0.48	0	0	-0.5002302	
0.481	0	0	-0.5002311	
0.482	0	0	-0.5002321	
0.483	0	0	-0.5002331	
0.484	0	0	-0.500234	
0.485	0	0	-0.500235	
0.486	0	0	-0.5002359	
0.487	0	0	-0.5002369	
0.488	0	0	-0.5002378	
0.489	0	0	-0.5002388	
0.49	0	0	-0.5002397	
0.491	0	0	-0.5002407	
0.492	0	0	-0.5002416	
0.493	0	0	-0.5002427	
0.494	0	0	-0.5002437	
0.495	0	0	-0.5002447	
0.496	0	0	-0.5002457	
0.497	0	0	-0.5002467	
0.498	0	0	-0.5002477	
0.499	0	0	-0.5002487	
0.5	0	0	-0.5002497	
0.501	0	0	-0.5002508	
0.502	0	0	-0.5002518	
0.503	0	0	-0.5002528	
0.504	0	0	-0.5002538	
0.505	0	0	-0.5002548	
0.506	0	0	-0.5002558	
0.507	0	0	-0.5002568	
0.508	0	0	-0.5002578	
0.509	0	0	-0.5002589	
0.5100001	0	0	-0.5002599	
0.511	0	0	-0.5002609	
0.512	0	0	-0.5002619	
0.513	0	0	-0.5002629	
0.514	0	0	-0.5002639	
0.515	0	0	-0.5002649	
0.516	0	0	-0.500266	
0.517	0	0	-0.500267	
0.518	0	0	-0.500268	
0.5190001	0	0	-0.500269	
0.52	0	0	-0.50027	
0.521	0	0	-0.500271	
0.522	0	0	-0.500272	
0.523	0	0	-0.5002731	
0.524	0	0	-0.5002742	
0.525	0	0	-0.5002753	
0.526	0	0	-0.5002763	
0.527	0	0	-0.5002774	
0.528	0	0	-0.5002785	
0.529	0	0	-0.5002795	
0.53	0	0	-0.5002806	
0.531	0	0	-0.5002817	
0.532	0	0	-0.5002828	
0.5330001	0	0	-0.5002838	
0.534	0	0	-0.5002849	
0.535	0	0	-0.500286	
0.536	0	0	-0.5002871	
0.537	0	0	-0.5002881	
0.538	0	0	-0.5002892	
0.539	0	0	-0.5002903	
0.54	0	0	-0.5002913	
0.541	0	0	-0.5002924	
0.5420001	0	0	-0.5002935	
0.543	0	0	-0.5002946	
0.544	0	0	-0.5002956	
0.545	0	0	-0.5002967	
0.546	0	0	-0.5002978	
0.5470001	0	0	-0.5002989	
0.548	0	0	-0.5002999	
0.549	0	0	-0.500301	
0.55	0	0	-0.5003021	
0.551	0	0	-0.5003031	
0.552	0	0	-0.5003043	
0.553	0	0	-0.5003054	
0.554	0	0	-0.5003065	
0.555	0	0	-0.5003077	
0.5560001	0	0	-0.5003088	
0.557	0	0	-0.5003099	
0.558	0	0	-0.5003111	
0.559	0	0	-0.5003122	
0.56	0	0	-0.5003133	
0.561	0	0	-0.5003145	
0.562	0	0	-0.5003156	
0.563	0	0	-0.5003167	
0.564	0	0	-0.5003179	
0.565	0	0	-0.500319	
0.566	0	0	-0.5003201	
0.567	0	0	-0.5003213	
0.568	0	0	-0.5003224	
0.569	0	0	-0.5003235	
0.5700001	0	0	-0.5003247	
0.571	0	0	-0.5003258	
0.572	0	0	-0.5003269	
0.573	0	0	-0.5003281	
0.574	0	0	-0.5003292	
0.575	0	0	-0.5003303	
0.576	0	0	-0.5003315	
0.577	0	0	-0.5003326	
0.578	0	0	-0.5003337	
0.5790001	0	0	-0.5003349	
0.58	0	0	-0.500336	
0.581	0	0	-0.5003371	
0.582	0	0	-0.5003383	
0.583	0	0	-0.5003395	
0.5840001	0	0	-0.5003407	
0.585	0	0	-0.5003419	
0.586	0	0	-0.5003431	
0.587	0	0	-0.5003443	
0.588	0	0	-0.5003455	
0.589	0	0	-0.5003467	
0.59	0	0	-0.5003479	
0.591	0	0	-0.500349	
0.592	0	0	-0.5003502	
0.5930001	0	0	-0.5003514	
0.594	0	0	-0.5003526	
0.595	0	0	-0.5003538	
0.596	0	0	-0.500355	
0.597	0	0	-0.5003562	
0.598	0	0	-0.5003574	
0.599	0	0	-0.5003586	
0.6	0	0	-0.5003598	
0.601	0	0	-0.500361	
0.6020001	0	0	-0.5003622	
0.603	0	0	-0.5003633	
0.604	0	0	-0.5003645	
0.605	0	0	-0.5003657	
0.606	0	0	-0.5003669	
0.6070001	0	0	-0.5003681	
0.608	0	0	-0.5003693	
0.609	0	0	-0.5003705	
0.61	0	0	-0.5003717	
0.611	0	0	-0.5003729	
0.612	0	0	-0.5003741	
0.613	0	0	-0.5003754	
0.614	0	0	-0.5003766	
0.615	0	0	-0.5003779	
0.6160001	0	0	-0.5003791	
0.617	0	0	-0.5003804	
0.618	0	0	-0.5003816	
0.619	0	0	-0.5003829	
0.62	0	0	-0.5003842	
0.6210001	0	0	-0.5003854	
0.622	0	0	-0.5003867	
0.623	0	0	-0.5003879	
0.624	0	0	-0.5003892	
0.625	0	0	-0.5003904	
0.626	0	0	-0.5003917	
0.627	0	0	-0.5003929	
0.628	0	0	-0.5003942	
0.629	0	0	-0.5003954	
0.6300001	0	0	-0.5003967	
0.631	0	0	-0.5003979	
0.632	0	0	-0.5003992	
0.633	0	0	-0.5004004	
0.634	0	0	-0.5004017	
0.6350001	0	0	-0.5004029	
0.636	0	0	-0.5004042	
0.637	0	0	-0.5004054	
0.638	0	0	-0.5004067	
0.6390001	0	0	-0.5004079	
0.64	0	0	-0.5004092	
0.641	0	0	-0.5004104	
0.642	0	0	-0.5004117	
0.643	0	0	-0.5004131	
0.6440001	0	0	-0.5004144	
0.645	0	0	-0.5004157	
0.646	0	0	-0.500417	
0.647	0	0	-0.5004183	
0.648	0	0	-0.5004196	
0.649	0	0	-0.5004209	
0.65	0	0	-0.5004222	
0.651	0	0	-0.5004236	
0.652	0	0	-0.5004249	
0.6530001	0	0	-0.5004262	
0.654	0	0	-0.5004275	
0.655	0	0	-0.5004288	
0.656	0	0	-0.5004301	
0.657	0	0	-0.5004314	
0.6580001	0	0	-0.5004327	
0.659	0	0	-0.500434	
0.66	0	0	-0.5004354	
0.661	0	0	-0.5004367	
0.6620001	0	0	-0.500438	
0.663	0	0	-0.5004393	
0.664	0	0	-0.5004406	
0.665	0	0	-0.5004419	
0.666	0	0	-0.5004432	
0.6670001	0	0	-0.5004445	
0.668	0	0	-0.5004458	
0.669	0	0	-0.5004472	
0.67	0	0	-0.5004485	
0.671	0	0	-0.5004498	
0.6720001	0	0	-0.5004512	
0.673	0	0	-0.5004526	
0.674	0	0	-0.5004539	
0.675	0	0	-0.5004553	
0.6760001	0	0	-0.5004567	
0.677	0	0	-0.5004581	
0.678	0	0	-0.5004594	
0.679	0	0	-0.5004608	
0.68	0	0	-0.5004622	
0.6810001	0	0	-0.5004635	
0.682	0	0	-0.5004649	
0.683	0	0	-0.5004663	
0.684	0	0	-0.5004677	
0.6850001	0	0	-0.500469	
0.686	0	0	-0.5004704	
0.687	0	0	-0.5004718	
0.688	0	0	-0.5004731	
0.689	0	0	-0.5004745	
0.6900001	0	0	-0.5004759	
0.691	0	0	-0.5004773	
0.692	0	0	-0.5004786	
0.693	0	0	-0.50048	
0.694	0	0	-0.5004814	
0.6950001	0	0	-0.5004827	
0.696	0	0	-0.5004841	
0.697	0	0	-0.5004855	
0.698	0	0	-0.5004869	
0.6990001	0	0	-0.5004882	
0.7	0	0	-0.5004896	
0.701	0	0	-0.500491	
0.702	0	0	-0.5004925	
0.703	0	0	-0.5004939	
0.7040001	0	0	-0.5004953	
0.705	0	0	-0.5004967	
0.706	0	0	-0.5004982	
0.707	0	0	-0.5004996	
0.708	0	0	-0.500501	
0.7090001	0	0	-0.5005025	
0.71	0	0	-0.5005039	
0.711	0	0	-0.5005053	
0.712	0	0	-0.5005068	
0.7130001	0	0	-0.5005082	
0.714	0	0	-0.5005096	
0.715	0	0	-0.5005111	
0.716	0	0	-0.5005125	
0.717	0	0	-0.5005139	
0.7180001	0	0	-0.5005153	
0.719	0	0	-0.5005168	
0.72	0	0	-0.5005182	
0.721	0	0	-0.5005196	
0.7220001	0	0	-0.5005211	
0.723	0	0	-0.5005225	
0.724	0	0	-0.5005239	
0.725	0	0	-0.5005254	
0.726	0	0	-0.5005268	
0.7270001	0	0	-0.5005282	
0.728	0	0	-0.5005296	
0.729	0	0	-0.5005311	
0.73	0	0	-0.5005325	
0.731	0	0	-0.500534	
0.7320001	0	0	-0.5005355	
0.733	0	0	-0.500537	
0.734	0	0	-0.5005385	
0.735	0	0	-0.50054	
0.7360001	0	0	-0.5005414	
0.737	0	0	-0.5005429	
0.738	0	0	-0.5005444	
0.739	0	0	-0.5005459	
0.74	0	0	-0.5005474	
0.7410001	0	0	-0.5005489	
0.742	0	0	-0.5005504	
0.743	0	0	-0.5005519	
0.744	0	0	-0.5005534	
0.7450001	0	0	-0.5005549	
0.7460001	0	0	-0.5005563	
0.747	0	0	-0.5005578	
0.748	0	0	-0.5005593	
0.749	0	0	-0.5005608	
0.7500001	0	0	-0.5005623	
0.751	0	0	-0.5005638	
0.752	0	0	-0.5005653	
0.753	0	0	-0.5005668	
0.754	0	0	-0.5005683	
0.7550001	0	0	-0.5005698	
0.756	0	0	-0.5005713	
0.757	0	0	-0.5005727	
0.758	0	0	-0.5005742	
0.7590001	0	0	-0.5005757	
0.7600001	0	0	-0.5005772	
0.761	0	0	-0.5005788	
0.762	0	0	-0.5005803	
0.763	0	0	-0.5005819	
0.7640001	0	0	-0.5005834	
0.765	0	0	-0.500585	
0.766	0	0	-0.5005865	
0.767	0	0	-0.5005881	
0.768	0	0	-0.5005896	
0.7690001	0	0	-0.5005912	
0.77	0	0	-0.5005927	
0.771	0	0	-0.5005943	
0.772	0	0	-0.5005958	
0.7730001	0	0	-0.5005974	
0.774	0	0	-0.5005989	
0.775	0	0	-0.5006005	
0.776	0	0	-0.500602	
0.777	0	0	-0.5006036	
0.7780001	0	0	-0.5006051	
0.779	0	0	-0.5006067	
0.78	0	0	-0.5006082	
0.781	0	0	-0.5006098	
0.7820001	0	0	-0.5006113	
0.7830001	0	0	-0.5006129	
0.784	0	0	-0.5006144	
0.785	0	0	-0.500616	
0.786	0	0	-0.5006175	
0.7870001	0	0	-0.5006191	
0.788	0	0	-0.5006206	
0.789	0	0	-0.5006222	
0.79	0	0	-0.5006237	
0.791	0	0	-0.5006253	
0.7920001	0	0	-0.5006269	
0.793	0	0	-0.5006285	
0.794	0	0	-0.5006301	
0.795	0	0	-0.5006317	
0.7960001	0	0	-0.5006334	
0.7970001	0	0	-0.500635	
0.798	0	0	-0.5006366	
0.799	0	0	-0.5006382	
0.8	0	0	-0.5006398	
0.8010001	0	0	-0.5006414	
0.802	0	0	-0.500643	
0.803	0	0	-0.5006446	
0.804	0	0	-0.5006462	
0.8050001	0	0	-0.5006478	
0.8060001	0	0	-0.5006495	
0.807	0	0	-0.5006511	
0.808	0	0	-0.5006527	
0.809	0	0	-0.5006543	
0.8100001	0	0	-0.5006559	
0.811	0	0	-0.5006575	
0.812	0	0	-0.5006591	
0.813	0	0	-0.5006607	
0.814	0	0	-0.5006623	
0.8150001	0	0	-0.5006639	
0.816	0	0	-0.5006655	
0.817	0	0	-0.5006672	
0.818	0	0	-0.5006688	
0.8190001	0	0	-0.5006704	
0.8200001	0	0	-0.500672	
0.821	0	0	-0.5006737	
0.822	0	0	-0.5006754	
0.823	0	0	-0.500677	
0.8240001	0	0	-0.5006787	
0.825	0	0	-0.5006804	
0.826	0	0	-0.5006821	
0.827	0	0	-0.5006837	
0.8280001	0	0	-0.5006854	
0.8290001	0	0	-0.5006871	
0.83	0	0	-0.5006887	
0.831	0	0	-0.5006904	
0.832	0	0	-0.5006921	
0.8330001	0	0	-0.5006937	
0.8340001	0	0	-0.5006954	
0.835	0	0	-0.5006971	
0.836	0	0	-0.5006987	
0.837	0	0	-0.5007004	
0.8380001	0	0	-0.5007021	
0.839	0	0	-0.5007038	
0.84	0	0	-0.5007054	
0.841	0	0	-0.5007071	
0.8420001	0	0	-0.5007088	
0.8430001	0	0	-0.5007104	
0.844	0	0	-0.5007121	
0.845	0	0	-0.5007138	
0.846	0	0	-0.5007154	
0.8470001	0	0	-0.5007171	
0.848	0	0	-0.5007188	
0.849	0	0	-0.5007204	
0.85	0	0	-0.5007222	
0.851	0	0	-0.5007239	
0.8520001	0	0	-0.5007256	
0.853	0	0	-0.5007274	
0.854	0	0	-0.5007291	
0.855	0	0	-0.5007308	
0.8560001	0	0	-0.5007325	
0.8570001	0	0	-0.5007343	
0.858	0	0	-0.500736	
0.859	0	0	-0.5007377	
0.86	0	0	-0.5007395	
0.8610001	0	0	-0.5007412	
0.862	0	0	-0.5007429	
0.863	0	0	-0.5007446	
0.864	0	0	-0.5007464	
0.8650001	0	0	-0.5007481	
0.8660001	0	0	-0.5007498	
0.867	0	0	-0.5007516	
0.868	0	0	-0.5007533	
