Time	RandIntrinsicI	RandVm	RandFF	
8.032001	0	0.00227931	0.0227931	
8.034	0	0.002233724	0.02233724	
8.036	0	0.00218905	0.0218905	
8.038	0	0.002145269	0.02145269	
8.04	0	0.002102364	0.02102364	
8.042001	0	0.002060316	0.02060316	
8.044001	0	0.00201911	0.0201911	
8.046	0	0.001978728	0.01978728	
8.048	0	0.001939153	0.01939153	
8.05	0	0.00190037	0.0190037	
8.052	0	0.001862363	0.01862363	
8.054001	0	0.001825115	0.01825115	
8.056001	0	0.001788613	0.01788613	
8.058001	0	0.001752841	0.01752841	
8.06	0	0.001717784	0.01717784	
8.062	0	0.001683428	0.01683429	
8.064	0	0.00164976	0.0164976	
8.066	0	0.001616765	0.01616765	
8.068001	0	0.001584429	0.01584429	
8.070001	0	0.001552741	0.01552741	
8.072001	0	0.001521686	0.01521686	
8.074	0	0.001491252	0.01491252	
8.076	0	0.001461427	0.01461427	
8.078	0	0.001432199	0.01432199	
8.08	0	0.001403555	0.01403555	
8.082001	0	0.001375483	0.01375483	
8.084001	0	0.001347974	0.01347974	
8.086	0	0.001321014	0.01321014	
8.088	0	0.001294594	0.01294594	
8.09	0	0.001268702	0.01268702	
8.092	0	0.001243328	0.01243328	
8.094001	0	0.001218462	0.01218462	
8.096001	0	0.001194092	0.01194092	
8.098001	0	0.00117021	0.0117021	
8.1	0	0.001146806	0.01146806	
8.102	0	0.00112387	0.0112387	
8.104	0	0.001101393	0.01101393	
8.106	0	0.001079365	0.01079365	
8.108001	0	0.001057778	0.01057778	
8.110001	0	0.001036622	0.01036622	
8.112	0	0.00101589	0.0101589	
8.114	0	0.0009955717	0.009955717	
8.116	0	0.0009756603	0.009756602	
8.118	0	0.0009561471	0.009561471	
8.120001	0	0.0009370241	0.009370241	
8.122001	0	0.0009182837	0.009182837	
8.124001	0	0.000899918	0.00899918	
8.126	0	0.0008819196	0.008819196	
8.128	0	0.0008642813	0.008642812	
8.13	0	0.0008469956	0.008469956	
8.132	0	0.0008300557	0.008300558	
8.134001	0	0.0008134546	0.008134546	
8.136001	0	0.0007971855	0.007971855	
8.138	0	0.0007812418	0.007812418	
8.14	0	0.0007656169	0.00765617	
8.142	0	0.0007503046	0.007503046	
8.144	0	0.0007352985	0.007352985	
8.146001	0	0.0007205925	0.007205925	
8.148001	0	0.0007061806	0.007061807	
8.150001	0	0.000692057	0.00692057	
8.152	0	0.0006782159	0.006782159	
8.154	0	0.0006646516	0.006646516	
8.156	0	0.0006513585	0.006513585	
8.158	0	0.0006383313	0.006383313	
8.160001	0	0.0006255647	0.006255647	
8.162001	0	0.0006130534	0.006130534	
8.164001	0	0.0006007924	0.006007924	
8.166	0	0.0005887765	0.005887765	
8.168	0	0.000577001	0.005770009	
8.17	0	0.0005654609	0.005654609	
8.172	0	0.0005541517	0.005541517	
8.174001	0	0.0005430687	0.005430687	
8.176001	0	0.0005322073	0.005322073	
8.178	0	0.0005215632	0.005215632	
8.18	0	0.0005111319	0.005111319	
8.182	0	0.0005009092	0.005009092	
8.184	0	0.000490891	0.00490891	
8.186001	0	0.0004810732	0.004810732	
8.188001	0	0.0004714518	0.004714517	
8.190001	0	0.0004620227	0.004620227	
8.192	0	0.0004527823	0.004527823	
8.194	0	0.0004437266	0.004437266	
8.196	0	0.0004348521	0.004348521	
8.198	0	0.000426155	0.00426155	
8.200001	0	0.0004176319	0.004176319	
8.202001	0	0.0004092793	0.004092793	
8.204	0	0.0004010937	0.004010937	
8.206	0	0.0003930718	0.003930718	
8.208	0	0.0003852104	0.003852104	
8.21	0	0.0003775062	0.003775062	
8.212001	0	0.000369956	0.00369956	
8.214001	0	0.0003625569	0.003625569	
8.216001	0	0.0003553058	0.003553058	
8.218	0	0.0003481997	0.003481997	
8.22	0	0.0003412357	0.003412357	
8.222	0	0.000334411	0.00334411	
8.224	0	0.0003277228	0.003277228	
8.226001	0	0.0003211683	0.003211683	
8.228001	0	0.0003147449	0.003147449	
8.23	0	0.00030845	0.003084501	
8.232	0	0.0003022811	0.00302281	
8.234	0	0.0002962354	0.002962354	
8.236	0	0.0002903107	0.002903107	
8.238	0	0.0002845045	0.002845045	
8.240001	0	0.0002788144	0.002788144	
8.242001	0	0.0002732381	0.002732381	
8.244	0	0.0002677734	0.002677734	
8.246	0	0.0002624179	0.002624179	
8.248	0	0.0002571696	0.002571696	
8.25	0	0.0002520262	0.002520262	
8.252001	0	0.0002469856	0.002469856	
8.254001	0	0.0002420459	0.002420459	
8.256001	0	0.000237205	0.00237205	
8.258	0	0.0002324609	0.002324609	
8.26	0	0.0002278117	0.002278117	
8.262	0	0.0002232555	0.002232555	
8.264	0	0.0002187904	0.002187904	
8.266001	0	0.0002144146	0.002144146	
8.268001	0	0.0002101263	0.002101263	
8.27	0	0.0002059237	0.002059238	
8.272	0	0.0002018053	0.002018053	
8.274	0	0.0001977692	0.001977692	
8.276	0	0.0001938138	0.001938138	
8.278001	0	0.0001899375	0.001899375	
8.280001	0	0.0001861388	0.001861388	
8.282001	0	0.000182416	0.00182416	
8.284	0	0.0001787677	0.001787677	
8.286	0	0.0001751923	0.001751923	
8.288	0	0.0001716885	0.001716885	
8.29	0	0.0001682547	0.001682547	
8.292001	0	0.0001648896	0.001648896	
8.294001	0	0.0001615918	0.001615918	
8.296	0	0.00015836	0.0015836	
8.298	0	0.0001551928	0.001551928	
8.3	0	0.0001520889	0.001520889	
8.302	0	0.0001490471	0.001490471	
8.304001	0	0.0001460662	0.001460662	
8.306001	0	0.0001431449	0.001431449	
8.308001	0	0.000140282	0.00140282	
8.31	0	0.0001374763	0.001374763	
8.312	0	0.0001347268	0.001347268	
8.314	0	0.0001320323	0.001320323	
8.316	0	0.0001293916	0.001293916	
8.318001	0	0.0001268038	0.001268038	
8.320001	0	0.0001242677	0.001242677	
8.322001	0	0.0001217824	0.001217824	
8.324	0	0.0001193467	0.001193467	
8.326	0	0.0001169598	0.001169598	
8.328	0	0.0001146206	0.001146206	
8.33	0	0.0001123282	0.001123282	
8.332001	0	0.0001100816	0.001100816	
8.334001	0	0.00010788	0.0010788	
8.336	0	0.0001057224	0.001057224	
8.338	0	0.0001036079	0.001036079	
8.34	0	0.0001015358	0.001015358	
8.342	0	9.950506E-05	0.0009950505	
8.344001	0	9.751496E-05	0.0009751496	
8.346001	0	9.556466E-05	0.0009556466	
8.348001	0	9.365337E-05	0.0009365337	
8.35	0	9.17803E-05	0.000917803	
8.352	0	8.99447E-05	0.000899447	
8.354	0	8.81458E-05	0.0008814581	
8.356	0	8.638289E-05	0.0008638289	
8.358001	0	8.465524E-05	0.0008465524	
8.360001	0	8.296213E-05	0.0008296213	
8.362	0	8.130288E-05	0.0008130288	
8.364	0	7.967682E-05	0.0007967682	
8.366	0	7.808329E-05	0.0007808328	
8.368	0	7.652162E-05	0.0007652162	
8.370001	0	7.499119E-05	0.0007499119	
8.372001	0	7.349136E-05	0.0007349136	
8.374001	0	7.202153E-05	0.0007202153	
8.376	0	7.05811E-05	0.000705811	
8.378	0	6.916948E-05	0.0006916948	
8.38	0	6.778609E-05	0.0006778609	
8.382	0	6.643037E-05	0.0006643037	
8.384001	0	6.510176E-05	0.0006510176	
8.386001	0	6.379973E-05	0.0006379973	
8.388	0	6.252374E-05	0.0006252374	
8.39	0	6.127326E-05	0.0006127326	
8.392	0	6.00478E-05	0.000600478	
8.394	0	5.884684E-05	0.0005884685	
8.396001	0	5.766991E-05	0.000576699	
8.398001	0	5.651651E-05	0.0005651651	
8.400001	0	5.538618E-05	0.0005538617	
8.402	0	5.427845E-05	0.0005427845	
8.404	0	5.319288E-05	0.0005319288	
8.406	0	5.212902E-05	0.0005212902	
8.408	0	5.108644E-05	0.0005108644	
8.410001	0	5.006471E-05	0.0005006471	
8.412001	0	4.906342E-05	0.0004906342	
8.414001	0	4.808215E-05	0.0004808215	
8.416	0	4.712051E-05	0.0004712051	
8.418	0	4.61781E-05	0.000461781	
8.42	0	4.525454E-05	0.0004525454	
8.422	0	4.434945E-05	0.0004434945	
8.424001	0	4.346246E-05	0.0004346246	
8.426001	0	4.259321E-05	0.0004259321	
8.428	0	4.174134E-05	0.0004174134	
8.43	0	4.090652E-05	0.0004090652	
8.432	0	4.008839E-05	0.0004008839	
8.434	0	3.928662E-05	0.0003928662	
8.436001	0	3.850089E-05	0.0003850089	
8.438001	0	3.773087E-05	0.0003773087	
8.440001	0	3.697625E-05	0.0003697625	
8.442	0	3.623673E-05	0.0003623673	
8.444	0	3.551199E-05	0.0003551199	
8.446	0	3.480175E-05	0.0003480175	
8.448	0	3.410572E-05	0.0003410572	
8.450001	0	3.34236E-05	0.000334236	
8.452001	0	3.275513E-05	0.0003275513	
8.454	0	3.210003E-05	0.0003210003	
8.456	0	3.145803E-05	0.0003145803	
8.458	0	3.082887E-05	0.0003082887	
8.46	0	3.021229E-05	0.0003021229	
8.462001	0	2.960805E-05	0.0002960805	
8.464001	0	2.901588E-05	0.0002901588	
8.466001	0	2.843557E-05	0.0002843557	
8.468	0	2.786686E-05	0.0002786686	
8.47	0	2.730952E-05	0.0002730952	
8.472	0	2.676333E-05	0.0002676333	
8.474	0	2.622806E-05	0.0002622806	
8.476001	0	2.57035E-05	0.000257035	
8.478001	0	2.518943E-05	0.0002518943	
8.48	0	2.468564E-05	0.0002468564	
8.482	0	2.419193E-05	0.0002419193	
8.484	0	2.370809E-05	0.0002370809	
8.486	0	2.323393E-05	0.0002323393	
8.488001	0	2.276925E-05	0.0002276925	
8.490001	0	2.231386E-05	0.0002231386	
8.492001	0	2.186759E-05	0.0002186759	
8.494	0	2.143023E-05	0.0002143023	
8.496	0	2.100163E-05	0.0002100163	
8.498	0	2.05816E-05	0.000205816	
8.5	0	2.016997E-05	0.0002016997	
8.502001	0	1.976657E-05	0.0001976657	
8.504001	0	1.937123E-05	0.0001937123	
8.506001	0	1.898381E-05	0.0001898381	
8.508	0	1.860413E-05	0.0001860413	
8.51	0	1.823205E-05	0.0001823205	
8.512	0	1.786741E-05	0.0001786741	
8.514	0	1.751006E-05	0.0001751006	
8.516001	0	1.715986E-05	0.0001715986	
8.518001	0	1.681666E-05	0.0001681666	
8.52	0	1.648033E-05	0.0001648033	
8.522	0	1.615072E-05	0.0001615072	
8.524	0	1.582771E-05	0.0001582771	
8.526	0	1.551116E-05	0.0001551116	
8.528001	0	1.520093E-05	0.0001520093	
8.530001	0	1.489691E-05	0.0001489691	
8.532001	0	1.459898E-05	0.0001459897	
8.534	0	1.4307E-05	0.0001430699	
8.536	0	1.402086E-05	0.0001402086	
8.538	0	1.374044E-05	0.0001374044	
8.54	0	1.346563E-05	0.0001346563	
8.542001	0	1.319632E-05	0.0001319632	
8.544001	0	1.293239E-05	0.0001293239	
8.546	0	1.267374E-05	0.0001267374	
8.548	0	1.242027E-05	0.0001242027	
8.55	0	1.217186E-05	0.0001217186	
8.552	0	1.192843E-05	0.0001192843	
8.554001	0	1.168986E-05	0.0001168986	
8.556001	0	1.145606E-05	0.0001145606	
8.558001	0	1.122694E-05	0.0001122694	
8.56	0	1.10024E-05	0.000110024	
8.562	0	1.078235E-05	0.0001078235	
8.564	0	1.056671E-05	0.0001056671	
8.566	0	1.035537E-05	0.0001035537	
8.568001	0	1.014826E-05	0.0001014826	
8.570001	0	9.945299E-06	9.945299E-05	
8.572001	0	9.746394E-06	9.746393E-05	
8.574	0	9.551466E-06	9.551466E-05	
8.576	0	9.360437E-06	9.360437E-05	
8.578	0	9.173228E-06	9.173228E-05	
8.580001	0	8.989764E-06	8.989764E-05	
8.582001	0	8.809969E-06	8.809969E-05	
8.584001	0	8.63377E-06	8.633769E-05	
8.586	0	8.461094E-06	8.461094E-05	
8.588	0	8.291872E-06	8.291872E-05	
8.59	0	8.126035E-06	8.126035E-05	
8.592	0	7.963515E-06	7.963515E-05	
8.594001	0	7.804244E-06	7.804244E-05	
8.596001	0	7.648159E-06	7.648159E-05	
8.598001	0	7.495196E-06	7.495196E-05	
8.6	0	7.345292E-06	7.345292E-05	
8.602	0	7.198386E-06	7.198386E-05	
8.604	0	7.054419E-06	7.054419E-05	
8.606	0	6.91333E-06	6.91333E-05	
8.608001	0	6.775063E-06	6.775063E-05	
8.610001	0	6.639562E-06	6.639562E-05	
8.612	0	6.506771E-06	6.506771E-05	
8.614	0	6.376636E-06	6.376635E-05	
8.616	0	6.249103E-06	6.249103E-05	
8.618	0	6.124121E-06	6.124121E-05	
8.620001	0	6.001639E-06	6.001639E-05	
8.622001	0	5.881606E-06	5.881606E-05	
8.624001	0	5.763974E-06	5.763974E-05	
8.626	0	5.648694E-06	5.648694E-05	
8.628	0	5.53572E-06	5.53572E-05	
8.63	0	5.425006E-06	5.425006E-05	
8.632	0	5.316506E-06	5.316506E-05	
8.634001	0	5.210176E-06	5.210176E-05	
8.636001	0	5.105972E-06	5.105972E-05	
8.638	0	5.003853E-06	5.003853E-05	
8.64	0	4.903776E-06	4.903776E-05	
8.642	0	4.8057E-06	4.805701E-05	
8.644	0	4.709586E-06	4.709586E-05	
8.646001	0	4.615395E-06	4.615395E-05	
8.648001	0	4.523087E-06	4.523087E-05	
8.650001	0	4.432625E-06	4.432625E-05	
8.652	0	4.343973E-06	4.343973E-05	
8.654	0	4.257093E-06	4.257093E-05	
8.656	0	4.171951E-06	4.171951E-05	
8.658	0	4.088512E-06	4.088513E-05	
8.660001	0	4.006742E-06	4.006742E-05	
8.662001	0	3.926607E-06	3.926607E-05	
8.664001	0	3.848075E-06	3.848075E-05	
8.666	0	3.771114E-06	3.771114E-05	
8.668	0	3.695691E-06	3.695691E-05	
8.67	0	3.621778E-06	3.621778E-05	
8.672001	0	3.549342E-06	3.549342E-05	
8.674001	0	3.478355E-06	3.478356E-05	
8.676001	0	3.408788E-06	3.408788E-05	
8.678	0	3.340613E-06	3.340613E-05	
8.68	0	3.273801E-06	3.2738E-05	
8.682	0	3.208324E-06	3.208324E-05	
8.684	0	3.144158E-06	3.144158E-05	
8.686001	0	3.081275E-06	3.081275E-05	
8.688001	0	3.019649E-06	3.019649E-05	
8.690001	0	2.959256E-06	2.959256E-05	
8.692	0	2.900071E-06	2.900071E-05	
8.694	0	2.84207E-06	2.84207E-05	
8.696	0	2.785228E-06	2.785228E-05	
8.698	0	2.729524E-06	2.729524E-05	
8.700001	0	2.674934E-06	2.674933E-05	
8.702001	0	2.621435E-06	2.621435E-05	
8.704	0	2.569006E-06	2.569006E-05	
8.706	0	2.517626E-06	2.517626E-05	
8.708	0	2.467273E-06	2.467273E-05	
8.71	0	2.417928E-06	2.417928E-05	
8.712001	0	2.369569E-06	2.369569E-05	
8.714001	0	2.322178E-06	2.322178E-05	
8.716001	0	2.275734E-06	2.275734E-05	
8.718	0	2.230219E-06	2.230219E-05	
8.72	0	2.185615E-06	2.185615E-05	
8.722	0	2.141903E-06	2.141903E-05	
8.724	0	2.099065E-06	2.099065E-05	
8.726001	0	2.057083E-06	2.057083E-05	
8.728001	0	2.015942E-06	2.015942E-05	
8.73	0	1.975623E-06	1.975623E-05	
8.732	0	1.93611E-06	1.93611E-05	
8.734	0	1.897388E-06	1.897388E-05	
8.736	0	1.85944E-06	1.85944E-05	
8.738001	0	1.822252E-06	1.822252E-05	
8.740001	0	1.785806E-06	1.785806E-05	
8.742001	0	1.75009E-06	1.75009E-05	
8.744	0	1.715089E-06	1.715089E-05	
8.746	0	1.680787E-06	1.680787E-05	
8.748	0	1.647171E-06	1.647171E-05	
8.75	0	1.614228E-06	1.614228E-05	
8.752001	0	1.581943E-06	1.581943E-05	
8.754001	0	1.550304E-06	1.550304E-05	
8.756001	0	1.519298E-06	1.519298E-05	
8.758	0	1.488912E-06	1.488912E-05	
8.76	0	1.459134E-06	1.459134E-05	
8.762	0	1.429951E-06	1.429951E-05	
8.764001	0	1.401352E-06	1.401352E-05	
8.766001	0	1.373325E-06	1.373325E-05	
8.768001	0	1.345859E-06	1.345859E-05	
8.77	0	1.318941E-06	1.318941E-05	
8.772	0	1.292563E-06	1.292563E-05	
8.774	0	1.266711E-06	1.266711E-05	
8.776	0	1.241377E-06	1.241377E-05	
8.778001	0	1.21655E-06	1.21655E-05	
8.780001	0	1.192219E-06	1.192219E-05	
8.782001	0	1.168374E-06	1.168374E-05	
8.784	0	1.145007E-06	1.145007E-05	
8.786	0	1.122107E-06	1.122107E-05	
8.788	0	1.099664E-06	1.099664E-05	
8.79	0	1.077671E-06	1.077671E-05	
8.792001	0	1.056118E-06	1.056118E-05	
8.794001	0	1.034995E-06	1.034995E-05	
8.796	0	1.014296E-06	1.014296E-05	
8.798	0	9.940096E-07	9.940096E-06	
8.8	0	9.741294E-07	9.741294E-06	
8.802	0	9.546468E-07	9.546467E-06	
8.804001	0	9.355539E-07	9.355539E-06	
8.806001	0	9.168428E-07	9.168428E-06	
8.808001	0	8.98506E-07	8.98506E-06	
8.81	0	8.805358E-07	8.805358E-06	
8.812	0	8.629251E-07	8.629251E-06	
8.814	0	8.456666E-07	8.456665E-06	
8.816	0	8.287533E-07	8.287533E-06	
8.818001	0	8.121782E-07	8.121782E-06	
8.820001	0	7.959346E-07	7.959346E-06	
8.822001	0	7.800159E-07	7.800159E-06	
8.824	0	7.644156E-07	7.644156E-06	
8.826	0	7.491273E-07	7.491272E-06	
8.828	0	7.341447E-07	7.341447E-06	
8.830001	0	7.194618E-07	7.194618E-06	
8.832001	0	7.050726E-07	7.050726E-06	
8.834001	0	6.909711E-07	6.909711E-06	
8.836	0	6.771517E-07	6.771517E-06	
8.838	0	6.636087E-07	6.636087E-06	
8.84	0	6.503365E-07	6.503365E-06	
8.842	0	6.373297E-07	6.373297E-06	
8.844001	0	6.245832E-07	6.245832E-06	
8.846001	0	6.120915E-07	6.120915E-06	
8.848001	0	5.998496E-07	5.998496E-06	
8.85	0	5.878526E-07	5.878526E-06	
8.852	0	5.760956E-07	5.760956E-06	
8.854	0	5.645737E-07	5.645737E-06	
8.856	0	5.532822E-07	5.532822E-06	
8.858001	0	5.422165E-07	5.422165E-06	
8.860001	0	5.313722E-07	5.313722E-06	
8.862	0	5.207447E-07	5.207447E-06	
8.864	0	5.103298E-07	5.103298E-06	
8.866	0	5.001232E-07	5.001232E-06	
8.868	0	4.901208E-07	4.901208E-06	
8.870001	0	4.803184E-07	4.803183E-06	
8.872001	0	4.70712E-07	4.70712E-06	
8.874001	0	4.612978E-07	4.612978E-06	
8.876	0	4.520718E-07	4.520718E-06	
8.878	0	4.430304E-07	4.430304E-06	
8.88	0	4.341698E-07	4.341698E-06	
8.882	0	4.254864E-07	4.254864E-06	
8.884001	0	4.169767E-07	4.169767E-06	
8.886001	0	4.086371E-07	4.086372E-06	
8.888	0	4.004644E-07	4.004644E-06	
8.89	0	3.924551E-07	3.924551E-06	
8.892	0	3.84606E-07	3.84606E-06	
8.894	0	3.769139E-07	3.769139E-06	
8.896001	0	3.693756E-07	3.693756E-06	
8.898001	0	3.619881E-07	3.619881E-06	
8.900001	0	3.547483E-07	3.547483E-06	
8.902	0	3.476534E-07	3.476533E-06	
8.904	0	3.407003E-07	3.407003E-06	
8.906	0	3.338863E-07	3.338863E-06	
8.908	0	3.272085E-07	3.272085E-06	
8.910001	0	3.206644E-07	3.206644E-06	
8.912001	0	3.142511E-07	3.142511E-06	
8.914001	0	3.07966E-07	3.07966E-06	
8.916	0	3.018067E-07	3.018067E-06	
8.918	0	2.957705E-07	2.957705E-06	
8.92	0	2.898551E-07	2.898551E-06	
8.922001	0	2.84058E-07	2.84058E-06	
8.924001	0	2.783769E-07	2.783769E-06	
8.926001	0	2.728094E-07	2.728093E-06	
8.928	0	2.673532E-07	2.673532E-06	
8.93	0	2.620061E-07	2.620061E-06	
8.932	0	2.56766E-07	2.56766E-06	
8.934	0	2.516307E-07	2.516307E-06	
8.936001	0	2.465981E-07	2.465981E-06	
8.938001	0	2.416661E-07	2.416661E-06	
8.940001	0	2.368328E-07	2.368328E-06	
8.942	0	2.320961E-07	2.320961E-06	
8.944	0	2.274542E-07	2.274542E-06	
8.946	0	2.229051E-07	2.229051E-06	
8.948	0	2.18447E-07	2.18447E-06	
8.950001	0	2.140781E-07	2.140781E-06	
8.952001	0	2.097965E-07	2.097965E-06	
8.954	0	2.056006E-07	2.056006E-06	
8.956	0	2.014886E-07	2.014886E-06	
8.958	0	1.974588E-07	1.974588E-06	
8.96	0	1.935096E-07	1.935096E-06	
8.962001	0	1.896394E-07	1.896394E-06	
8.964001	0	1.858466E-07	1.858466E-06	
8.966001	0	1.821297E-07	1.821297E-06	
8.968	0	1.784871E-07	1.784871E-06	
8.97	0	1.749174E-07	1.749174E-06	
8.972	0	1.71419E-07	1.71419E-06	
8.974	0	1.679906E-07	1.679906E-06	
8.976001	0	1.646308E-07	1.646308E-06	
8.978001	0	1.613382E-07	1.613382E-06	
8.98	0	1.581114E-07	1.581114E-06	
8.982	0	1.549492E-07	1.549492E-06	
8.984	0	1.518502E-07	1.518502E-06	
8.986	0	1.488132E-07	1.488132E-06	
8.988001	0	1.45837E-07	1.45837E-06	
8.990001	0	1.429202E-07	1.429202E-06	
8.992001	0	1.400618E-07	1.400618E-06	
8.994	0	1.372606E-07	1.372606E-06	
8.996	0	1.345154E-07	1.345154E-06	
8.998	0	1.318251E-07	1.318251E-06	
9	0	1.291886E-07	1.291886E-06	
9.002001	0	1.266048E-07	1.266048E-06	
9.004001	0	1.240727E-07	1.240727E-06	
9.006001	0	1.215913E-07	1.215913E-06	
9.008	0	1.191594E-07	1.191594E-06	
9.01	0	1.167762E-07	1.167762E-06	
9.012	0	1.144407E-07	1.144407E-06	
9.014001	0	1.121519E-07	1.121519E-06	
9.016001	0	1.099089E-07	1.099089E-06	
9.018001	0	1.077107E-07	1.077107E-06	
9.02	0	1.055565E-07	1.055565E-06	
9.022	0	1.034453E-07	1.034453E-06	
9.024	0	1.013764E-07	1.013764E-06	
9.026	0	9.93489E-08	0	
9.028001	0	9.736193E-08	0	
9.030001	0	9.541469E-08	0	
9.032001	0	9.35064E-08	0	
9.034	0	9.163627E-08	0	
9.036	0	8.980355E-08	0	
9.038	0	8.800748E-08	0	
9.04	0	8.624733E-08	0	
9.042001	0	8.452238E-08	0	
9.044001	0	8.283193E-08	0	
9.046	0	8.117529E-08	0	
9.048	0	7.955179E-08	0	
9.05	0	7.796076E-08	0	
9.052	0	7.640154E-08	0	
9.054001	0	7.487351E-08	0	
9.056001	0	7.337604E-08	0	
9.058001	0	7.190852E-08	0	
9.06	0	7.047035E-08	0	
9.062	0	6.906095E-08	0	
9.064	0	6.767973E-08	0	
9.066	0	6.632613E-08	0	
9.068001	0	6.499961E-08	0	
9.070001	0	6.369962E-08	0	
9.072001	0	6.242563E-08	0	
9.074	0	6.117711E-08	0	
9.076	0	5.995357E-08	0	
9.078	0	5.87545E-08	0	
9.080001	0	5.757941E-08	0	
9.082001	0	5.642782E-08	0	
9.084001	0	5.529927E-08	0	
9.086	0	5.419328E-08	0	
9.088	0	5.310942E-08	0	
9.09	0	5.204723E-08	0	
9.092	0	5.100629E-08	0	
9.094001	0	4.998616E-08	0	
9.096001	0	4.898644E-08	0	
9.098001	0	4.800671E-08	0	
9.1	0	4.704657E-08	0	
9.102	0	4.610564E-08	0	
9.104	0	4.518353E-08	0	
9.106001	0	4.427985E-08	0	
9.108001	0	4.339426E-08	0	
9.110001	0	4.252637E-08	0	
9.112	0	4.167585E-08	0	
9.114	0	4.084233E-08	0	
9.116	0	4.002548E-08	0	
9.118	0	3.922498E-08	0	
9.120001	0	3.844048E-08	0	
9.122001	0	3.767166E-08	0	
9.124001	0	3.691823E-08	0	
9.126	0	3.617987E-08	0	
9.128	0	3.545627E-08	0	
9.13	0	3.474714E-08	0	
9.132	0	3.40522E-08	0	
9.134001	0	3.337115E-08	0	
9.136001	0	3.270373E-08	0	
9.138	0	3.204966E-08	0	
9.14	0	3.140866E-08	0	
9.142	0	3.078049E-08	0	
9.144	0	3.016488E-08	0	
9.146001	0	2.956158E-08	0	
9.148001	0	2.897035E-08	0	
9.150001	0	2.839094E-08	0	
9.152	0	2.782312E-08	0	
9.154	0	2.726666E-08	0	
9.156	0	2.672133E-08	0	
9.158	0	2.61869E-08	0	
9.160001	0	2.566316E-08	0	
9.162001	0	2.51499E-08	0	
9.164001	0	2.46469E-08	0	
9.166	0	2.415396E-08	0	
9.168	0	2.367088E-08	0	
9.17	0	2.319747E-08	0	
9.172001	0	2.273352E-08	0	
9.174001	0	2.227885E-08	0	
9.176001	0	2.183327E-08	0	
9.178	0	2.13966E-08	0	
9.18	0	2.096867E-08	0	
9.182	0	2.05493E-08	0	
9.184	0	2.013831E-08	0	
9.186001	0	1.973555E-08	0	
9.188001	0	1.934083E-08	0	
9.190001	0	1.895402E-08	0	
9.192	0	1.857494E-08	0	
9.194	0	1.820344E-08	0	
9.196	0	1.783937E-08	0	
9.198001	0	1.748258E-08	0	
9.200001	0	1.713293E-08	0	
9.202001	0	1.679027E-08	0	
9.204	0	1.645447E-08	0	
9.206	0	1.612538E-08	0	
9.208	0	1.580287E-08	0	
9.21	0	1.548681E-08	0	
9.212001	0	1.517708E-08	0	
9.214001	0	1.487353E-08	0	
9.216001	0	1.457606E-08	0	
9.218	0	1.428454E-08	0	
9.22	0	1.399885E-08	0	
9.222	0	1.371887E-08	0	
9.224	0	1.34445E-08	0	
9.226001	0	1.317561E-08	0	
9.228001	0	1.29121E-08	0	
9.23	0	1.265385E-08	0	
9.232	0	1.240078E-08	0	
9.234	0	1.215276E-08	0	
9.236	0	1.190971E-08	0	
9.238001	0	1.167151E-08	0	
9.240001	0	1.143808E-08	0	
9.242001	0	1.120932E-08	0	
9.244	0	1.098513E-08	0	
9.246	0	1.076543E-08	0	
9.248	0	1.055012E-08	0	
9.25	0	1.033912E-08	0	
9.252001	0	1.013234E-08	0	
9.254001	0	9.92969E-09	0	
9.256001	0	9.731096E-09	0	
9.258	0	9.536474E-09	0	
9.26	0	9.345745E-09	0	
9.262	0	9.15883E-09	0	
9.264001	0	8.975653E-09	0	
9.266001	0	8.79614E-09	0	
9.268001	0	8.620217E-09	0	
9.27	0	8.447813E-09	0	
9.272	0	8.278857E-09	0	
9.274	0	8.11328E-09	0	
9.276	0	7.951014E-09	0	
9.278001	0	7.791994E-09	0	
9.280001	0	7.636154E-09	0	
9.282001	0	7.483431E-09	0	
9.284	0	7.333762E-09	0	
9.286	0	7.187087E-09	0	
9.288	0	7.043345E-09	0	
9.290001	0	6.902478E-09	0	
9.292001	0	6.764429E-09	0	
9.294001	0	6.62914E-09	0	
9.296	0	6.496557E-09	0	
9.298	0	6.366626E-09	0	
9.3	0	6.239294E-09	0	
9.302	0	6.114508E-09	0	
9.304001	0	5.992217E-09	0	
9.306001	0	5.872373E-09	0	
9.308001	0	5.754925E-09	0	
9.31	0	5.639827E-09	0	
9.312	0	5.52703E-09	0	
9.314	0	5.41649E-09	0	
9.316	0	5.30816E-09	0	
9.318001	0	5.201997E-09	0	
9.320001	0	5.097957E-09	0	
9.322001	0	4.995998E-09	0	
9.324	0	4.896078E-09	0	
9.326	0	4.798156E-09	0	
9.328	0	4.702193E-09	0	
9.330001	0	4.608149E-09	0	
9.332001	0	4.515986E-09	0	
9.334001	0	4.425666E-09	0	
9.336	0	4.337153E-09	0	
9.338	0	4.25041E-09	0	
9.34	0	4.165402E-09	0	
9.342	0	4.082094E-09	0	
9.344001	0	4.000452E-09	0	
9.346001	0	3.920443E-09	0	
9.348001	0	3.842034E-09	0	
9.35	0	3.765193E-09	0	
9.352	0	3.68989E-09	0	
9.354	0	3.616092E-09	0	
9.356001	0	3.54377E-09	0	
9.358001	0	3.472895E-09	0	
9.360001	0	3.403437E-09	0	
9.362	0	3.335368E-09	0	
9.364	0	3.268661E-09	0	
9.366	0	3.203287E-09	0	
